   DATE        X           sigma      Y         sigma 
57171.2780      0.169      0.013      0.001      0.014 
57175.2100      0.178      0.011      0.076      0.013 
57178.2740      0.166      0.007     -0.002      0.008 
57183.2070      0.243      0.006     -0.046      0.007 
57185.2690      0.227      0.009     -0.083      0.010 
57192.2750      0.214      0.008     -0.002      0.009 
57196.2100      0.219      0.008      0.026      0.009 
57198.2460     -0.047      0.054     -0.224      0.047 
57199.2710      0.177      0.010     -0.011      0.013 
57203.2150      0.191      0.008     -0.140      0.010 
57205.2730      0.229      0.010     -0.123      0.011 
57210.2070      0.184      0.009     -0.097      0.010 
57213.2700      0.211      0.011     -0.142      0.011 
57220.2680      0.179      0.010     -0.078      0.010 
57224.2070      0.159      0.013     -0.228      0.014 
57227.2710      0.086      0.014     -0.101      0.017 
57231.2160      0.171      0.011     -0.169      0.012 
57234.2710      0.115      0.011     -0.188      0.012 
57239.2100      0.113      0.008     -0.170      0.010 
57241.2670      0.091      0.011     -0.167      0.011 
57246.2070      0.045      0.009     -0.121      0.009 
57248.2720      0.141      0.011     -0.164      0.010 
57252.2120      0.149      0.007     -0.150      0.007 
57255.2730      0.171      0.011     -0.218      0.010 
57259.2140      0.109      0.010     -0.076      0.009 
57260.2370      0.086      0.019     -0.213      0.023 
57262.2700      0.186      0.007     -0.264      0.007 
57266.2100      0.010      0.013     -0.220      0.011 
57269.2760     -0.118      0.021     -0.289      0.027 
57274.2030      0.193      0.013     -0.219      0.012 
57275.2360      0.059      0.011     -0.153      0.012 
57276.2780      0.058      0.012     -0.165      0.011 
57280.2110      0.023      0.008     -0.138      0.008 
57283.2720      0.039      0.012     -0.074      0.011 
57287.2150      0.100      0.009     -0.107      0.008 
57290.2690      0.089      0.009     -0.312      0.010 
57294.2110     -0.023      0.006     -0.147      0.005 
57297.2730      0.028      0.009     -0.149      0.010 
57301.2000      0.039      0.007     -0.087      0.006 
57302.2260     -0.041      0.023     -0.130      0.019 
57303.2550      0.159      0.033     -0.243      0.030 
57304.2400      0.144      0.008     -0.123      0.009 
57309.2150      0.132      0.008     -0.170      0.007 
57311.2740      0.038      0.009     -0.060      0.009 
57315.2110      0.028      0.005     -0.140      0.004 
57318.2760     -0.001      0.017     -0.148      0.016 
57322.2110     -0.043      0.008     -0.075      0.008 
57325.2720     -0.062      0.011     -0.063      0.013 
57330.2100     -0.002      0.007     -0.047      0.007 
57332.2700     -0.039      0.012     -0.036      0.013 
57336.2230     -0.027      0.008     -0.122      0.007 
57337.2300     -0.055      0.022      0.026      0.020 
57338.2490     -0.066      0.037     -0.486      0.045 
57339.2700     -0.068      0.008     -0.095      0.007 
57343.2100      0.009      0.006     -0.095      0.005 
57344.2260     -0.005      0.027     -0.012      0.036 
57345.2460     -0.133      0.036      0.022      0.036 
57346.2720     -0.060      0.007     -0.234      0.007 
57350.2070     -0.012      0.011     -0.067      0.010 
57351.2700     -0.132      0.027     -0.107      0.025 
57352.2950     -0.061      0.074     -0.274      0.046 
57357.2070     -0.086      0.005     -0.107      0.006 
57359.2560     -0.045      0.011     -0.022      0.011 
57360.2700      0.043      0.011     -0.030      0.012 
57364.2100     -0.079      0.006     -0.095      0.006 
57367.2680     -0.205      0.009     -0.094      0.009 
57371.2220     -0.096      0.006     -0.100      0.007 
57372.2280     -0.330      0.028      0.110      0.030 
57374.2690     -0.071      0.017     -0.117      0.017 
57378.2070     -0.105      0.007     -0.185      0.008 
57379.2720      0.138      0.012     -0.019      0.013 
57385.2120     -0.050      0.021      0.016      0.018 
57386.2700     -0.168      0.025     -0.102      0.021 
57392.2120     -0.115      0.009     -0.053      0.009 
57395.2730     -0.096      0.019     -0.291      0.017 
57400.2150     -0.099      0.006     -0.187      0.006 
57402.2670     -0.151      0.013     -0.127      0.012 
57406.2100     -0.107      0.007     -0.052      0.007 
57407.2340     -0.181      0.007     -0.165      0.009 
57409.2730     -0.036      0.010     -0.019      0.009 
57414.2140     -0.065      0.005     -0.074      0.006 
57416.2740      0.026      0.011     -0.126      0.010 
57420.2080     -0.098      0.008     -0.040      0.008 
57423.2710     -0.023      0.009     -0.060      0.008 
57427.2070     -0.172      0.012     -0.100      0.011 
57428.2250     -0.190      0.042      0.178      0.044 
57429.2390     -0.113      0.038     -0.218      0.042 
57430.2710     -0.230      0.013     -0.080      0.014 
57434.2110     -0.188      0.014     -0.003      0.012 
57437.2720      0.000      0.014     -0.114      0.015 
57441.2090     -0.137      0.009     -0.048      0.007 
57444.2740     -0.145      0.014     -0.051      0.016 
57448.2120     -0.105      0.009     -0.060      0.008 
57451.2740     -0.005      0.014      0.017      0.016 
57455.2030      0.003      0.010     -0.045      0.008 
57458.2720     -0.111      0.012     -0.010      0.016 
57462.2130      0.000      0.009      0.072      0.009 
57465.2740     -0.056      0.014      0.124      0.013 
57469.2080     -0.097      0.015     -0.017      0.011 
57471.2780     -0.136      0.033      0.479      0.030 
57477.2140     -0.081      0.015      0.079      0.012 
57479.2690     -0.080      0.010      0.079      0.011 
57483.2140     -0.008      0.010     -0.035      0.011 
57484.2350     -0.122      0.020      0.177      0.021 
57486.2730     -0.148      0.015     -0.020      0.020 
57490.2060     -0.034      0.009      0.175      0.010 
57493.2750      0.018      0.018      0.144      0.018 
57497.2110      0.043      0.013      0.123      0.015 
57498.2310      0.014      0.008      0.135      0.007 
57499.2550     -0.174      0.059      0.318      0.051 
57500.2690      0.107      0.026      0.061      0.026 
57505.2180      0.080      0.013      0.224      0.015 
57507.2700      0.055      0.020      0.225      0.020 
57512.2110      0.062      0.016      0.108      0.019 
57514.2710      0.256      0.047      0.167      0.045 
57518.2090      0.152      0.019      0.102      0.022 
57521.2700     -0.063      0.035      0.269      0.037 
57526.2110      0.063      0.013      0.098      0.015 
57528.2680      0.101      0.030      0.378      0.032 
57535.2740     -0.174      0.053      0.379      0.057 
57540.2140      0.002      0.015      0.108      0.017 
57542.2770      0.043      0.023     -0.013      0.024 
57549.2660      0.182      0.020      0.110      0.023 
57553.2140      0.079      0.008      0.058      0.010 
57556.2710      0.035      0.018      0.047      0.016 
57563.2710      0.296      0.025     -0.029      0.021 
57567.2100      0.041      0.013      0.005      0.020 
57568.2300      0.138      0.031      0.030      0.030 
57570.2720      0.021      0.015      0.069      0.013 
57574.2150      0.110      0.015     -0.023      0.016 
57576.2500      0.230      0.009      0.095      0.011 
57577.2670      0.240      0.024      0.000      0.021 
57581.2080      0.200      0.013      0.027      0.012 
57584.2730      0.327      0.018     -0.022      0.017 
57588.2080      0.188      0.015     -0.047      0.013 
57589.2280      0.171      0.037     -0.038      0.032 
57591.2750      0.236      0.023     -0.076      0.019 
57595.2080      0.130      0.007     -0.067      0.007 
57598.2740      0.221      0.022      0.047      0.022 
57602.2160      0.210      0.025      0.032      0.021 
57605.2750      0.182      0.030      0.014      0.024 
57609.2080      0.166      0.011     -0.001      0.010 
57612.2720      0.106      0.017     -0.023      0.016 
57617.2180      0.102      0.019     -0.277      0.017 
57619.2760      0.272      0.013     -0.054      0.011 
57623.2110      0.113      0.017     -0.072      0.014 
57624.2210     -0.084      0.021      0.044      0.020 
57625.2600      0.158      0.042      0.034      0.052 
57626.2710      0.045      0.014     -0.109      0.013 
57633.2770      0.182      0.013     -0.038      0.014 
57638.2150      0.086      0.017      0.042      0.015 
57639.2170      0.093      0.015      0.003      0.017 
57640.2690      0.213      0.013     -0.187      0.014 
57646.2520      0.166      0.008     -0.101      0.008 
57647.2730      0.176      0.018     -0.112      0.020 
57651.2010     -0.019      0.014      0.009      0.011 
57654.2720      0.062      0.016     -0.018      0.018 
57661.2720      0.177      0.011     -0.098      0.014 
57666.2040      0.093      0.016     -0.151      0.016 
57667.2410      0.155      0.017     -0.093      0.019 
57668.2730      0.047      0.019     -0.094      0.023 
57675.2710      0.113      0.012     -0.088      0.012 
57679.2100      0.131      0.008     -0.018      0.008 
57680.2300      0.306      0.028     -0.086      0.033 
57682.2750      0.078      0.013     -0.190      0.013 
57686.2080      0.160      0.007     -0.057      0.007 
57689.2710      0.105      0.012     -0.111      0.013 
57693.2100      0.158      0.007     -0.049      0.006 
57696.2700      0.070      0.014     -0.153      0.014 
57700.2150      0.044      0.016     -0.216      0.014 
57703.2710      0.111      0.011     -0.171      0.012 
57707.2100      0.105      0.008     -0.148      0.008 
57708.2270      0.003      0.019     -0.056      0.017 
57709.2450      0.260      0.046      0.096      0.052 
57710.2650      0.042      0.012     -0.050      0.011 
57714.2150      0.111      0.012     -0.171      0.012 
57715.2710      0.048      0.012     -0.079      0.012 
57721.2110      0.058      0.008     -0.077      0.008 
57722.2330      0.043      0.033     -0.062      0.028 
57723.2490      0.018      0.008     -0.101      0.008 
57724.2680      0.122      0.013     -0.127      0.010 
57728.2080      0.015      0.008     -0.137      0.010 
57729.2270      0.086      0.011     -0.134      0.011 
57731.2690     -0.007      0.014     -0.201      0.015 
57735.2110     -0.044      0.008     -0.161      0.008 
57736.2330     -0.074      0.054     -0.077      0.048 
57737.2710     -0.103      0.012     -0.275      0.012 
57743.2110     -0.019      0.007     -0.163      0.007 
57744.2690      0.008      0.010     -0.131      0.008 
57750.1960     -0.050      0.035     -0.092      0.033 
57752.2660      0.103      0.013     -0.184      0.011 
57757.2130     -0.005      0.011     -0.149      0.010 
57758.2690      0.023      0.025     -0.219      0.022 
57764.2000      0.016      0.017     -0.119      0.014 
57765.2530     -0.136      0.042     -0.337      0.046 
57766.2760     -0.080      0.018      0.016      0.016 
57770.4800     -0.185      0.014     -0.228      0.009 
57771.2100      0.069      0.009     -0.123      0.010 
57773.2750     -0.098      0.008     -0.122      0.008 
57775.4500     -0.104      0.015     -0.104      0.009 
57780.2720     -0.049      0.009     -0.120      0.009 
57787.2730     -0.154      0.008     -0.159      0.007 
57792.2350      0.061      0.022      0.031      0.028 
57794.2680     -0.130      0.014     -0.163      0.015 
57799.2280     -0.046      0.048     -0.037      0.050 
57800.2510     -0.159      0.040      0.069      0.045 
57801.2750     -0.171      0.011     -0.099      0.011 
57804.3830     -0.189      0.014     -0.101      0.009 
57806.2210     -0.155      0.008     -0.036      0.008 
57807.2240     -0.148      0.046      0.171      0.050 
57808.2790     -0.053      0.012     -0.069      0.011 
57809.3680     -0.127      0.010     -0.110      0.007 
57812.2100     -0.141      0.010     -0.186      0.009 
57815.2750     -0.079      0.018     -0.151      0.019 
57819.2060     -0.197      0.008      0.009      0.007 
57822.2830     -0.310      0.023      0.040      0.019 
57826.2150     -0.238      0.010     -0.064      0.010 
57829.2730     -0.138      0.012     -0.117      0.012 
57833.2080     -0.087      0.019      0.196      0.021 
57836.2670     -0.132      0.015     -0.103      0.012 
57839.7940     -0.320      0.019      0.094      0.012 
57842.2420     -0.131      0.078     -0.185      0.080 
57843.2700     -0.150      0.019      0.011      0.015 
57847.2100     -0.147      0.007      0.049      0.006 
57850.2790     -0.174      0.010      0.010      0.010 
57854.2110     -0.081      0.009      0.064      0.008 
57856.2650     -0.107      0.014     -0.016      0.013 
57862.2170     -0.158      0.008      0.189      0.006 
57863.2210      0.229      0.267      0.192      0.216 
57864.2750     -0.174      0.013      0.081      0.012 
57868.2140     -0.132      0.018      0.085      0.018 
57871.2700     -0.179      0.011      0.060      0.013 
57872.1970     -0.134      0.016     -0.080      0.011 
57875.1900     -0.086      0.016      0.014      0.010 
57876.2100     -0.230      0.006      0.195      0.005 
57878.2740     -0.118      0.006      0.128      0.006 
57882.2100     -0.112      0.007      0.197      0.007 
57885.2730     -0.095      0.012      0.269      0.011 
57889.1920     -0.101      0.007      0.195      0.007 
57892.2770     -0.204      0.011      0.236      0.011 
57896.2120     -0.161      0.008      0.192      0.008 
57897.2270     -0.133      0.019      0.190      0.018 
57899.2730     -0.156      0.007      0.227      0.008 
57901.4160     -0.044      0.011     -0.018      0.015 
57904.2100     -0.131      0.008      0.190      0.009 
57906.2730     -0.122      0.010      0.218      0.012 
57911.2050     -0.070      0.011      0.164      0.011 
57913.2760     -0.097      0.010      0.219      0.010 
57914.6290      0.021      0.015      0.203      0.011 
57917.2150     -0.078      0.007      0.277      0.008 
57919.2690     -0.104      0.011      0.206      0.012 
57920.3000     -0.072      0.019      0.225      0.027 
57924.2130     -0.046      0.007      0.181      0.008 
57927.2770     -0.042      0.011      0.185      0.012 
57931.2060     -0.024      0.008      0.216      0.009 
57932.2310     -0.203      0.060      0.457      0.064 
57934.2780     -0.036      0.011      0.217      0.012 
57938.2080      0.003      0.010      0.121      0.012 
57941.2720      0.053      0.011      0.170      0.012 
57943.7130     -0.076      0.011      0.111      0.013 
57945.2080      0.048      0.010      0.242      0.013 
57946.2260     -0.084      0.018      0.083      0.025 
57947.2470      0.018      0.046     -0.042      0.055 
57948.2700      0.041      0.009      0.069      0.010 
57950.9120      0.298      0.151     -0.200      0.110 
57953.2080      0.132      0.010      0.243      0.010 
57955.2700      0.043      0.009      0.234      0.010 
57959.2080      0.044      0.009      0.123      0.010 
57962.2640      0.072      0.014      0.366      0.015 
57966.2140      0.081      0.013      0.198      0.013 
57969.2740      0.047      0.013      0.203      0.011 
57970.6910      0.076      0.009      0.167      0.013 
57973.2090      0.033      0.009      0.120      0.010 
57976.2750      0.160      0.010      0.163      0.010 
57978.1290      0.059      0.010      0.068      0.014 
57980.2130      0.100      0.008      0.203      0.007 
57983.2740      0.088      0.011      0.177      0.010 
57989.2550      0.128      0.047      0.480      0.064 
57990.2730      0.124      0.009      0.152      0.009 
57997.2690      0.113      0.008      0.252      0.008 
58002.2190      0.158      0.019      0.111      0.016 
58004.2730      0.176      0.008      0.233      0.008 
58008.2080      0.183      0.007      0.018      0.006 
58011.2670      0.256      0.010      0.183      0.010 
58015.2080      0.244      0.007      0.163      0.007 
58018.2770      0.209      0.009      0.086      0.009 
58022.2100      0.179      0.021      0.284      0.017 
58022.7990      0.276      0.120     -0.062      0.072 
58025.2790      0.215      0.012      0.172      0.013 
58029.2090      0.306      0.008      0.119      0.007 
58032.2720      0.264      0.009      0.097      0.009 
58036.0010      0.264      0.019      0.288      0.029 
58037.2070      0.199      0.009      0.130      0.007 
58039.2750      0.254      0.014      0.198      0.011 
58044.2280      0.258      0.048      0.067      0.053 
58046.2690      0.272      0.009      0.138      0.008 
58050.2080      0.305      0.010      0.027      0.010 
58053.2710      0.342      0.010      0.129      0.009 
58057.2080      0.324      0.009      0.085      0.007 
58060.2720      0.339      0.011     -0.042      0.012 
58064.2180      0.325      0.018      0.154      0.015 
58065.2290      0.347      0.031      0.003      0.036 
58066.2460      0.221      0.031     -0.141      0.034 
58067.2670      0.313      0.019      0.147      0.017 
58071.2070      0.227      0.008      0.031      0.007 
58072.2280      0.330      0.047      0.179      0.042 
58074.2740      0.253      0.011     -0.051      0.011 
58078.2100      0.289      0.010      0.051      0.009 
58079.2680      0.287      0.009      0.014      0.009 
58085.5020      0.351      0.006     -0.064      0.006 
58086.4970      0.441      0.006     -0.105      0.006 
58087.4970      0.343      0.007     -0.024      0.007 
58088.4990      0.317      0.007     -0.047      0.007 
58089.4990      0.322      0.006     -0.067      0.007 
58090.4980      0.222      0.006     -0.078      0.006 
58091.4520      0.257      0.009     -0.084      0.008 
58092.4530      0.385      0.016      0.044      0.018 
58093.4530      0.313      0.013     -0.019      0.016 
58094.4530      0.201      0.012     -0.015      0.014 
58095.4790      0.377      0.011      0.163      0.012 
58096.5000      0.361      0.007     -0.170      0.007 
58097.4950      0.297      0.006     -0.052      0.006 
58098.4980      0.334      0.007     -0.019      0.007 
58099.4960      0.241      0.007     -0.100      0.007 
58102.2680      0.371      0.010     -0.096      0.010 
58106.1980      0.278      0.012     -0.118      0.012 
58107.2890      0.244      0.011     -0.216      0.012 
58115.2160      0.374      0.048      0.013      0.040 
58116.2700      0.230      0.023     -0.083      0.021 
58121.2110      0.191      0.009     -0.214      0.009 
58123.2700      0.318      0.009     -0.135      0.009 
58127.2080      0.298      0.014     -0.178      0.016 
58129.2430      0.176      0.061     -0.071      0.063 
58130.2710      0.208      0.007     -0.156      0.008 
58134.2100      0.093      0.011     -0.234      0.013 
58137.2700      0.277      0.012     -0.209      0.012 
58141.2090      0.233      0.008     -0.200      0.009 
58144.2700      0.178      0.012     -0.282      0.014 
58148.2090      0.188      0.010     -0.243      0.012 
58149.2320      0.121      0.030     -0.248      0.026 
58151.2780      0.089      0.014     -0.295      0.014 
58155.2040      0.085      0.009     -0.254      0.011 
58156.2380      0.199      0.053     -0.015      0.064 
58157.2510      0.286      0.051     -0.319      0.058 
58158.2720      0.100      0.011     -0.194      0.011 
58162.2070      0.164      0.008     -0.332      0.010 
58163.2290      0.132      0.028     -0.148      0.033 
58164.2530     -0.028      0.073     -0.537      0.090 
58165.2730      0.116      0.010     -0.290      0.009 
58169.2060      0.089      0.011     -0.295      0.013 
58172.2720      0.080      0.011     -0.268      0.010 
58176.2140      0.053      0.011     -0.235      0.010 
58179.2800      0.041      0.010     -0.324      0.009 
58183.2090      0.024      0.040     -0.035      0.034 
58186.2710      0.039      0.013     -0.197      0.011 
58190.2050     -0.009      0.017     -0.184      0.018 
58193.2850     -0.078      0.022     -0.354      0.020 
58197.2090      0.021      0.008     -0.198      0.008 
58200.2740     -0.038      0.014     -0.186      0.013 
58204.2110     -0.060      0.012     -0.189      0.011 
58205.2700      0.009      0.012     -0.153      0.011 
58212.2110     -0.003      0.011     -0.104      0.009 
58214.2750     -0.031      0.013     -0.112      0.013 
58218.2090      0.021      0.013     -0.156      0.014 
58220.2470      0.002      0.040     -0.093      0.048 
58221.2710     -0.036      0.016     -0.110      0.014 
58225.2110      0.050      0.016      0.033      0.018 
58228.2740     -0.129      0.016      0.007      0.017 
58232.2130     -0.005      0.010     -0.128      0.010 
58233.2310      0.083      0.032     -0.089      0.028 
58235.2770     -0.171      0.014      0.106      0.016 
58241.2150     -0.173      0.009     -0.124      0.009 
58242.2720     -0.199      0.015     -0.071      0.015 
58247.2080     -0.028      0.009     -0.130      0.010 
58249.2720     -0.055      0.013     -0.131      0.013 
58253.2090     -0.122      0.008     -0.056      0.008 
58254.2320     -0.182      0.023     -0.019      0.021 
58256.2760     -0.193      0.011     -0.103      0.011 
58261.2010     -0.218      0.009     -0.054      0.009 
58263.2730     -0.150      0.020     -0.111      0.021 
58268.2120     -0.205      0.012     -0.102      0.012 
58270.2640     -0.172      0.015     -0.025      0.016 
58274.2150     -0.215      0.010     -0.077      0.011 
58277.2700     -0.162      0.011     -0.051      0.011 
58281.2060     -0.138      0.017      0.002      0.013 
58284.2710     -0.257      0.015     -0.219      0.016 
58288.2080     -0.133      0.008      0.013      0.009 
58291.2690     -0.171      0.007     -0.066      0.009 
58295.2100     -0.221      0.007     -0.011      0.008 
58297.2510     -0.059      0.106     -0.338      0.109 
58298.2650     -0.129      0.010      0.038      0.010 
58302.2160     -0.144      0.015      0.000      0.016 
58305.2710     -0.086      0.009     -0.048      0.011 
58309.2180     -0.193      0.010      0.001      0.011 
58312.2740     -0.100      0.011      0.096      0.010 
58316.2080     -0.200      0.010      0.143      0.009 
58319.2690     -0.183      0.010      0.085      0.010 
58323.2120     -0.137      0.007      0.135      0.008 
58326.2620     -0.166      0.014      0.065      0.013 
58330.2120     -0.069      0.020      0.103      0.018 
58333.2720     -0.124      0.014     -0.075      0.014 
58337.2030     -0.265      0.034     -0.075      0.035 
58340.2750     -0.161      0.031      0.135      0.023 
58344.2040     -0.490      0.048      0.061      0.067 
58347.2740     -0.109      0.009      0.238      0.009 
58351.2050     -0.127      0.037      0.036      0.042 
58354.2690      0.047      0.017      0.204      0.023 
58358.2120     -0.173      0.031      0.263      0.033 
58361.2720     -0.043      0.010      0.148      0.011 
58365.2060     -0.055      0.030      0.200      0.041 
58366.2220     -0.066      0.033      0.266      0.035 
58368.2660     -0.046      0.014      0.239      0.013 
58372.2100     -0.166      0.026      0.386      0.023 
58375.2690     -0.087      0.019      0.131      0.021 
58379.2100     -0.047      0.022      0.392      0.018 
58382.2660      0.084      0.013      0.255      0.013 
58387.2140     -0.119      0.053      0.410      0.061 
58389.2760      0.134      0.019      0.296      0.017 
58393.2050      0.094      0.008      0.310      0.009 
58396.2740      0.200      0.009      0.334      0.008 
58400.2070      0.136      0.006      0.370      0.006 
58403.2740      0.310      0.015      0.311      0.013 
58407.2090      0.148      0.008      0.315      0.007 
58410.2690      0.184      0.011      0.325      0.010 
58414.2080      0.349      0.012      0.251      0.011 
58417.2700      0.194      0.011      0.303      0.011 
58421.2040      0.232      0.007      0.224      0.006 
58422.2650      0.250      0.011      0.260      0.012 
58428.2120      0.321      0.009      0.130      0.008 
58429.2290      0.091      0.038      0.146      0.042 
58430.2510      0.560      0.041      0.311      0.041 
58435.2040      0.298      0.011      0.224      0.010 
58436.2250      0.552      0.054      0.408      0.042 
58437.2550      0.414      0.040      0.065      0.040 
58438.2720      0.311      0.010      0.219      0.010 
58442.2080      0.353      0.010      0.080      0.009 
58443.2820      0.210      0.015      0.109      0.014 
58449.2140      0.265      0.006      0.159      0.005 
58452.2690      0.370      0.011      0.081      0.010 
58456.2140      0.315      0.017      0.252      0.017 
58459.2660      0.241      0.009      0.140      0.010 
58463.2010      0.406      0.006      0.117      0.007 
58466.2710      0.374      0.018      0.081      0.021 
58470.2090      0.341      0.015      0.090      0.013 
58471.2280      0.478      0.020      0.086      0.018 
58473.2730      0.400      0.008     -0.038      0.008 
58479.2140      0.362      0.027      0.063      0.027 
58480.2630      0.293      0.017      0.004      0.014 
58486.2080      0.378      0.007     -0.007      0.008 
58487.2650      0.397      0.009     -0.084      0.010 
58491.2060      0.350      0.009     -0.061      0.010 
58494.3380      0.407      0.012     -0.151      0.013 
58498.2070      0.334      0.008     -0.108      0.008 
58501.2730      0.239      0.010     -0.103      0.010 
58506.2150      0.258      0.007     -0.170      0.007 
58508.2710      0.172      0.008     -0.158      0.008 
58512.2140      0.332      0.009     -0.178      0.009 
58515.2780      0.224      0.009     -0.092      0.008 
58519.2140      0.339      0.006     -0.245      0.007 
58520.2290      0.316      0.030     -0.261      0.029 
58522.2780      0.235      0.008     -0.198      0.008 
58526.2100      0.308      0.008     -0.121      0.007 
58529.2740      0.266      0.008     -0.220      0.008 
58534.2130      0.232      0.006     -0.266      0.006 
58536.2820      0.221      0.026     -0.171      0.029 
58540.2130      0.281      0.009     -0.152      0.008 
58543.2730      0.305      0.009     -0.179      0.009 
58547.2050      0.298      0.013     -0.195      0.011 
58550.2730      0.223      0.012     -0.233      0.015 
58554.2190      0.266      0.010     -0.238      0.009 
58557.2800      0.253      0.012     -0.226      0.012 
58561.2210      0.184      0.012     -0.215      0.010 
58564.2700      0.257      0.011     -0.257      0.013 
58568.2080      0.160      0.010     -0.095      0.008 
58571.2710      0.159      0.008     -0.167      0.008 
58575.2110      0.150      0.006     -0.217      0.006 
58576.2280      0.326      0.016     -0.155      0.017 
58578.2780      0.159      0.008     -0.168      0.008 
58582.2110      0.124      0.007     -0.184      0.007 
58585.2720      0.192      0.013     -0.125      0.011 
58589.2130      0.147      0.008     -0.219      0.007 
58591.2640     -0.006      0.015     -0.175      0.014 
58597.2110      0.093      0.007     -0.123      0.007 
58599.2720      0.052      0.011     -0.129      0.011 
58603.2070      0.291      0.009     -0.187      0.009 
58606.2790      0.071      0.010     -0.190      0.010 
58611.2080      0.045      0.006     -0.194      0.006 
58613.2770      0.060      0.008     -0.100      0.010 
58617.2080      0.092      0.009     -0.178      0.008 
58620.2760      0.005      0.011     -0.122      0.011 
58624.2080      0.014      0.008     -0.187      0.007 
58625.2300     -0.023      0.014     -0.175      0.013 
58627.2690      0.017      0.010     -0.130      0.010 
58632.2130      0.103      0.008     -0.201      0.008 
58634.2770      0.040      0.015     -0.170      0.014 
58638.2070      0.092      0.009     -0.151      0.008 
58639.2230     -0.088      0.032     -0.167      0.030 
58641.2800     -0.021      0.013     -0.100      0.013 
58646.2120     -0.031      0.006     -0.143      0.006 
58648.2700      0.011      0.010     -0.192      0.010 
58652.2090      0.011      0.012      0.014      0.014 
58655.2710      0.069      0.008     -0.233      0.009 
58659.2070      0.049      0.007     -0.176      0.008 
58662.2700      0.011      0.009     -0.146      0.010 
58666.2100     -0.072      0.010     -0.272      0.010 
58669.2740     -0.025      0.012     -0.176      0.013 
58673.2160     -0.125      0.008     -0.156      0.009 
58676.2730     -0.120      0.009     -0.113      0.011 
58680.2050     -0.085      0.008     -0.126      0.008 
58683.2650      0.044      0.010     -0.035      0.012 
58687.2110     -0.081      0.006     -0.232      0.008 
58688.2240     -0.029      0.012     -0.218      0.015 
58690.2650     -0.068      0.013     -0.150      0.016 
58694.2110     -0.090      0.007     -0.088      0.007 
58697.2720     -0.062      0.010     -0.069      0.009 
58701.2110     -0.143      0.007     -0.036      0.008 
58704.2710     -0.022      0.012     -0.014      0.010 
58708.2130     -0.010      0.008      0.066      0.009 
58709.2300      0.005      0.025      0.042      0.026 
58711.2710     -0.060      0.012     -0.056      0.010 
58715.2110      0.017      0.017     -0.017      0.014 
58718.2700     -0.161      0.014      0.138      0.013 
58722.2010     -0.115      0.008     -0.006      0.010 
58725.2700     -0.074      0.009      0.012      0.009 
58729.2040     -0.151      0.007      0.071      0.008 
58732.2490     -0.149      0.010      0.117      0.009 
58736.2050      0.050      0.009      0.107      0.011 
58739.2710     -0.068      0.012      0.066      0.012 
58743.2110     -0.020      0.007      0.122      0.007 
58746.2710     -0.014      0.011      0.144      0.011 
58750.2130      0.032      0.017      0.209      0.016 
58751.2300     -0.036      0.019      0.061      0.016 
58753.2710      0.111      0.011      0.093      0.010 
58757.2050     -0.186      0.021      0.165      0.019 
58758.2730     -0.083      0.021      0.133      0.020 
58764.1710     -0.106      0.034      0.113      0.041 
58765.2010      0.102      0.015      0.223      0.021 
58767.2750     -0.032      0.011      0.175      0.011 
58771.2050      0.135      0.012      0.144      0.010 
58774.2490      0.243      0.020      0.384      0.021 
58778.2140      0.097      0.012      0.143      0.013 
58781.2630      0.096      0.010      0.237      0.009 
58785.2100      0.031      0.008      0.143      0.007 
58787.2730      0.057      0.008      0.219      0.008 
58792.2100      0.163      0.010      0.212      0.011 
58793.2290      0.144      0.039      0.044      0.038 
58795.2730      0.171      0.008      0.144      0.008 
58799.2090      0.089      0.014      0.133      0.013 
58802.2490      0.220      0.017      0.095      0.014 
58806.2090      0.084      0.010      0.186      0.009 
58809.2730      0.159      0.010      0.157      0.010 
58813.2120      0.057      0.008      0.113      0.008 
58814.2680     -0.033      0.008      0.186      0.009 
58820.2090      0.172      0.013      0.077      0.015 
58823.2710      0.163      0.011      0.026      0.012 
58827.2090      0.075      0.010      0.184      0.011 
58828.2300      0.255      0.036      0.164      0.028 
58830.2690      0.158      0.011      0.122      0.011 
58835.2090      0.275      0.018      0.184      0.014 
58837.2720      0.102      0.009      0.009      0.010 
58841.2020      0.252      0.032      0.002      0.034 
58844.2490      0.285      0.012      0.154      0.011 
58848.2080      0.373      0.029      0.028      0.023 
58851.2710      0.371      0.026      0.099      0.022 
58856.2120      0.126      0.022      0.110      0.020 
58857.2350      0.203      0.008      0.042      0.010 
58858.2480      0.301      0.013      0.298      0.013 
58862.2030      0.121      0.007      0.049      0.007 
58863.2260      0.130      0.054     -0.029      0.053 
58864.2520      0.068      0.024      0.125      0.028 
58865.2760      0.243      0.012     -0.040      0.014 
58870.2070      0.105      0.010      0.044      0.010 
58872.2720      0.179      0.007      0.088      0.008 
58876.2060      0.323      0.007      0.089      0.009 
58877.2290      0.060      0.020      0.103      0.023 
58879.2710      0.198      0.008      0.035      0.008 
58883.2080      0.355      0.008      0.018      0.008 
58886.2620      0.290      0.010      0.026      0.011 
58890.2080      0.161      0.009     -0.089      0.010 
58892.2510      0.025      0.046     -0.086      0.078 
58893.2860      0.228      0.015      0.075      0.014 
58897.2070      0.298      0.010     -0.035      0.011 
58900.2530      0.405      0.006      0.239      0.006 
58904.2110      0.249      0.010      0.028      0.009 
