   DATE        X           sigma      Y         sigma 
56968.2700     -0.131      0.054     -0.199      0.045 
56972.2080     -0.282      0.032     -0.149      0.028 
56974.2490      0.181      0.099     -0.195      0.115 
56975.2710     -0.224      0.061     -0.191      0.055 
56976.4980     -0.210      0.044     -0.387      0.046 
56977.5000     -0.103      0.035     -0.241      0.037 
56979.2080     -0.145      0.025     -0.315      0.025 
56980.2290     -0.184      0.082     -0.306      0.074 
56981.2490     -0.104      0.081     -0.155      0.084 
56982.2710     -0.040      0.058     -0.216      0.057 
56986.1660      0.076      0.043     -0.663      0.045 
56987.2700     -0.202      0.041     -0.058      0.038 
56991.5020     -0.153      0.047     -0.341      0.051 
56993.2070     -0.116      0.078     -0.109      0.074 
56995.2500     -0.341      0.031     -0.189      0.032 
57000.1860     -0.333      0.192     -0.675      0.208 
57001.2060     -0.043      0.329     -0.222      0.328 
57003.2710     -0.257      0.070      0.018      0.069 
57006.7920     -0.033      0.033     -0.180      0.034 
57008.7970      0.198      0.254     -0.007      0.236 
57010.2700     -0.191      0.079     -0.240      0.071 
57014.2080     -0.159      0.064     -0.033      0.061 
57015.2710     -0.331      0.059      0.069      0.061 
57021.2080     -0.362      0.065      0.033      0.070 
57022.2680      0.036      0.105     -0.095      0.117 
57028.2060     -0.400      0.059      0.163      0.063 
57031.2710     -0.316      0.090     -0.101      0.086 
57036.2080     -0.195      0.026     -0.094      0.028 
57037.2500     -0.106      0.102      0.143      0.110 
57038.2710     -0.165      0.035     -0.005      0.038 
57040.5000      0.633      0.059     -0.116      0.062 
57043.2090     -0.046      0.038     -0.030      0.040 
57045.2700     -0.136      0.028     -0.184      0.030 
57046.4970     -0.284      0.069     -0.182      0.068 
57047.4990      0.398      0.067      0.003      0.069 
57049.2080     -0.222      0.050     -0.074      0.051 
57051.2510     -0.140      0.037     -0.075      0.036 
57056.2080     -0.262      0.039      0.098      0.039 
57057.2290     -0.059      0.044     -0.197      0.048 
57058.2480      0.009      0.083     -0.284      0.086 
57059.2710     -0.086      0.045      0.077      0.046 
57060.3420     -0.027      0.098     -0.052      0.107 
57061.2920      0.117      0.036     -0.065      0.037 
57062.2290     -0.242      0.040     -0.188      0.045 
57063.2080     -0.204      0.031      0.009      0.027 
57064.2280      0.014      0.101     -0.318      0.102 
57065.2480      0.177      0.102     -0.300      0.089 
57066.2720     -0.016      0.029     -0.002      0.025 
57068.2910      0.233      0.033     -0.174      0.034 
57069.2290      0.090      0.040     -0.026      0.042 
57070.2080      0.056      0.019     -0.078      0.019 
57072.2500      0.097      0.039      0.199      0.040 
57073.2720     -0.035      0.030     -0.049      0.027 
57074.2910      0.056      0.076     -0.011      0.072 
57075.2900     -0.207      0.143     -0.363      0.146 
57076.2290      0.112      0.043     -0.126      0.048 
57077.2080     -0.013      0.025      0.039      0.023 
57078.2280      0.212      0.034     -0.326      0.035 
57079.2290      0.060      0.033     -0.282      0.034 
57080.2740      0.187      0.034      0.196      0.029 
57081.2900      0.173      0.053      0.668      0.058 
57082.2920      0.290      0.044      0.136      0.044 
57087.2710     -0.063      0.034     -0.041      0.033 
57091.2080      0.030      0.032     -0.050      0.032 
57092.2310      0.094      0.068     -0.186      0.065 
57093.2510      0.266      0.037     -0.027      0.038 
57094.2700      0.128      0.044     -0.051      0.041 
57098.2080      0.292      0.034      0.150      0.032 
57101.2700     -0.004      0.020     -0.050      0.018 
57105.2080      0.190      0.027      0.146      0.029 
57107.2500      0.123      0.024      0.160      0.024 
57108.2700      0.098      0.024      0.102      0.023 
57110.5000      0.271      0.049     -0.003      0.047 
57112.2070      0.161      0.031     -0.047      0.029 
57113.2260      0.027      0.134     -0.103      0.130 
57114.2730     -0.040      0.035      0.071      0.035 
57120.2080      0.086      0.038      0.126      0.038 
57121.2500      0.083      0.039     -0.036      0.040 
57122.2700      0.214      0.027      0.127      0.024 
57126.2080      0.220      0.029      0.009      0.029 
57129.2700      0.051      0.029     -0.047      0.027 
57135.2500      0.084      0.020      0.040      0.021 
57136.2740      0.152      0.031     -0.011      0.030 
57142.2700      0.231      0.031     -0.085      0.028 
57143.2900      0.102      0.073     -0.034      0.079 
57147.2080      0.251      0.026     -0.132      0.028 
57149.2500      0.226      0.075      0.050      0.065 
57150.2700      0.128      0.045     -0.052      0.047 
57154.2080      0.258      0.028     -0.017      0.023 
57157.2690      0.195      0.050     -0.135      0.045 
57161.2080      0.240      0.045      0.046      0.047 
57164.2710      0.204      0.037     -0.251      0.036 
57169.2080      0.099      0.039     -0.115      0.048 
57171.2700      0.224      0.036     -0.166      0.035 
57175.2080      0.176      0.023     -0.152      0.024 
57176.2290      0.686      0.032     -0.269      0.030 
57177.2300      0.427      0.043     -0.447      0.045 
57178.2710      0.199      0.027     -0.238      0.028 
57179.2900      0.394      0.062     -0.241      0.061 
57180.2990      0.379      0.032      0.022      0.032 
57183.2080      0.319      0.020     -0.133      0.018 
57184.2290      0.349      0.069     -0.075      0.072 
57185.2700      0.215      0.028     -0.191      0.028 
57186.2900      0.110      0.057     -0.465      0.065 
57187.2920      0.463      0.052     -0.440      0.049 
57189.2080      0.140      0.041     -0.163      0.041 
57190.2480      0.657      0.044     -0.409      0.041 
57191.1250      0.547      0.044     -0.205      0.038 
57192.2700      0.215      0.027     -0.193      0.026 
57194.2900      0.390      0.038     -0.217      0.040 
57195.2290      0.491      0.042     -0.091      0.036 
57196.2080      0.240      0.026     -0.152      0.025 
57197.2270      0.389      0.066     -0.144      0.057 
57198.2290      0.303      0.096     -0.295      0.104 
57199.2710      0.190      0.026     -0.133      0.027 
57203.2080      0.232      0.021     -0.274      0.020 
57205.2710      0.211      0.027     -0.227      0.025 
57210.2080      0.253      0.023     -0.322      0.023 
57213.2710      0.198      0.030     -0.255      0.029 
57217.2080      0.197      0.026     -0.253      0.024 
57219.2500      0.165      0.029     -0.117      0.028 
57220.2700      0.228      0.026     -0.214      0.025 
57224.2080      0.170      0.044     -0.307      0.046 
57227.2720      0.064      0.164     -0.359      0.163 
57231.2070      0.238      0.088     -0.371      0.091 
57234.2700      0.033      0.133     -0.428      0.143 
57237.9990     -0.025      0.129     -0.287      0.140 
57239.2080      0.150      0.025     -0.425      0.025 
57241.2700      0.031      0.028     -0.358      0.029 
57248.2710      0.181      0.033     -0.305      0.034 
57252.2080      0.150      0.019     -0.340      0.019 
57255.2700      0.181      0.031     -0.382      0.030 
57259.2080      0.222      0.023     -0.291      0.020 
57260.2270     -0.016      0.049     -0.295      0.053 
57261.2500      0.127      0.140     -0.794      0.175 
57262.2710      0.155      0.021     -0.394      0.022 
57266.2080     -0.030      0.023     -0.373      0.021 
57269.2710      0.067      0.050     -0.345      0.052 
57274.2080      0.358      0.030     -0.261      0.031 
57275.2300      0.111      0.031     -0.390      0.031 
57276.2700     -0.157      0.036     -0.331      0.033 
57280.2080     -0.040      0.022     -0.405      0.020 
57283.2690      0.070      0.029     -0.149      0.028 
57287.2080      0.066      0.025     -0.224      0.024 
57290.2700      0.070      0.029     -0.434      0.029 
57294.2080     -0.038      0.013     -0.286      0.013 
57297.2710      0.138      0.031     -0.351      0.029 
57301.2080     -0.019      0.016     -0.147      0.017 
57302.2280      0.029      0.062     -0.279      0.055 
57303.2490      0.111      0.048     -0.434      0.049 
57304.2400      0.189      0.022     -0.280      0.024 
57309.2080      0.071      0.016     -0.342      0.016 
57311.2710      0.114      0.031     -0.278      0.032 
57315.2080      0.031      0.015     -0.206      0.014 
57322.2070     -0.018      0.018     -0.163      0.020 
57325.2710     -0.013      0.027     -0.258      0.029 
57330.2080      0.057      0.018     -0.147      0.017 
57332.2710     -0.011      0.036     -0.282      0.032 
57336.2080     -0.049      0.033     -0.278      0.031 
57337.2280     -0.054      0.061     -0.199      0.059 
57338.2490     -0.187      0.105     -0.573      0.118 
57339.2700     -0.062      0.043     -0.231      0.039 
57343.2080      0.009      0.015     -0.183      0.014 
57344.2290     -0.075      0.082     -0.234      0.094 
57345.2480     -0.096      0.077     -0.318      0.096 
57346.2700     -0.029      0.030     -0.361      0.027 
57350.2080     -0.103      0.026     -0.340      0.031 
57351.2700     -0.151      0.360     -0.331      0.328 
57352.2910     -0.166      0.105     -0.514      0.091 
57357.2080     -0.052      0.019     -0.280      0.018 
57359.2500     -0.064      0.023     -0.233      0.023 
57360.2690      0.004      0.022     -0.213      0.023 
57364.2070     -0.007      0.019     -0.194      0.018 
57367.2700     -0.156      0.031     -0.232      0.027 
57371.2080     -0.061      0.027     -0.183      0.028 
57374.2700     -0.012      0.028     -0.320      0.027 
57378.2080     -0.074      0.016     -0.361      0.016 
57379.2700     -0.256      0.044      0.008      0.046 
57385.2080     -0.261      0.056      0.027      0.061 
57386.2700     -0.197      0.061     -0.147      0.057 
57392.2080     -0.027      0.025     -0.224      0.024 
57395.2710      0.064      0.062     -0.301      0.062 
57400.2080     -0.068      0.015     -0.300      0.015 
57402.2710     -0.185      0.057     -0.348      0.060 
57406.2080     -0.112      0.020     -0.186      0.017 
57407.2300     -0.140      0.026     -0.305      0.025 
57409.2700     -0.071      0.021     -0.209      0.021 
57412.9990     -0.351      0.107     -0.339      0.111 
57414.2080     -0.043      0.022     -0.181      0.022 
57416.2700     -0.141      0.027     -0.328      0.028 
57420.2080     -0.046      0.019     -0.285      0.019 
57423.2700     -0.267      0.200     -0.375      0.188 
57427.2080     -0.148      0.029     -0.279      0.029 
57428.2260     -0.134      0.093     -0.287      0.099 
57429.2490     -0.101      0.091     -0.319      0.104 
57430.2710     -0.235      0.032     -0.209      0.032 
57434.2080     -0.118      0.040     -0.167      0.043 
57435.2280     -0.186      0.055     -0.069      0.047 
57436.2570     -0.022      0.090     -0.485      0.100 
57437.2710     -0.082      0.037     -0.313      0.034 
57441.2080     -0.150      0.026     -0.319      0.026 
57444.2710     -0.141      0.038     -0.185      0.038 
57448.2080     -0.067      0.022     -0.267      0.020 
57451.2710     -0.005      0.055     -0.176      0.047 
57455.2080      0.023      0.103     -0.228      0.101 
57458.2710     -0.118      0.029     -0.151      0.028 
57462.2080      0.041      0.026     -0.117      0.023 
57463.2320      0.248      0.054     -0.696      0.052 
57464.2510      0.035      0.040      0.128      0.039 
57465.2710     -0.135      0.027     -0.163      0.026 
57469.2080     -0.083      0.036     -0.261      0.035 
57470.2290     -0.012      0.066     -0.126      0.071 
57471.2710     -0.144      0.097     -0.041      0.096 
57477.2080     -0.110      0.031     -0.148      0.032 
57479.2700     -0.031      0.026     -0.153      0.025 
57483.2080     -0.044      0.026     -0.301      0.029 
57484.2270     -0.266      0.053     -0.166      0.055 
57485.2500      0.176      0.061     -0.253      0.065 
57486.2710     -0.214      0.040     -0.042      0.038 
57490.2080     -0.009      0.025     -0.044      0.026 
57491.2290      0.507      0.041     -0.090      0.043 
57493.2710      0.116      0.052     -0.053      0.054 
57497.2080      0.081      0.028     -0.155      0.029 
57498.2300     -0.017      0.020      0.015      0.020 
57499.2510     -0.116      0.057      0.167      0.055 
57505.2080      0.155      0.035      0.022      0.033 
57507.2700     -0.075      0.058      0.017      0.058 
57512.2080      0.069      0.037     -0.038      0.036 
57514.2710      0.166      0.066     -0.102      0.057 
57518.2080      0.124      0.050     -0.048      0.046 
57521.2690     -0.020      0.081     -0.200      0.083 
57526.2080      0.020      0.034     -0.130      0.034 
57528.2700      0.333      0.064     -0.104      0.059 
57532.2080      0.181      0.047     -0.118      0.049 
57535.2710     -0.043      0.104      0.103      0.078 
57540.2080      0.049      0.036     -0.001      0.035 
57542.2710      0.137      0.057     -0.202      0.063 
57547.2080      0.161      0.031     -0.216      0.033 
57548.2500      0.500      0.054      0.066      0.054 
57549.2700      0.211      0.057      0.075      0.057 
57553.2080      0.120      0.021     -0.102      0.023 
57554.2290      0.166      0.039     -0.204      0.047 
57556.2710      0.142      0.027     -0.191      0.027 
57560.2080      0.241      0.028     -0.148      0.029 
57561.2270      0.203      0.053     -0.065      0.055 
57562.2500     -0.071      0.095     -0.224      0.107 
57563.2710     -0.028      0.052     -0.154      0.050 
57567.2080      0.104      0.039     -0.296      0.037 
57568.2290      0.091      0.040     -0.056      0.041 
57570.2710      0.136      0.029     -0.105      0.027 
57574.2080      0.066      0.036     -0.248      0.038 
57576.2510      0.288      0.026     -0.134      0.026 
57577.2700      0.175      0.039     -0.074      0.040 
57581.2080      0.051      0.029     -0.127      0.028 
57583.2500      0.053      0.094     -0.093      0.077 
57584.2700      0.398      0.037     -0.195      0.037 
57588.2080      0.243      0.033     -0.205      0.034 
57589.2290      0.020      0.070     -0.150      0.065 
57590.2520      0.314      0.164      0.293      0.189 
57591.2700      0.076      0.062     -0.215      0.068 
57595.2080      0.113      0.016     -0.212      0.016 
57598.2700      0.214      0.035     -0.174      0.038 
57602.2070      0.258      0.057     -0.202      0.056 
57605.2700      0.199      0.048     -0.152      0.051 
57609.2080      0.207      0.030     -0.184      0.035 
57612.2700      0.182      0.034     -0.143      0.035 
57617.2080      0.087      0.039     -0.311      0.040 
57619.2710      0.222      0.044     -0.296      0.039 
57623.2080      0.320      0.031     -0.286      0.032 
57624.2280     -0.010      0.061     -0.270      0.066 
57626.2710      0.021      0.059     -0.350      0.056 
57630.2080      0.158      0.025     -0.233      0.027 
57636.9990     -0.076      0.082     -0.321      0.089 
57638.2080      0.104      0.037     -0.009      0.038 
57639.2290      0.104      0.044     -0.116      0.040 
57640.2710      0.358      0.050     -0.334      0.044 
57644.2070      0.169      0.080     -0.307      0.076 
57646.2510      0.145      0.025     -0.223      0.024 
57647.2700      0.181      0.035     -0.221      0.032 
57651.2080      0.082      0.030     -0.172      0.032 
57653.2500      0.111      0.101     -0.764      0.103 
57654.2710      0.047      0.041     -0.135      0.032 
57658.2080      0.064      0.032     -0.277      0.034 
57659.2300      0.231      0.953     -0.049      0.969 
57661.2710      0.132      0.029     -0.300      0.027 
57666.2080      0.127      0.045     -0.396      0.048 
57667.2300      0.202      0.035     -0.228      0.031 
57668.2710      0.041      0.047     -0.142      0.046 
57669.3460      0.255      0.086     -0.306      0.075 
57670.3120      0.486      0.093     -0.618      0.088 
57673.2080      0.417      0.048     -0.223      0.044 
57675.2700      0.100      0.023     -0.256      0.021 
57679.2080      0.222      0.022     -0.185      0.022 
57680.2280      0.194      0.077     -0.334      0.081 
57682.2700      0.147      0.032     -0.312      0.030 
57686.2080      0.250      0.018     -0.120      0.017 
57689.2710      0.044      0.024     -0.328      0.023 
57693.2080      0.213      0.019     -0.299      0.019 
57696.2700      0.168      0.033     -0.211      0.032 
57699.1870      0.515      0.076     -0.792      0.074 
57700.2080      0.012      0.032     -0.436      0.033 
57701.2290      0.353      0.087     -0.296      0.089 
57702.2500     -0.168      0.086     -0.302      0.110 
57703.2700     -0.048      0.046     -0.257      0.045 
57707.2080      0.034      0.019     -0.362      0.018 
57708.2280      0.044      0.052     -0.286      0.051 
57709.2490      0.097      0.098     -0.300      0.094 
57710.2690      0.089      0.023     -0.161      0.022 
57714.2080      0.213      0.028     -0.243      0.027 
57715.2700     -0.121      0.035     -0.281      0.031 
57717.0000      0.167      0.173      0.193      0.182 
57721.2080      0.011      0.020     -0.240      0.020 
57723.2500     -0.044      0.023     -0.308      0.023 
57724.2700     -0.079      0.048     -0.108      0.045 
57728.2080     -0.024      0.025     -0.224      0.025 
57731.2710      0.077      0.036     -0.340      0.033 
57732.2910      0.129      0.076     -0.326      0.080 
57735.2080     -0.101      0.021     -0.381      0.019 
57736.2290      0.015      0.110     -0.547      0.095 
57743.2080     -0.083      0.018     -0.338      0.016 
57744.2710     -0.086      0.027     -0.263      0.026 
57750.2080      0.166      0.066     -0.186      0.072 
57752.2700      0.071      0.038     -0.285      0.039 
57758.2710      0.027      0.061     -0.121      0.069 
57764.2080     -0.011      0.033     -0.194      0.035 
57765.2500     -0.089      0.053     -0.302      0.059 
57766.2710     -0.021      0.053     -0.311      0.051 
57770.4740     -0.082      0.041     -0.363      0.040 
57771.2080      0.052      0.034     -0.220      0.032 
57773.2710     -0.108      0.022     -0.277      0.021 
57778.2290     -0.021      0.033     -0.309      0.035 
57780.2710     -0.207      0.029     -0.308      0.029 
57784.2080     -0.113      0.021     -0.363      0.020 
57785.2300     -0.134      0.020     -0.317      0.020 
57786.2480     -0.244      0.055     -0.044      0.056 
57787.2700     -0.198      0.021     -0.283      0.020 
57791.2080     -0.126      0.015     -0.354      0.014 
57792.2290      0.102      0.059     -0.169      0.062 
57794.2690     -0.150      0.028     -0.276      0.029 
57798.2080     -0.084      0.024     -0.297      0.023 
57799.2280     -0.060      0.098     -0.268      0.094 
57801.2710     -0.233      0.027     -0.292      0.027 
57804.3810     -0.238      0.041     -0.364      0.045 
57806.2080     -0.101      0.018     -0.330      0.022 
57808.2700     -0.092      0.029     -0.250      0.029 
57809.3680     -0.126      0.034     -0.216      0.034 
57812.2080     -0.237      0.024     -0.287      0.024 
57815.2700     -0.090      0.043     -0.242      0.039 
57819.2080     -0.235      0.019     -0.184      0.019 
57822.2700     -0.264      0.053     -0.193      0.052 
57826.2080     -0.338      0.024     -0.113      0.025 
57828.2490     -0.185      0.039     -0.251      0.041 
57829.2690     -0.112      0.031     -0.288      0.027 
57833.2080     -0.115      0.039     -0.090      0.043 
57836.2700     -0.112      0.029     -0.224      0.030 
57839.7920     -0.389      0.042     -0.127      0.041 
57841.2290     -0.473      0.144     -0.287      0.139 
57843.2690     -0.195      0.049     -0.247      0.049 
57847.2080     -0.103      0.019     -0.135      0.018 
57848.2300      0.041      0.235     -0.606      0.233 
57849.2480     -0.048      0.040      0.187      0.039 
57850.2700     -0.097      0.061     -0.147      0.060 
57854.2080     -0.014      0.019     -0.136      0.019 
57856.2710     -0.224      0.034     -0.269      0.031 
57862.2080     -0.156      0.019      0.000      0.017 
57863.2290     -0.076      0.106     -0.065      0.100 
57864.2710     -0.158      0.055     -0.114      0.057 
57868.2080     -0.228      0.102      0.025      0.108 
57869.2300     -0.250      0.025     -0.089      0.025 
57871.2700     -0.178      0.053     -0.076      0.050 
57875.1670     -0.076      0.035      0.033      0.033 
57876.2080     -0.205      0.014      0.010      0.013 
57877.2290     -0.217      0.095      0.040      0.093 
57878.2700     -0.088      0.017     -0.020      0.016 
57882.2080     -0.132      0.021     -0.043      0.020 
57883.2280      0.038      0.053     -0.123      0.050 
57885.2710     -0.145      0.038      0.153      0.038 
57889.2080     -0.161      0.019      0.001      0.018 
57892.2710     -0.258      0.035      0.036      0.034 
57896.2080     -0.166      0.021      0.019      0.018 
57897.2290     -0.152      0.085     -0.068      0.086 
57904.2080     -0.130      0.017      0.007      0.018 
57906.2700     -0.050      0.026      0.021      0.023 
57911.2080     -0.142      0.037     -0.001      0.030 
57912.2490      0.312      0.048     -0.154      0.047 
57913.2700     -0.062      0.026      0.070      0.024 
57917.2080     -0.104      0.019      0.000      0.018 
57919.2690     -0.090      0.036     -0.009      0.035 
57924.2080     -0.039      0.020     -0.002      0.019 
57927.2710      0.006      0.034      0.000      0.034 
57931.2090     -0.109      0.042      0.104      0.040 
57933.2500     -0.081      0.024      0.166      0.024 
57934.2710     -0.057      0.034      0.120      0.035 
57938.2080     -0.021      0.033     -0.005      0.033 
57941.2700      0.076      0.031      0.068      0.030 
57945.2090      0.039      0.033      0.117      0.032 
57946.2280     -0.330      0.128     -0.089      0.143 
57948.2700      0.083      0.026     -0.171      0.024 
57952.1880     -0.037      0.026      0.083      0.026 
57953.2080      0.098      0.027      0.064      0.025 
57955.2700      0.070      0.030      0.086      0.029 
57959.2080     -0.036      0.031     -0.038      0.030 
57962.2710      0.062      0.040      0.229      0.042 
57966.2080      0.130      0.031      0.049      0.031 
57967.2290      0.173      0.146      0.049      0.150 
57969.2710     -0.029      0.038      0.116      0.034 
57973.2080      0.008      0.086      0.009      0.086 
57976.2710      0.129      0.028     -0.045      0.027 
57980.2080      0.071      0.018      0.087      0.018 
57982.2480      0.457      0.078     -0.215      0.076 
57983.2710     -0.023      0.031      0.037      0.029 
57987.2080      0.221      0.017      0.083      0.016 
57988.2310      0.119      0.217     -0.192      0.223 
57990.2700      0.070      0.023      0.000      0.022 
57994.2080      0.094      0.019      0.031      0.018 
57997.2700      0.078      0.019      0.088      0.019 
58002.2080      0.153      0.030     -0.122      0.028 
58003.2300      0.249      0.035     -0.225      0.037 
58004.2700      0.191      0.018      0.064      0.018 
58008.2080      0.146      0.016     -0.121      0.015 
58010.2490      0.514      0.115      0.280      0.118 
58011.2700      0.185      0.024     -0.004      0.025 
58015.2080      0.233      0.017     -0.017      0.017 
58018.2700      0.196      0.025     -0.055      0.022 
58022.2080      0.396      0.061      0.446      0.058 
58025.2710      0.200      0.571     -0.025      0.527 
58029.2080      0.259      0.049     -0.115      0.047 
58032.2700      0.144      0.023     -0.124      0.023 
58033.5000      0.160      0.023      0.016      0.023 
58037.2080      0.175      0.023     -0.053      0.023 
58039.2710      0.154      0.029      0.066      0.028 
58043.2080      0.162      0.017     -0.093      0.016 
58046.2700      0.246      0.025     -0.015      0.023 
58050.2080      0.268      0.030     -0.072      0.027 
58053.2710      0.286      0.027     -0.160      0.025 
58057.2080      0.345      0.024     -0.079      0.022 
58060.2700      0.361      0.033     -0.269      0.032 
58064.2080      0.417      0.038      0.047      0.036 
58067.2700      0.364      0.033     -0.016      0.038 
58071.2080      0.170      0.502     -0.156      0.446 
58072.2290      0.359      0.088     -0.010      0.078 
58074.2710      0.280      0.025     -0.214      0.025 
58078.2080      0.358      0.020     -0.126      0.021 
58079.2710      0.283      0.027     -0.107      0.025 
58085.4990      0.252      0.019     -0.378      0.019 
58086.4990      0.391      0.017     -0.358      0.016 
58091.4990      0.261      0.017     -0.245      0.017 
58094.4980      0.267      0.160      0.377      0.173 
58121.2080      0.171      0.036     -0.405      0.039 
58122.2300      0.286      0.038     -0.404      0.037 
58123.2700      0.225      0.027     -0.234      0.027 
58127.2080      0.301      0.039     -0.271      0.040 
58130.2700      0.179      0.023     -0.319      0.021 
58134.2080      0.001      0.033     -0.350      0.031 
58137.2710      0.141      0.027     -0.279      0.027 
58141.2080      0.157      0.022     -0.411      0.022 
58144.2710      0.106      0.028     -0.309      0.028 
58145.2920      0.366      0.104     -0.625      0.096 
58148.2080      0.223      0.027     -0.304      0.027 
58151.2710      0.048      0.034     -0.413      0.032 
58155.2080      0.125      0.030     -0.498      0.030 
58156.2250      0.460      0.129     -0.312      0.133 
58158.2710      0.003      0.029     -0.387      0.030 
58159.4090      0.198      0.063     -0.429      0.055 
58162.2080      0.137      0.018     -0.464      0.020 
58163.2280      0.051      0.062     -0.319      0.061 
58164.2480      0.403      0.105     -0.834      0.097 
58165.2700     -0.055      0.024     -0.424      0.025 
58169.2080      0.143      0.034     -0.489      0.033 
58170.2300      0.099      0.041     -0.310      0.039 
58171.2490     -0.125      0.117     -0.687      0.124 
58172.2700      0.080      0.027     -0.418      0.026 
58176.2080      0.026      0.022     -0.324      0.022 
58177.2280      0.559      0.240     -0.186      0.209 
58183.2080      0.214      0.067     -0.216      0.060 
58186.2700      0.036      0.029     -0.398      0.027 
58190.2070     -0.060      0.042     -0.337      0.046 
58191.2290      0.301      0.045     -0.567      0.045 
58193.2700      0.060      0.056     -0.455      0.053 
58197.2080     -0.001      0.020     -0.391      0.020 
58200.2710      0.043      0.029     -0.337      0.028 
58204.2080     -0.188      0.032     -0.298      0.035 
58205.2710     -0.065      0.025     -0.384      0.024 
58212.2080      0.058      0.031     -0.274      0.028 
58213.2300     -0.090      0.019     -0.366      0.019 
58214.2700      0.036      0.028     -0.312      0.026 
58216.8360     -0.209      0.043     -0.303      0.041 
58218.2080     -0.079      0.030     -0.378      0.029 
58220.2490      0.114      0.044     -0.262      0.041 
58221.2710      0.003      0.029     -0.361      0.028 
58225.2090      0.033      0.039     -0.134      0.038 
58228.2700     -0.062      0.039     -0.046      0.043 
58232.2080     -0.085      0.025     -0.240      0.026 
58235.2700     -0.127      0.035     -0.127      0.034 
58238.2070     -0.144      0.056     -0.415      0.056 
58242.2710     -0.140      0.028     -0.212      0.027 
58245.7440     -0.028      0.044     -0.372      0.043 
58247.2080     -0.018      0.034     -0.415      0.033 
58253.2080     -0.084      0.027     -0.220      0.026 
58255.2480     -0.317      0.077     -0.458      0.073 
58258.1460      0.054      0.043     -0.351      0.041 
58261.2080     -0.185      0.023     -0.304      0.024 
58263.2720     -0.122      0.054     -0.299      0.052 
58268.2080     -0.195      0.024     -0.293      0.022 
58270.2700     -0.136      0.023     -0.176      0.021 
58272.7810     -0.180      0.043     -0.340      0.046 
58274.2080     -0.227      0.027     -0.355      0.028 
58276.2500      0.003      0.149     -0.432      0.156 
58277.2700     -0.131      0.030     -0.388      0.027 
58281.2080     -0.167      0.038     -0.256      0.031 
58282.2290      0.031      0.082     -0.486      0.088 
58284.2710     -0.397      0.099     -0.505      0.107 
58288.2080     -0.149      0.026     -0.208      0.026 
58291.2710     -0.045      0.020     -0.274      0.018 
58295.2080     -0.285      0.046     -0.187      0.041 
58298.2700      0.212      0.083     -0.110      0.084 
58302.2080     -0.087      0.122     -0.098      0.109 
58305.2700     -0.093      0.023     -0.143      0.026 
58309.2080     -0.167      0.030     -0.231      0.030 
58312.2700     -0.170      0.025     -0.108      0.025 
58316.2080     -0.306      0.027     -0.192      0.028 
58319.2710     -0.203      0.026     -0.124      0.030 
58323.2080     -0.115      0.021     -0.051      0.022 
58326.2700     -0.239      0.164     -0.176      0.167 
58326.9580     -0.075      0.051     -0.017      0.051 
58330.2080     -0.065      0.026     -0.045      0.028 
58330.9570     -0.235      0.055     -0.213      0.049 
58333.2700     -0.110      0.041     -0.235      0.038 
58337.2080     -0.151      0.022     -0.063      0.021 
58340.2700     -0.096      0.064     -0.038      0.063 
58340.9470     -0.086      0.051     -0.027      0.048 
58344.2080     -0.296      0.026     -0.005      0.029 
58347.2710     -0.157      0.039      0.066      0.042 
58351.2080     -0.060      0.023      0.078      0.022 
58352.2300     -0.081      0.032      0.136      0.031 
58354.2700     -0.033      0.039      0.094      0.041 
58361.2710     -0.087      0.031      0.013      0.030 
58363.6960     -0.207      0.045      0.197      0.043 
58365.2080     -0.016      0.024      0.116      0.027 
58368.2710     -0.036      0.045      0.001      0.043 
58372.2080     -0.089      0.033      0.215      0.031 
58374.2510     -0.246      0.033      0.065      0.037 
58375.2700     -0.064      0.040     -0.066      0.042 
58379.2080      0.097      0.029      0.169      0.029 
58382.2700      0.050      0.027      0.066      0.028 
58386.4840      0.050      0.052      0.127      0.051 
58387.2080      0.024      0.028      0.035      0.028 
58389.2700      0.162      0.040      0.097      0.039 
58393.2080      0.101      0.026      0.059      0.026 
58396.2710      0.024      0.024      0.126      0.022 
58400.2080      0.149      0.018      0.154      0.017 
58401.2290      0.049      0.100      0.275      0.102 
58403.2700      0.318      0.042      0.207      0.042 
58407.2080      0.204      0.020      0.117      0.019 
58410.2700      0.122      0.031      0.179      0.029 
58414.2080      0.295      0.034      0.032      0.034 
58417.2700      0.156      0.032      0.047      0.032 
58421.2080      0.280      0.018      0.048      0.019 
58422.2700      0.190      0.034      0.079      0.034 
58425.7270      0.426      0.043      0.044      0.046 
58428.2080      0.360      0.026     -0.074      0.026 
58430.2490      0.522      0.098      0.045      0.096 
58431.2650     -0.064      0.160     -0.007      0.197 
58435.2080      0.293      0.026      0.065      0.028 
58436.2270     -0.281      0.437     -0.389      0.421 
58437.2480      0.767      0.091     -0.175      0.092 
58438.2700      0.171      0.036     -0.030      0.036 
58440.8320      0.332      0.044      0.076      0.043 
58442.2080      0.348      0.039     -0.055      0.040 
58443.2700      0.199      0.040     -0.064      0.036 
58449.2080      0.336      0.019     -0.025      0.017 
58451.2500      0.314      0.061      0.052      0.057 
58452.2700      0.344      0.031     -0.093      0.029 
58456.2080      0.307      0.044      0.099      0.044 
58456.7150      0.196      0.046     -0.112      0.047 
58459.2700      0.241      0.028     -0.128      0.026 
