   DATE        X           sigma      Y         sigma 
56107.2720      0.015      0.068     -0.235      0.066 
56111.2080     -0.101      0.066     -0.438      0.054 
56114.2710     -0.024      0.086     -0.503      0.074 
56118.2090     -0.245      0.056     -0.248      0.057 
56121.2710     -0.182      0.047     -0.184      0.040 
56125.2080     -0.448      0.047     -0.057      0.049 
56128.2710      0.098      0.104     -0.062      0.086 
56132.2080     -0.413      0.051     -0.070      0.053 
56135.2720     -0.208      0.149      0.251      0.143 
56139.2080     -0.230      0.055     -0.297      0.050 
56142.2720     -0.147      0.091     -0.169      0.091 
56146.2080     -0.344      0.055     -0.062      0.054 
56149.2710      0.028      0.112      0.349      0.113 
56153.2060     -0.044      0.063     -0.290      0.056 
56156.2710     -0.312      0.072     -0.389      0.066 
56160.2080     -0.401      0.096      0.025      0.099 
56163.2710     -0.134      0.079     -0.053      0.080 
56167.2070     -0.301      0.036     -0.109      0.040 
56170.2720     -0.258      0.115     -0.191      0.134 
56175.2080      0.218      0.049     -0.201      0.044 
56177.2710     -0.090      0.063     -0.289      0.072 
56181.2070     -0.168      0.039     -0.179      0.041 
56184.2700      0.009      0.094     -0.109      0.114 
56188.2080     -0.481      0.054     -0.114      0.049 
56191.2700     -0.051      0.076     -0.305      0.072 
56195.2080     -0.116      0.078      0.221      0.076 
56198.2720     -0.111      0.086      0.031      0.090 
56202.2080     -0.184      0.090      0.806      0.120 
56205.2710     -0.230      0.060      0.129      0.060 
56211.2070     -0.244      0.067      0.477      0.087 
56212.2710     -0.071      0.081     -0.073      0.067 
56216.2080     -0.185      0.061     -0.134      0.063 
56219.2710     -0.004      0.035      0.225      0.038 
56223.2080     -0.109      0.064     -0.007      0.080 
56226.2720     -0.774      0.113      0.498      0.119 
56230.2080      0.223      0.105      0.419      0.128 
56233.2710      0.020      0.042      0.144      0.040 
56237.2070      0.343      0.107      0.274      0.137 
56240.2690      0.168      0.052     -0.008      0.056 
56244.2080      0.111      0.092      0.176      0.101 
56247.2710      0.056      0.070      0.198      0.077 
56251.2070     -0.267      0.057      0.224      0.062 
56252.2670      0.105      0.067      0.083      0.075 
56258.2070      0.034      0.080      0.259      0.087 
56261.2710      0.330      0.076      0.228      0.069 
56265.2070      0.024      0.078      0.655      0.078 
56268.2710     -0.110      0.101     -0.001      0.107 
56272.2090      0.068      0.069      0.184      0.072 
56275.2700      0.223      0.078      0.344      0.077 
56280.2080      0.091      0.045      0.027      0.039 
56282.2700      0.127      0.076      0.151      0.071 
56288.2080      0.126      0.072      0.075      0.092 
56289.2720      0.204      0.076      0.187      0.070 
56295.2090      0.348      0.099      0.235      0.102 
56296.2710      0.112      0.068     -0.074      0.061 
56300.2080      0.141      0.041     -0.107      0.048 
56303.2710      0.187      0.073      0.068      0.061 
56308.2080      0.376      0.069      0.076      0.079 
56310.2710     -0.011      0.072     -0.128      0.059 
56315.2080      0.353      0.076     -0.177      0.069 
56317.2710      0.171      0.122     -0.371      0.131 
56321.2080      0.303      0.065     -0.034      0.054 
56324.2710     -0.229      0.099     -0.419      0.084 
56328.2080      0.320      0.053     -0.280      0.045 
56331.2700      0.086      0.067     -0.350      0.056 
56336.2080      0.038      0.074     -0.285      0.070 
56338.2710      0.629      0.089      0.175      0.100 
56342.2080      0.557      0.235      0.521      0.203 
56345.2700      0.160      0.058     -0.360      0.045 
56349.2080      0.250      0.080     -0.404      0.057 
56352.2700      0.318      0.083     -0.274      0.064 
56356.2070      0.320      0.045     -0.255      0.042 
56359.2710      0.373      0.095     -0.259      0.102 
56364.2080      0.274      0.066     -0.134      0.061 
56366.2710      0.363      0.082     -0.366      0.084 
56370.2080      0.485      0.117     -0.683      0.107 
56373.2700      0.000      0.070     -0.165      0.072 
56377.2080      0.170      0.053     -0.149      0.057 
56378.2710      0.183      0.062     -0.256      0.063 
56385.2080      0.474      0.040     -0.373      0.045 
56387.2700      0.023      0.110     -0.329      0.097 
56391.2080      0.270      0.039     -0.285      0.038 
56394.2710      0.414      0.056     -0.168      0.065 
56399.2080      0.425      0.070     -0.513      0.079 
56401.2710      0.021      0.095     -0.209      0.099 
56405.2070      0.203      0.085     -1.059      0.080 
56408.2700      0.127      0.154     -0.423      0.124 
56412.2080      0.111      0.095     -0.379      0.105 
56415.2700      0.131      0.061     -0.339      0.068 
56420.2080     -0.042      0.092      0.040      0.100 
56422.2770      0.057      0.097     -0.511      0.105 
56426.2080      0.316      0.087     -0.282      0.076 
56429.2720      0.050      0.096     -0.487      0.093 
56434.2080      0.275      0.323     -0.490      0.295 
56436.2700      0.447      0.132     -0.370      0.143 
56441.2070      0.470      0.129     -0.746      0.116 
56443.2710     -0.005      0.142     -0.238      0.114 
56447.2080      0.029      0.055     -0.106      0.060 
56454.2070      0.025      0.089     -0.407      0.100 
56457.2700     -0.016      0.061     -0.201      0.068 
56461.2070     -0.158      0.128     -0.509      0.145 
56464.2710      0.026      0.074     -0.342      0.071 
56468.2080     -0.065      0.061     -0.508      0.052 
56471.2700     -0.250      0.064     -0.180      0.068 
56475.2080     -0.015      0.041     -0.248      0.041 
56476.2700      0.127      0.068     -0.188      0.059 
56482.2070     -0.175      0.072     -0.346      0.078 
56485.2690      0.299      0.141     -0.331      0.105 
56490.2070     -0.114      0.043     -0.411      0.048 
56492.2710     -0.152      0.098     -0.214      0.110 
56496.2080     -0.067      0.087     -0.540      0.078 
56499.2710      0.001      0.130     -0.554      0.141 
56503.2120      0.311      0.103     -0.058      0.115 
56506.2710     -0.446      0.112     -0.031      0.119 
56510.2080     -0.223      0.049     -0.304      0.050 
56513.2720     -0.333      0.085     -0.030      0.088 
56517.2080     -0.248      0.084     -0.171      0.072 
56518.2700     -0.172      0.080     -0.036      0.072 
56524.2080     -0.194      0.073     -0.361      0.078 
56527.2700     -0.135      0.090     -0.021      0.073 
56531.2070      0.012      0.119     -0.022      0.101 
56534.2710     -0.048      0.082     -0.210      0.082 
56539.2080     -0.114      0.085     -0.202      0.078 
56541.2700     -0.251      0.134     -0.204      0.142 
56545.2080     -0.264      0.048     -0.205      0.058 
56548.2720     -0.227      0.092     -0.005      0.100 
56553.2080     -0.412      0.086      0.268      0.089 
56555.2710     -0.023      0.051      0.038      0.062 
56560.2080     -0.445      0.057     -0.018      0.059 
56562.2710     -0.164      0.063      0.146      0.063 
56566.2080     -0.126      0.102      0.003      0.122 
56569.2700      0.014      0.057      0.106      0.057 
56573.2080     -0.624      0.097     -0.012      0.098 
56576.2670     -0.328      0.095      0.255      0.080 
56581.2070     -0.378      0.098      0.360      0.080 
56583.2710     -0.111      0.055      0.090      0.060 
56587.2080     -0.082      0.086      0.927      0.094 
56590.2710     -0.112      0.049      0.138      0.056 
56594.2070     -0.150      0.060      0.229      0.069 
56596.2690     -0.248      0.057      0.047      0.060 
56602.2080     -0.085      0.046      0.151      0.048 
56604.2710      0.212      0.105     -0.055      0.109 
56609.2070     -0.249      0.049      0.268      0.048 
56611.2700      0.002      0.103      0.715      0.099 
56615.2080      0.059      0.052      0.249      0.040 
56618.2720     -0.138      0.060      0.194      0.076 
56622.2080      0.157      0.062      0.062      0.053 
56629.2080      0.167      0.086      0.522      0.111 
56632.2700      0.015      0.106      0.120      0.093 
56636.2080     -0.116      0.113      0.105      0.106 
56639.2710      0.069      0.076      0.421      0.080 
56643.2080     -0.176      0.049      0.377      0.046 
56646.2720      0.043      0.071     -0.073      0.059 
56650.2080     -0.071      0.049     -0.193      0.052 
56653.2720     -0.242      0.073     -0.134      0.079 
56657.2070      0.133      0.070      0.215      0.063 
56660.2690     -0.219      0.097      0.142      0.088 
56664.2080      0.066      0.032      0.053      0.030 
56667.2700     -0.155      0.058      0.225      0.049 
56671.2080      0.155      0.088     -0.019      0.068 
56674.2680      0.228      0.044     -0.008      0.044 
56679.2080     -0.176      0.045     -0.030      0.042 
56681.2710      0.191      0.074     -0.032      0.069 
56686.2080      0.045      0.069     -0.228      0.056 
56688.2680     -0.131      0.067     -0.158      0.060 
56692.2080      0.030      0.051      0.074      0.042 
56695.2710      0.090      0.080     -0.043      0.073 
56699.2080     -0.002      0.044      0.100      0.041 
56702.2670      0.458      0.060     -0.072      0.060 
56706.2080      0.094      0.109     -0.318      0.086 
56709.2720      0.113      0.058     -0.255      0.059 
56713.2080      0.233      0.070     -0.079      0.071 
56716.2680     -0.006      0.055     -0.153      0.048 
56720.2070      0.128      0.055     -0.252      0.050 
56723.2700      0.175      0.051      0.031      0.051 
56728.2070      0.069      0.083     -0.113      0.099 
56730.2720      0.280      0.083     -0.141      0.084 
56734.2080      0.359      0.105     -0.466      0.122 
56737.2700      0.513      0.150     -0.227      0.174 
56741.2070      0.285      0.054     -0.127      0.049 
56744.2710      0.101      0.041     -0.036      0.046 
56748.2070     -0.287      0.103     -0.725      0.113 
56751.2710      0.430      0.089     -0.164      0.096 
56755.2080      0.239      0.048      0.020      0.071 
56758.2710      0.382      0.057     -0.228      0.051 
56762.2080      0.195      0.038     -0.469      0.037 
56763.2720      0.124      0.042     -0.358      0.047 
56770.2090      0.567      0.048     -0.302      0.048 
56772.2740     -0.081      0.087     -0.134      0.086 
56776.2080      0.312      0.058      0.019      0.068 
56777.2710      0.251      0.063     -0.113      0.076 
56783.4980      0.472      0.052      0.050      0.039 
56784.4990      0.231      0.047     -0.145      0.034 
56785.4990      0.068      0.046     -0.029      0.036 
56786.4990      0.244      0.074     -0.332      0.056 
56787.4990      0.166      0.047     -0.096      0.040 
56788.5000      0.401      0.050     -0.259      0.039 
56789.4990      0.192      0.053     -0.101      0.039 
56792.4990      0.223      0.042     -0.253      0.040 
56796.4990      0.223      0.043     -0.340      0.033 
56800.2710      0.085      0.051     -0.244      0.055 
56805.2060      0.267      0.026     -0.255      0.028 
56807.2710      0.295      0.053     -0.369      0.054 
56811.2080      0.136      0.029     -0.215      0.034 
56814.2700      0.200      0.058     -0.628      0.061 
56819.2080      0.074      0.045     -0.236      0.040 
56821.2710      0.199      0.070     -0.185      0.066 
56826.2080      0.033      0.051     -0.382      0.040 
56828.2710      0.337      0.072     -0.270      0.076 
56832.2080      0.059      0.027     -0.371      0.031 
56835.2710      0.371      0.121     -0.436      0.140 
56839.2080      0.249      0.058     -0.209      0.060 
56841.2720      0.035      0.047     -0.429      0.046 
56846.2080     -0.042      0.044     -0.429      0.039 
56849.2690      0.029      0.060     -0.369      0.050 
56853.2080      0.067      0.062     -0.413      0.062 
56856.2690      0.161      0.050     -0.361      0.045 
56860.2080      0.094      0.027     -0.478      0.028 
56863.2750      0.269      0.089     -0.370      0.083 
56867.2080      0.359      0.035     -0.566      0.030 
56870.2700     -0.125      0.065     -0.510      0.047 
56874.2080     -0.267      0.072     -0.617      0.064 
56877.2700      0.059      0.178      0.138      0.146 
56881.2080      0.180      0.070     -0.509      0.065 
56884.2700     -0.107      0.070     -0.162      0.059 
56888.2080     -0.031      0.049     -0.238      0.052 
56891.2700      0.096      0.123     -0.340      0.136 
56895.2080     -0.054      0.045     -0.404      0.038 
56898.2700      0.311      0.086     -0.400      0.089 
56903.2080     -0.005      0.039     -0.645      0.040 
56905.2700     -0.026      0.062     -0.620      0.064 
56909.2080     -0.005      0.061     -0.596      0.089 
56912.2710     -0.597      0.160     -0.599      0.166 
56916.2070      0.042      0.049     -0.200      0.037 
56919.2700     -0.061      0.142     -0.030      0.143 
56923.2080     -0.154      0.097      0.034      0.106 
56930.2080      0.474      0.097     -0.059      0.110 
56932.2710     -0.114      0.068     -0.375      0.071 
56937.2080     -0.995      0.236     -0.630      0.321 
56940.2740     -0.352      0.120     -0.373      0.129 
56944.2070     -1.223      0.246      0.087      0.272 
56947.2710     -0.078      0.104     -0.490      0.107 
56951.2080      0.140      0.057     -0.223      0.067 
56952.2710     -0.186      0.088     -0.518      0.101 
56958.2080     -0.289      0.108     -0.535      0.111 
56961.2720     -0.250      0.054     -0.425      0.056 
56965.2080     -0.164      0.053     -0.113      0.045 
56968.2700     -0.026      0.078     -0.116      0.078 
56972.2080     -0.188      0.088      0.180      0.087 
56975.2710     -0.053      0.080      0.188      0.092 
56979.2080     -0.132      0.116     -0.334      0.090 
56982.2710     -0.253      0.072     -0.557      0.080 
56986.2080     -0.175      0.084     -0.163      0.077 
56987.2700     -0.332      0.084     -0.096      0.077 
56993.2070     -0.304      0.115     -0.084      0.101 
56996.2700     -0.145      0.064     -0.183      0.067 
57001.2080     -0.306      0.066     -0.057      0.053 
57003.2710     -0.413      0.128     -0.103      0.118 
57007.2080     -0.186      0.074      0.147      0.091 
57010.2700     -0.289      0.089     -0.268      0.081 
57014.2080     -0.274      0.120     -0.066      0.103 
57021.2080     -0.893      0.743      1.918      0.625 
57028.2070     -0.249      0.101      0.047      0.099 
57031.2710     -0.104      0.109     -0.169      0.102 
57036.2080     -0.279      0.066     -0.306      0.070 
57043.2090     -0.542      0.131      0.174      0.150 
57049.2080     -0.394      0.076     -0.314      0.086 
57052.2690     -0.140      0.062      0.075      0.053 
57056.2080     -0.646      0.070     -0.275      0.083 
57059.2710     -0.161      0.047     -0.070      0.059 
57063.2080      0.009      0.057     -0.307      0.059 
57066.2720     -0.190      0.059      0.242      0.052 
57070.2080     -0.124      0.070     -0.339      0.066 
57073.2720     -0.185      0.053     -0.054      0.051 
57077.2080     -0.021      0.047     -0.004      0.040 
57080.2740      0.046      0.061      0.318      0.049 
57085.2080     -0.056      0.060     -0.142      0.062 
57087.2710     -0.074      0.056     -0.074      0.049 
57091.2080     -0.015      0.091     -0.220      0.074 
57098.2080      0.147      0.081      0.120      0.063 
57101.2700      0.035      0.043     -0.036      0.039 
57105.2080     -0.149      0.071     -0.115      0.066 
57108.2700      0.014      0.047     -0.023      0.042 
57112.2070     -0.318      0.064      0.192      0.055 
57114.2730      0.018      0.058     -0.002      0.057 
57120.2080      0.295      0.058      0.383      0.071 
57122.2700      0.114      0.051      0.234      0.049 
57126.2080      0.049      0.066      0.176      0.065 
57129.2700     -0.144      0.053     -0.122      0.053 
57133.2080      0.075      0.051      0.067      0.038 
57140.2080      0.413      0.094      0.285      0.114 
57142.2700      0.058      0.048     -0.192      0.053 
57147.2080      0.189      0.068     -0.288      0.054 
57150.2700      0.082      0.084     -0.152      0.074 
57154.2080      0.427      0.070     -0.367      0.056 
57157.2700      0.217      0.066     -0.366      0.066 
57161.2080      0.291      0.070      0.187      0.076 
57164.2710      0.176      0.052     -0.023      0.062 
57169.2080     -0.285      0.123     -0.268      0.110 
57171.2700      0.395      0.081     -0.067      0.083 
57175.2080      0.078      0.053     -0.245      0.055 
57178.2710      0.267      0.052     -0.410      0.063 
57183.2080      0.289      0.033     -0.194      0.033 
57185.2700      0.249      0.029     -0.284      0.033 
57189.2080      0.240      0.062     -0.071      0.073 
57192.2700      0.318      0.051     -0.214      0.058 
57196.2080      0.209      0.057      0.053      0.066 
57199.2710      0.159      0.052     -0.211      0.061 
57203.2080      0.209      0.033     -0.161      0.042 
57205.2710      0.224      0.048     -0.169      0.050 
57210.2080      0.519      0.036     -0.116      0.043 
57217.2080     -0.231      0.080     -0.141      0.103 
57224.2080      0.339      0.059     -0.359      0.065 
57231.2070      0.275      0.079     -0.345      0.091 
57234.2700      0.076      0.093     -0.351      0.093 
57239.2080      0.182      0.031     -0.377      0.040 
57241.2700      0.055      0.037     -0.258      0.037 
57246.2080     -0.064      0.037     -0.243      0.036 
57248.2710      0.106      0.045     -0.396      0.044 
57252.2080      0.135      0.030     -0.298      0.030 
57255.2700      0.064      0.040     -0.360      0.037 
57259.2080      0.093      0.043     -0.067      0.045 
57262.2710      0.207      0.047     -0.428      0.045 
57266.2080      0.121      0.065     -0.208      0.070 
57269.2710      0.001      0.045     -0.261      0.057 
57274.2080      0.206      0.039     -0.289      0.043 
57276.2700      0.033      0.070     -0.272      0.063 
57280.2080     -0.032      0.036     -0.302      0.032 
57283.2680     -0.020      0.038     -0.218      0.034 
57287.2080     -0.108      0.035     -0.094      0.030 
57290.2700      0.037      0.127     -0.385      0.131 
57294.2080     -0.006      0.040     -0.213      0.038 
57297.2710     -0.010      0.077     -0.040      0.080 
57301.2080      0.275      0.028     -0.146      0.028 
57304.2400      0.103      0.051     -0.265      0.049 
57309.2080      0.237      0.035     -0.317      0.033 
57315.2080     -0.078      0.028     -0.248      0.024 
57318.2690      0.046      0.041     -0.339      0.041 
57322.2070     -0.032      0.031     -0.199      0.030 
57325.2710     -0.041      0.039     -0.246      0.045 
57330.2080     -0.141      0.028     -0.319      0.029 
57332.2710     -0.086      0.036     -0.168      0.036 
57336.2080     -0.093      0.055     -0.219      0.060 
57339.2700     -0.116      0.049     -0.171      0.048 
57343.2080     -0.022      0.019     -0.219      0.019 
57346.2700     -0.082      0.054     -0.389      0.055 
57350.2080      0.225      0.056     -0.071      0.059 
57351.2700     -0.163      0.061      0.017      0.051 
57364.2070     -0.171      0.025     -0.176      0.023 
57371.2080     -0.104      0.022     -0.346      0.026 
57378.2080      0.032      0.040     -0.486      0.055 
57379.2700      0.105      0.050     -0.101      0.050 
57385.2080     -0.241      0.056     -0.192      0.052 
57386.2700     -0.616      0.134     -0.041      0.092 
57392.2080     -0.346      0.044     -0.201      0.040 
57395.2710     -0.116      0.051     -0.395      0.047 
57400.2080     -0.193      0.023     -0.398      0.024 
57402.2710     -0.438      0.072     -0.330      0.070 
57406.2080     -0.107      0.026     -0.096      0.027 
57409.2700      0.035      0.037     -0.080      0.032 
57414.2080      0.032      0.039     -0.327      0.041 
57416.2700     -0.112      0.065     -0.279      0.068 
57420.2080     -0.079      0.028     -0.349      0.030 
57423.2700      0.007      0.060     -0.129      0.049 
57427.2080      0.256      0.049     -0.106      0.063 
57430.2700     -0.271      0.046     -0.362      0.044 
57434.2080     -0.265      0.059     -0.340      0.057 
57437.2700     -0.104      0.075     -0.257      0.070 
57441.2080     -0.131      0.045     -0.153      0.038 
57448.2080     -0.018      0.029     -0.359      0.025 
57451.2710     -0.201      0.047     -0.060      0.052 
57455.2080     -0.004      0.035     -0.284      0.031 
57462.2080     -0.064      0.078     -0.191      0.069 
57465.2710     -0.070      0.046     -0.142      0.044 
57469.2080     -0.182      0.137     -0.484      0.103 
57471.2710     -0.246      0.124     -0.422      0.115 
57477.2080     -0.071      0.050     -0.225      0.050 
57479.2700     -0.088      0.033     -0.074      0.038 
57483.2080      0.102      0.035     -0.316      0.044 
57486.2710     -0.149      0.068     -0.408      0.085 
57490.2080      0.034      0.039      0.110      0.043 
57493.2710      0.067      0.081     -0.129      0.080 
57497.2080     -0.047      0.034     -0.250      0.039 
57500.2710      0.259      0.063      0.110      0.061 
57505.2080      0.302      0.048      0.083      0.049 
57507.2700      0.100      0.050     -0.108      0.049 
57512.2080      0.070      0.045     -0.214      0.048 
57514.2710      0.299      0.095     -0.241      0.094 
57518.2080      0.052      0.040     -0.119      0.043 
57521.2690      0.094      0.080     -0.071      0.081 
57526.2080     -0.074      0.045     -0.012      0.054 
57528.2700      0.280      0.068      0.072      0.074 
57532.2080      0.198      0.059     -0.323      0.071 
57535.2710     -0.243      0.119      0.158      0.110 
57540.2080      0.126      0.050     -0.174      0.053 
57542.2710      0.085      0.069     -0.122      0.069 
57547.2080     -0.052      0.049     -0.085      0.053 
57549.2710      0.178      0.033     -0.162      0.036 
57553.2080      0.071      0.029     -0.089      0.031 
57556.2710      0.118      0.039     -0.140      0.036 
57560.2080     -0.152      0.052      0.010      0.037 
57567.2080     -0.010      0.060     -0.212      0.079 
57570.2710      0.152      0.061     -0.013      0.068 
57574.2080      0.067      0.047     -0.140      0.051 
57577.2700      0.327      0.057     -0.164      0.053 
57581.2080      0.402      0.042     -0.378      0.038 
57584.2700      0.026      0.067      0.172      0.062 
57588.2080      0.074      0.052     -0.063      0.040 
57591.2700      0.113      0.045     -0.093      0.039 
57595.2080      0.144      0.027     -0.185      0.028 
57602.2080      0.221      0.041     -0.219      0.034 
57605.2700     -0.045      0.105     -0.209      0.087 
57609.2080      0.339      0.030     -0.136      0.028 
57612.2700     -0.034      0.054     -0.053      0.046 
57617.2080      0.288      0.048     -0.422      0.050 
57623.2080      0.111      0.043     -0.213      0.037 
57626.2710     -0.109      0.092     -0.009      0.084 
57630.2080      0.196      0.051     -0.488      0.052 
57633.2700      0.106      0.051     -0.115      0.052 
57638.2080      0.231      0.082      0.118      0.072 
57644.2070      0.428      0.097     -0.419      0.090 
57647.2700     -0.362      0.071     -0.361      0.072 
57651.2080     -0.153      0.045     -0.090      0.037 
57654.2710      0.093      0.047     -0.046      0.050 
57658.2080     -0.028      0.047     -0.275      0.049 
57661.2710      0.181      0.042     -0.189      0.045 
57666.2080      0.122      0.046     -0.128      0.052 
57668.2710      0.003      0.064     -0.158      0.074 
57673.2080      0.039      0.066      0.267      0.066 
57679.2080      0.045      0.038     -0.094      0.033 
57682.2700      0.094      0.047     -0.309      0.048 
57686.2080      0.119      0.025     -0.019      0.023 
57689.2710     -0.108      0.038     -0.303      0.043 
57693.2080      0.250      0.029     -0.172      0.027 
57696.2710      0.285      0.073     -0.619      0.075 
57700.2080      0.221      0.078     -0.215      0.065 
57703.2700      0.086      0.055     -0.524      0.056 
57707.2080      0.058      0.027     -0.457      0.026 
57710.2700     -0.037      0.031     -0.053      0.030 
57714.2080      0.218      0.031     -0.437      0.029 
57715.2700     -0.155      0.067      0.182      0.069 
57721.2080      0.045      0.037     -0.281      0.033 
57728.2080     -0.176      0.041     -0.290      0.048 
57731.2710      0.091      0.041     -0.257      0.046 
57735.2080     -0.212      0.039     -0.393      0.036 
57737.2700      0.063      0.048     -0.362      0.050 
57743.2080     -0.125      0.029     -0.266      0.029 
57744.2710     -0.109      0.043     -0.310      0.037 
57750.2080      0.158      0.110     -0.007      0.105 
57752.2700     -0.017      0.068     -0.459      0.056 
57757.2080     -0.012      0.082     -0.308      0.083 
57758.2710     -0.176      0.109     -0.275      0.102 
57764.2080      0.198      0.057     -0.179      0.048 
57766.2710      0.033      0.097     -0.124      0.084 
57771.2080      0.158      0.039     -0.223      0.040 
57773.2710     -0.315      0.083     -0.430      0.078 
57777.2080     -0.018      0.022     -0.297      0.027 
57780.2710      0.031      0.032     -0.285      0.030 
57787.2700     -0.616      0.064     -0.399      0.055 
57791.2080     -0.115      0.022     -0.345      0.023 
57794.2710      0.002      0.070     -0.035      0.067 
57798.2080     -0.242      0.039     -0.558      0.041 
57801.2710     -0.255      0.046     -0.239      0.045 
57806.2080     -0.350      0.076      0.159      0.079 
57808.2700     -0.041      0.043     -0.330      0.039 
57812.2080     -0.234      0.033     -0.320      0.029 
57815.2700     -0.020      0.058     -0.505      0.065 
57819.2080     -0.522      0.045      0.023      0.041 
57822.2700     -0.279      0.074     -0.206      0.063 
57826.2080     -0.236      0.041     -0.188      0.038 
57829.2700     -0.084      0.055     -0.410      0.052 
57833.2080     -0.109      0.046      0.191      0.051 
57836.2700     -0.119      0.089     -0.242      0.068 
57840.2080     -0.114      0.049     -0.159      0.043 
57843.2690      0.128      0.075     -0.415      0.060 
57847.2080     -0.125      0.039     -0.121      0.032 
57850.2710     -0.085      0.053     -0.256      0.053 
57854.2080     -0.190      0.052     -0.120      0.049 
57856.2710      0.020      0.068     -0.404      0.066 
57862.2080     -0.247      0.054     -0.160      0.041 
57864.2710     -0.088      0.074      0.039      0.069 
57868.2080     -0.090      0.058     -0.101      0.060 
57871.2700     -0.066      0.048      0.069      0.052 
57876.2080     -0.480      0.038     -0.021      0.036 
57878.2700     -0.186      0.033     -0.065      0.032 
57882.2080     -0.240      0.037      0.048      0.036 
57885.2710     -0.073      0.059      0.009      0.056 
57889.2080     -0.051      0.031     -0.018      0.027 
57892.2710     -0.116      0.044      0.327      0.047 
57896.2080     -0.151      0.043      0.255      0.039 
57899.2710     -0.158      0.033      0.058      0.034 
57904.2080     -0.031      0.028      0.008      0.034 
57906.2700     -0.029      0.021      0.007      0.022 
57911.2080     -0.056      0.037     -0.030      0.036 
57913.2700     -0.052      0.041      0.079      0.043 
57917.2080      0.018      0.032      0.181      0.036 
57919.2700     -0.156      0.031      0.094      0.034 
57924.2080     -0.124      0.029     -0.146      0.032 
57927.2710     -0.011      0.051      0.025      0.056 
57931.2080     -0.027      0.060     -0.027      0.072 
57934.2710     -0.089      0.052      0.464      0.055 
57938.2080     -0.059      0.045      0.007      0.053 
57941.2700     -0.025      0.053      0.184      0.053 
57945.2090      0.131      0.048      0.002      0.057 
57948.2700      0.070      0.074      0.098      0.065 
57953.2080      0.130      0.045     -0.052      0.044 
57955.2710      0.173      0.046      0.174      0.044 
57959.2080     -0.363      0.074      0.042      0.085 
57962.2710      0.324      0.076      0.518      0.079 
57969.2710     -0.284      0.085      0.130      0.077 
57973.2080     -0.291      0.044      0.402      0.050 
57976.2710      0.111      0.073      0.161      0.068 
57980.2080      0.009      0.037      0.133      0.035 
57983.2710      0.049      0.033      0.010      0.031 
57987.2080      0.216      0.036      0.112      0.036 
57990.2700      0.034      0.041      0.076      0.039 
57994.2080     -0.159      0.044     -0.024      0.038 
57997.2700     -0.017      0.042      0.268      0.041 
58002.2080      0.039      0.043     -0.086      0.045 
58004.2700     -0.084      0.035      0.112      0.033 
58008.2080     -0.001      0.030     -0.229      0.027 
58011.2700      0.273      0.032      0.066      0.031 
58015.2080      0.119      0.032      0.014      0.031 
58022.2080      0.498      0.078      0.327      0.065 
58025.2710      0.193      0.064     -0.184      0.073 
58029.2080      0.239      0.072     -0.150      0.065 
58032.2700      0.250      0.043     -0.017      0.040 
58037.2080      0.023      0.046     -0.128      0.038 
58039.2710     -0.033      0.053      0.060      0.041 
58043.2080      0.088      0.060      0.070      0.050 
58046.2700      0.263      0.037     -0.008      0.035 
58050.2080      0.385      0.053     -0.048      0.048 
58053.2710      0.503      0.040      0.108      0.038 
58057.2080      0.248      0.049     -0.033      0.040 
58060.2700      0.319      0.041     -0.147      0.042 
58064.2080      0.078      0.063     -0.081      0.051 
58067.2700      0.193      0.053     -0.112      0.044 
58071.2080      0.223      0.033      0.012      0.029 
58074.2710      0.291      0.037     -0.180      0.039 
58078.2080      0.329      0.033     -0.197      0.027 
58079.2710      0.138      0.028     -0.221      0.027 
58085.4980      0.316      0.026     -0.283      0.024 
58087.4990      0.373      0.033     -0.194      0.034 
58091.4990     -0.036      0.034     -0.199      0.029 
58102.2700      0.376      0.045     -0.243      0.042 
58106.2080      0.230      0.054     -0.318      0.057 
58115.2080      0.135      0.121     -0.203      0.103 
58116.2700      0.144      0.095     -0.323      0.081 
58121.2080      0.305      0.057     -0.462      0.059 
58123.2700      0.273      0.048     -0.323      0.050 
58127.2080      0.304      0.039     -0.338      0.045 
58130.2700      0.118      0.037     -0.375      0.037 
58134.2080      0.082      0.053     -0.444      0.063 
58137.2710      0.261      0.072     -0.217      0.073 
58144.2710      0.067      0.041     -0.679      0.046 
58148.2080      0.104      0.041     -0.358      0.049 
58151.2710      0.092      0.058     -0.606      0.061 
58155.2080     -0.029      0.051     -0.765      0.059 
58158.2710      0.121      0.060     -0.308      0.058 
58162.2080      0.095      0.031     -0.457      0.039 
58165.2700     -0.127      0.034     -0.466      0.037 
58169.2080     -0.124      0.052     -0.483      0.057 
58172.2710     -0.127      0.029     -0.368      0.026 
58176.2080      0.363      0.047     -0.600      0.047 
58183.2080      0.262      0.086     -0.333      0.073 
58186.2710      0.022      0.040     -0.317      0.036 
58190.2070     -0.090      0.075      0.248      0.087 
58193.2700      0.103      0.099     -0.228      0.098 
58197.2080     -0.016      0.039     -0.527      0.034 
58200.2710     -0.001      0.046     -0.244      0.039 
58204.2080     -0.098      0.072     -0.342      0.071 


