   DATE        X           sigma      Y         sigma 
57150.2690      0.184      0.034      0.053      0.028 
57154.2080      0.212      0.023      0.055      0.021 
57157.2690      0.170      0.025      0.108      0.025 
57161.2080      0.234      0.034      0.279      0.033 
57164.2700      0.265      0.026      0.107      0.033 
57169.2080      0.270      0.034      0.001      0.029 
57171.2690      0.195      0.032     -0.012      0.038 
57175.2070      0.165      0.024      0.073      0.026 
57178.2700      0.176      0.019     -0.004      0.023 
57183.2070      0.266      0.017     -0.050      0.018 
57185.2690      0.207      0.026     -0.062      0.029 
57189.2070      0.265      0.037     -0.025      0.046 
57192.2690      0.232      0.023     -0.020      0.026 
57196.2080      0.225      0.020      0.009      0.024 
57198.2490     -0.026      0.087     -0.309      0.074 
57199.2700      0.201      0.028     -0.053      0.034 
57203.2080      0.220      0.019     -0.115      0.025 
57204.3640      0.233      0.034     -0.269      0.046 
57205.2700      0.236      0.025     -0.145      0.027 
57210.2080      0.174      0.026     -0.109      0.029 
57213.2700      0.201      0.026     -0.145      0.026 
57217.2080      0.134      0.020     -0.101      0.028 
57219.2500      0.172      0.031     -0.085      0.033 
57220.2700      0.201      0.024     -0.068      0.026 
57224.2080      0.233      0.030     -0.248      0.031 
57227.2710      0.115      0.037     -0.187      0.045 
57231.2070      0.226      0.024     -0.178      0.026 
57234.2690      0.119      0.033     -0.215      0.037 
57237.9990     -0.394      0.151     -0.326      0.101 
57239.2080      0.139      0.020     -0.169      0.023 
57241.2690      0.073      0.031     -0.188      0.034 
57246.2080      0.114      0.022     -0.162      0.022 
57248.2700      0.179      0.026     -0.152      0.025 
57252.2080      0.154      0.016     -0.133      0.017 
57255.2700      0.181      0.026     -0.218      0.024 
57259.2080      0.144      0.021     -0.070      0.020 
57260.2260      0.120      0.037     -0.229      0.046 
57262.2700      0.195      0.023     -0.270      0.022 
57266.2080      0.045      0.027     -0.238      0.027 
57267.2280      0.052      0.060     -0.417      0.049 
57269.2700      0.072      0.040     -0.212      0.049 
57272.9990      0.248      0.163     -0.280      0.121 
57274.2080      0.170      0.020     -0.149      0.022 
57275.2290      0.101      0.027     -0.235      0.030 
57276.2700      0.112      0.032     -0.135      0.030 
57280.2080      0.044      0.018     -0.140      0.017 
57283.2670      0.046      0.032     -0.104      0.028 
57287.2070      0.144      0.023     -0.096      0.021 
57290.2690      0.135      0.028     -0.288      0.033 
57294.2080      0.001      0.015     -0.131      0.014 
57297.2700      0.052      0.023     -0.176      0.024 
57301.2080      0.055      0.018     -0.083      0.016 
57302.2270      0.018      0.050     -0.145      0.041 
57303.2490      0.166      0.043     -0.302      0.040 
57304.2400      0.188      0.023     -0.127      0.027 
57309.2080      0.110      0.021     -0.158      0.018 
57311.2700      0.082      0.024     -0.081      0.025 
57315.2080      0.030      0.015     -0.143      0.013 
57318.2690      0.038      0.031     -0.206      0.030 
57322.2070     -0.025      0.019     -0.126      0.019 
57325.2700     -0.026      0.024     -0.050      0.027 
57330.2080      0.034      0.018     -0.039      0.019 
57332.2700      0.020      0.023     -0.038      0.025 
57336.2080      0.011      0.023     -0.151      0.021 
57337.2280      0.025      0.033     -0.068      0.030 
57338.2490      0.020      0.081     -0.542      0.100 
57339.2690     -0.037      0.021     -0.106      0.019 
57343.2080      0.031      0.014     -0.087      0.014 
57344.2280     -0.051      0.062      0.036      0.078 
57345.2480     -0.124      0.081      0.025      0.077 
57346.2700     -0.047      0.022     -0.238      0.021 
57350.2080      0.095      0.030     -0.055      0.026 
57351.2700     -0.012      0.029     -0.101      0.025 
57352.2910      0.047      0.094     -0.209      0.064 
57357.2080     -0.080      0.016     -0.118      0.017 
57359.2500     -0.027      0.028     -0.077      0.026 
57360.2690      0.105      0.022     -0.028      0.024 
57364.2070     -0.048      0.016     -0.094      0.017 
57365.2280     -0.100      0.029     -0.121      0.030 
57367.2690     -0.177      0.022     -0.080      0.023 
57371.2080     -0.077      0.015     -0.098      0.018 
57372.2260     -0.253      0.052      0.169      0.056 
57373.2490     -0.130      0.125      0.097      0.089 
57374.2700     -0.077      0.026     -0.128      0.026 
57378.2080     -0.062      0.018     -0.177      0.022 
57379.2700      0.022      0.034      0.018      0.037 
57386.2690     -0.113      0.055      0.022      0.049 
57392.2070     -0.073      0.026     -0.072      0.026 
57395.2700     -0.027      0.049     -0.280      0.044 
57400.2070     -0.045      0.015     -0.152      0.016 
57402.2700     -0.157      0.031     -0.114      0.030 
57406.2080     -0.087      0.017     -0.011      0.018 
57407.2290     -0.119      0.022     -0.199      0.025 
57409.2690     -0.005      0.024      0.004      0.022 
57412.9990     -0.212      0.077     -0.232      0.067 
57414.2070     -0.037      0.016     -0.091      0.018 
57416.2690      0.052      0.024     -0.106      0.022 
57420.2070     -0.144      0.022     -0.046      0.022 
57423.2690     -0.046      0.026     -0.070      0.025 
57427.2080     -0.141      0.035     -0.092      0.037 
57428.2260     -0.195      0.089      0.078      0.092 
57429.2490     -0.027      0.090     -0.211      0.098 
57430.2690     -0.196      0.033     -0.085      0.036 
57434.2080     -0.139      0.037      0.002      0.031 
57435.2270     -0.154      0.046      0.080      0.046 
57436.2580      0.086      0.113     -0.085      0.113 
57437.2690      0.041      0.033     -0.071      0.036 
57441.2080     -0.136      0.024     -0.005      0.021 
57444.2700     -0.124      0.030     -0.014      0.035 
57448.2080     -0.077      0.024     -0.048      0.020 
57455.2080      0.032      0.023     -0.065      0.019 
57458.2710     -0.092      0.034      0.042      0.040 
57462.2080     -0.003      0.024      0.062      0.023 
57465.2700      0.020      0.033      0.151      0.031 
57469.2070     -0.115      0.045     -0.006      0.033 
57470.2280     -0.172      0.071      0.180      0.073 
57471.2700     -0.241      0.096      0.304      0.084 
57477.2080     -0.059      0.044     -0.035      0.037 
57478.2270      0.059      0.232      0.273      0.175 
57479.2690     -0.047      0.029      0.097      0.032 
57483.2080     -0.042      0.030     -0.061      0.031 
57484.2270     -0.050      0.045      0.169      0.046 
57485.2490      0.019      0.056      0.153      0.062 
57486.2700     -0.109      0.027      0.042      0.036 
57490.2080     -0.047      0.026      0.100      0.031 
57493.2700      0.092      0.048      0.110      0.048 
57497.2080      0.090      0.037      0.105      0.042 
57498.2290      0.053      0.023      0.113      0.021 
57499.2510     -0.226      0.070      0.336      0.063 
57500.2700      0.091      0.057      0.027      0.053 
57505.2080      0.007      0.037      0.138      0.040 
57507.2700      0.173      0.044      0.242      0.045 
57512.2080      0.081      0.036      0.142      0.043 
57514.2700      0.327      0.088      0.073      0.082 
57518.2080      0.089      0.051      0.135      0.057 
57521.2690     -0.032      0.083      0.087      0.088 
57526.2080      0.035      0.037     -0.003      0.048 
57528.2690      0.180      0.070      0.306      0.076 
57532.2070      0.120      0.046      0.052      0.057 
57535.2700     -0.248      0.135      0.267      0.134 
57540.2080      0.046      0.048      0.113      0.054 
57542.2700      0.112      0.062     -0.050      0.064 
57547.2080      0.101      0.032     -0.020      0.039 
57549.2700      0.151      0.048      0.022      0.054 
57553.2080      0.117      0.023      0.046      0.027 
57556.2700      0.077      0.033      0.021      0.030 
57560.2080      0.193      0.041      0.016      0.031 
57561.2260      0.041      0.045      0.064      0.044 
57562.2490      0.210      0.088      0.147      0.087 
57563.2700      0.337      0.055     -0.003      0.046 
57567.2070      0.148      0.038     -0.028      0.056 
57568.2280      0.181      0.053     -0.010      0.052 
57570.2700      0.078      0.037     -0.017      0.032 
57574.2070      0.136      0.032     -0.047      0.034 
57576.2500      0.251      0.027      0.045      0.032 
57577.2690      0.292      0.045      0.060      0.041 
57581.2080      0.192      0.032      0.000      0.029 
57584.2700      0.280      0.038     -0.041      0.037 
57588.2080      0.201      0.043     -0.093      0.034 
57589.2280      0.145      0.058     -0.055      0.048 
57591.2700      0.275      0.048     -0.076      0.039 
57595.2080      0.171      0.017     -0.074      0.016 
57598.2690      0.239      0.036      0.010      0.038 
57602.2080      0.115      0.058     -0.014      0.050 
57605.2690      0.210      0.063      0.009      0.053 
57609.2080      0.179      0.028     -0.040      0.026 
57612.2700      0.134      0.038     -0.047      0.036 
57617.2080      0.094      0.042     -0.283      0.040 
57619.2700      0.314      0.037     -0.082      0.032 
57623.2080      0.167      0.041     -0.072      0.034 
57624.2280     -0.060      0.041     -0.032      0.040 
57625.2490      0.244      0.061      0.013      0.074 
57626.2700      0.049      0.034     -0.137      0.033 
57630.2080      0.184      0.034     -0.128      0.034 
57633.2690      0.218      0.038     -0.048      0.040 
57636.9990      0.086      0.068     -0.129      0.054 
57638.2080      0.094      0.046     -0.029      0.040 
57639.2280      0.100      0.037     -0.070      0.043 
57640.2700      0.288      0.035     -0.118      0.037 
57644.2070      0.303      0.049     -0.103      0.044 
57646.2500      0.195      0.023     -0.153      0.023 
57647.2700      0.227      0.040     -0.041      0.043 
57651.2070     -0.043      0.044      0.005      0.034 
57654.2700      0.170      0.040     -0.028      0.043 
57658.2080      0.216      0.036     -0.100      0.036 
57660.2490      0.244      0.037     -0.010      0.048 
57661.2700      0.233      0.031     -0.093      0.037 
57666.2080      0.100      0.040     -0.140      0.040 
57667.2290      0.169      0.033     -0.131      0.037 
57668.2700      0.073      0.040     -0.039      0.048 
57673.2080      0.197      0.031     -0.095      0.036 
57675.2700      0.165      0.022     -0.086      0.022 
57679.2080      0.154      0.023     -0.009      0.023 
57680.2280      0.314      0.060     -0.153      0.069 
57682.2690      0.118      0.030     -0.210      0.030 
57686.2080      0.196      0.020     -0.044      0.018 
57689.2700      0.136      0.025     -0.140      0.028 
57693.2080      0.194      0.019     -0.075      0.019 
57696.2700      0.125      0.031     -0.174      0.031 
57700.2080      0.030      0.037     -0.194      0.031 
57701.2280      0.455      0.095      0.157      0.111 
57702.2490      0.004      0.090     -0.142      0.124 
57703.2700      0.116      0.029     -0.144      0.031 
57707.2080      0.096      0.023     -0.158      0.023 
57708.2280      0.040      0.046     -0.063      0.041 
57709.2480      0.319      0.098     -0.064      0.115 
57710.2690      0.054      0.029     -0.017      0.026 
57714.2080      0.104      0.030     -0.191      0.029 
57715.2690      0.049      0.027     -0.131      0.025 
57716.9990      0.156      0.087      0.291      0.116 
57721.2080      0.107      0.027     -0.074      0.024 
57722.2280      0.118      0.067     -0.064      0.055 
57723.2500      0.046      0.022     -0.128      0.022 
57724.2700      0.132      0.034     -0.122      0.028 
57728.2080     -0.005      0.022     -0.104      0.025 
57729.2280      0.078      0.025     -0.163      0.025 
57731.2700      0.055      0.032     -0.198      0.035 
57735.2080     -0.047      0.024     -0.152      0.024 
57736.2280     -0.153      0.076     -0.130      0.068 
57737.2690     -0.098      0.029     -0.247      0.030 
57743.2080      0.008      0.018     -0.149      0.018 
57744.2700      0.005      0.031     -0.125      0.025 
57750.2080     -0.073      0.072     -0.119      0.073 
57752.2690      0.165      0.043     -0.216      0.037 
57757.2080     -0.048      0.033     -0.111      0.030 
57758.2710      0.022      0.057     -0.169      0.047 
57764.2080     -0.009      0.047     -0.018      0.036 
57765.2490     -0.100      0.060     -0.304      0.068 
57766.2700     -0.089      0.050      0.102      0.044 
57770.4740     -0.138      0.033     -0.213      0.023 
57771.2080      0.042      0.020     -0.117      0.021 
57773.2700     -0.066      0.021     -0.093      0.022 
57775.4600     -0.138      0.043     -0.126      0.028 
57777.2080     -0.084      0.019     -0.111      0.022 
57778.2280      0.009      0.035     -0.167      0.040 
57780.2700     -0.049      0.024     -0.135      0.027 
57784.2080     -0.027      0.020     -0.219      0.021 
57785.2290     -0.090      0.020     -0.045      0.026 
57787.2690     -0.124      0.022     -0.153      0.020 
57791.2080     -0.118      0.016     -0.131      0.017 
57792.2280      0.046      0.055     -0.025      0.070 
57793.2490     -0.254      0.093     -0.182      0.106 
57798.2080     -0.134      0.023     -0.115      0.023 
57799.2280     -0.017      0.093     -0.067      0.096 
57801.2700     -0.142      0.030     -0.035      0.028 
57804.3810     -0.174      0.042     -0.137      0.029 
57805.1870     -0.060      0.104     -0.379      0.119 
57806.2080     -0.122      0.022     -0.053      0.022 
57808.2700     -0.034      0.028     -0.105      0.026 
57809.3670     -0.084      0.029     -0.072      0.021 
57812.2080     -0.153      0.025     -0.131      0.024 
57815.2690     -0.077      0.040     -0.186      0.044 
57819.2080     -0.183      0.022      0.028      0.020 
57822.2700     -0.279      0.047      0.004      0.039 
57826.2080     -0.258      0.030     -0.038      0.028 
57829.2690     -0.098      0.025     -0.076      0.025 
57833.2080     -0.098      0.038      0.196      0.043 
57836.2700     -0.130      0.034     -0.112      0.030 
57839.7910     -0.204      0.036      0.015      0.024 
57841.2280     -0.555      0.088      0.193      0.064 
57842.2510     -0.114      0.091     -0.142      0.099 
57843.2690     -0.132      0.047     -0.033      0.036 
57847.2080     -0.095      0.018      0.045      0.015 
57850.2710     -0.166      0.022      0.018      0.022 
57854.2080     -0.077      0.021      0.045      0.019 
57856.2710     -0.035      0.033     -0.032      0.029 
57862.2080     -0.149      0.022      0.186      0.017 
57863.2280      0.001      0.154      0.160      0.121 
57864.2710     -0.148      0.037      0.102      0.033 
57868.2080     -0.081      0.033      0.057      0.032 
57869.2290     -0.229      0.028      0.086      0.025 
57871.2690     -0.237      0.027      0.071      0.031 
57872.1960     -0.033      0.041     -0.093      0.028 
57875.1880     -0.161      0.040      0.096      0.027 
57876.2080     -0.210      0.016      0.197      0.014 
57877.2280     -0.178      0.075      0.282      0.056 
57878.2690     -0.122      0.018      0.096      0.019 
57882.2080     -0.111      0.021      0.182      0.021 
57885.2700     -0.077      0.025      0.264      0.023 
57889.2080     -0.104      0.020      0.192      0.020 
57892.2700     -0.167      0.022      0.194      0.025 
57896.2070     -0.166      0.022      0.190      0.021 
57897.2280     -0.124      0.044      0.211      0.042 
57899.2700     -0.147      0.020      0.223      0.021 
57901.4160     -0.002      0.027      0.149      0.035 
57904.2080     -0.127      0.018      0.163      0.022 
57906.2700     -0.094      0.023      0.206      0.028 
57911.2080     -0.052      0.024      0.175      0.024 
57913.2700     -0.105      0.023      0.238      0.025 
57914.6280      0.046      0.033      0.174      0.025 
57917.2080     -0.041      0.021      0.253      0.023 
57919.2690     -0.066      0.027      0.174      0.032 
57920.3010     -0.106      0.027      0.026      0.037 
57924.2080     -0.070      0.021      0.181      0.022 
57927.2700     -0.045      0.025      0.145      0.028 
57931.2080     -0.025      0.018      0.179      0.021 
57932.2280     -0.238      0.091      0.509      0.099 
57933.2500     -0.040      0.024      0.186      0.025 
57934.2700      0.010      0.022      0.232      0.024 
57938.2080     -0.015      0.028      0.120      0.033 
57939.2280      0.110      0.084      0.771      0.082 
57941.2690      0.053      0.024      0.144      0.026 
57943.7110     -0.013      0.031      0.109      0.038 
57945.2080      0.053      0.030      0.202      0.037 
57946.2280     -0.060      0.041     -0.013      0.059 
57947.2480      0.085      0.061      0.006      0.072 
57948.2690      0.086      0.024      0.051      0.027 
57950.9150      0.041      0.038      0.170      0.029 
57952.1880      0.065      0.026      0.149      0.028 
57953.2080      0.173      0.026      0.261      0.026 
57955.2700      0.084      0.023      0.212      0.025 
57959.2070      0.057      0.024      0.099      0.027 
57962.2700      0.099      0.033      0.356      0.035 
57966.2080      0.115      0.028      0.169      0.029 
57967.2290      0.214      0.029      0.215      0.033 
57969.2700      0.078      0.030      0.205      0.027 
57970.6920      0.137      0.029      0.139      0.043 
57973.2080      0.092      0.023      0.107      0.027 
57976.2700      0.202      0.023      0.160      0.022 
57978.1310      0.093      0.028      0.119      0.039 
57980.2080      0.135      0.021      0.169      0.020 
57983.2700      0.092      0.022      0.149      0.022 
57987.2080      0.233      0.028      0.271      0.027 
57989.2500      0.174      0.076      0.472      0.093 
57990.2700      0.156      0.023      0.136      0.022 
57994.2080      0.163      0.025      0.187      0.022 
57997.2700      0.122      0.021      0.249      0.021 
58003.2290      0.170      0.032      0.146      0.037 
58004.2690      0.179      0.021      0.220      0.022 
58008.2080      0.205      0.018      0.032      0.017 
58009.2280      0.495      0.047      0.117      0.051 
58010.2490      0.456      0.063      0.106      0.096 
58011.2690      0.270      0.019      0.172      0.020 
58015.2080      0.251      0.016      0.188      0.016 
58018.2690      0.259      0.025      0.090      0.025 
58022.2080      0.149      0.067      0.197      0.055 
58022.7970      0.657      0.112      0.167      0.072 
58024.2510     -0.013      0.241      0.316      0.149 
58025.2700      0.198      0.028      0.114      0.032 
58029.2080      0.348      0.021      0.138      0.021 
58031.2480      0.405      0.073      0.078      0.085 
58032.2690      0.283      0.024      0.075      0.023 
58036.0000      0.229      0.048      0.316      0.073 
58037.2080      0.212      0.024      0.090      0.019 
58039.2700      0.252      0.032      0.134      0.025 
58043.2080      0.216      0.017      0.080      0.014 
58044.2280      0.417      0.081      0.120      0.096 
58046.2690      0.272      0.023      0.139      0.023 
58048.0770      0.445      0.054      0.038      0.061 
58050.2080      0.345      0.025      0.022      0.025 
58053.2700      0.373      0.024      0.148      0.024 
58057.2080      0.348      0.026      0.107      0.021 
58059.2490      0.203      0.051      0.011      0.057 
58060.2700      0.349      0.029     -0.011      0.031 
58064.2080      0.362      0.042      0.147      0.036 
58067.2690      0.279      0.042      0.146      0.037 
58071.2080      0.244      0.022      0.033      0.020 
58072.2280      0.329      0.084      0.174      0.074 
58074.2700      0.313      0.027     -0.028      0.028 
58078.2080      0.295      0.024      0.026      0.021 
58079.2700      0.281      0.025      0.013      0.025 
58080.9990      0.398      0.088      0.171      0.101 
58085.4980      0.373      0.014     -0.047      0.013 
58086.4980      0.493      0.021     -0.140      0.019 
58087.4990      0.358      0.021     -0.048      0.021 
58088.4970      0.281      0.022     -0.040      0.021 
58089.4980      0.229      0.019     -0.063      0.018 
58090.4970      0.268      0.019     -0.059      0.019 
58091.4970      0.326      0.019     -0.202      0.019 
58092.4970      0.334      0.018     -0.119      0.019 
58093.4970      0.323      0.022     -0.128      0.019 
58094.4970      0.331      0.021     -0.212      0.019 
58095.4970      0.421      0.020     -0.120      0.019 
58096.4980      0.406      0.022     -0.091      0.021 
58097.4980      0.344      0.020     -0.072      0.017 
58098.4970      0.316      0.020     -0.095      0.018 
58099.4970      0.275      0.023     -0.094      0.024 
58102.2690      0.389      0.029     -0.093      0.029 
58106.2080      0.317      0.028     -0.112      0.029 
58108.9990      0.422      0.084     -0.018      0.110 
58115.2080      0.443      0.088     -0.083      0.069 
58116.2700      0.209      0.061     -0.025      0.056 
58121.2080      0.210      0.029     -0.218      0.028 
58122.2290      0.240      0.040     -0.164      0.042 
58123.2700      0.344      0.025     -0.144      0.025 
58127.2080      0.331      0.031     -0.128      0.036 
58129.2490      0.187      0.098     -0.140      0.100 
58130.2700      0.191      0.022     -0.149      0.022 
58134.2080      0.150      0.030     -0.193      0.036 
58137.0600      0.255      0.039     -0.246      0.032 
58141.2080      0.232      0.019     -0.194      0.021 
58143.8540      0.074      0.035     -0.171      0.037 
58148.2080      0.227      0.026     -0.228      0.031 
58149.2280      0.239      0.071     -0.239      0.060 
58151.2700      0.113      0.031     -0.266      0.032 
58155.2080      0.102      0.028     -0.266      0.033 
58156.2260      0.206      0.097     -0.140      0.117 
58158.2700      0.083      0.022     -0.231      0.022 
58159.4080      0.115      0.050     -0.209      0.031 
58162.2080      0.146      0.018     -0.281      0.022 
58163.2270      0.148      0.052     -0.113      0.063 
58164.2490      0.197      0.088     -0.236      0.110 
58165.2700      0.137      0.025     -0.318      0.023 
58169.2080      0.147      0.026     -0.278      0.031 
58170.2290      0.050      0.038     -0.137      0.036 
58172.2700      0.071      0.025     -0.285      0.023 
58176.2080      0.110      0.025     -0.206      0.024 
58179.2700      0.012      0.026     -0.265      0.025 
58183.2080      0.184      0.072     -0.113      0.058 
58186.2700      0.052      0.029     -0.191      0.026 
58190.2070     -0.048      0.048     -0.232      0.054 
58191.2280     -0.016      0.060     -0.419      0.048 
58193.2690     -0.039      0.047     -0.284      0.043 
58197.2080      0.025      0.023     -0.148      0.023 
58200.2700     -0.006      0.033     -0.156      0.031 
58203.7970      0.157      0.042     -0.359      0.030 
58205.2700     -0.010      0.026     -0.169      0.024 
58212.2080      0.007      0.029     -0.092      0.026 
58213.2290     -0.007      0.019     -0.242      0.018 
58214.2700     -0.049      0.029     -0.147      0.030 
58216.8350      0.048      0.037      0.007      0.030 
58218.2070     -0.002      0.030     -0.200      0.030 
58220.2500      0.051      0.064     -0.133      0.077 
58221.2700      0.006      0.034     -0.111      0.029 
58225.2080      0.079      0.041      0.130      0.047 
58232.2080      0.005      0.028     -0.118      0.026 
58233.2260      0.003      0.061     -0.182      0.054 
58235.2700     -0.137      0.040      0.053      0.044 
58238.2070     -0.121      0.045     -0.297      0.034 
58240.1640      0.006      0.023     -0.099      0.021 
58241.2080     -0.166      0.021     -0.103      0.022 
58242.2710     -0.128      0.023     -0.092      0.023 
58245.7430      0.079      0.037     -0.138      0.029 
58247.2080     -0.008      0.025     -0.135      0.027 
58249.2690     -0.061      0.026     -0.134      0.025 
58253.2080     -0.090      0.021     -0.063      0.020 
58254.2280     -0.153      0.050     -0.005      0.046 
58256.2700     -0.134      0.025     -0.153      0.025 
58258.1450     -0.040      0.037     -0.188      0.026 
58260.1650      0.078      0.046     -0.186      0.067 
58261.2080     -0.226      0.030     -0.057      0.029 
58263.2700     -0.165      0.037     -0.132      0.039 
58268.2080     -0.164      0.026     -0.131      0.027 
58270.2700     -0.129      0.023     -0.032      0.024 
58272.7810     -0.103      0.034     -0.006      0.037 
58274.2080     -0.184      0.027     -0.071      0.031 
58277.2690     -0.136      0.029     -0.049      0.029 
58279.3040     -0.025      0.029     -0.083      0.039 
58281.2080     -0.184      0.034      0.006      0.027 
58284.2700     -0.194      0.036     -0.206      0.037 
58288.2080     -0.146      0.024      0.003      0.029 
58291.2700     -0.143      0.019     -0.072      0.023 
58295.2080     -0.223      0.021     -0.032      0.021 
58297.2500     -0.112      0.110     -0.257      0.116 
58298.2690     -0.105      0.024      0.020      0.024 
58301.2960     -0.177      0.030     -0.007      0.037 
58302.2080     -0.044      0.039     -0.004      0.042 
58303.2280     -0.284      0.059      0.100      0.063 
58304.2330     -0.090      0.078      0.180      0.101 
58305.0270     -0.015      0.046     -0.041      0.032 
58309.2080     -0.152      0.027     -0.096      0.028 
58312.2700     -0.106      0.030      0.089      0.027 
58316.2080     -0.199      0.025      0.103      0.023 
58319.2700     -0.159      0.025      0.082      0.026 
58323.2080     -0.092      0.022      0.088      0.025 
58326.2700     -0.166      0.036      0.077      0.035 
58326.9580     -0.094      0.050      0.054      0.041 
58330.2080     -0.019      0.031      0.099      0.026 
58330.9560     -0.056      0.051      0.016      0.036 
58333.2690     -0.072      0.036     -0.073      0.038 
58337.2080     -0.080      0.020      0.128      0.022 
58340.2690     -0.082      0.060      0.032      0.043 
58340.9470      0.011      0.046      0.177      0.031 
58344.2080     -0.243      0.029      0.039      0.041 
58347.2700     -0.038      0.024      0.232      0.025 
58351.2080     -0.046      0.022      0.199      0.025 
58352.2290      0.025      0.033      0.419      0.031 
58361.2700     -0.019      0.026      0.158      0.026 
58363.6960     -0.045      0.033      0.256      0.036 
58365.2080      0.010      0.021      0.265      0.029 
58366.2260     -0.049      0.050      0.207      0.059 
58367.2490     -0.153      0.097      0.645      0.161 
58368.2700     -0.037      0.034      0.221      0.030 
58372.2080     -0.081      0.040      0.365      0.034 
58374.2500     -0.176      0.048      0.338      0.039 
58375.2700     -0.065      0.052      0.095      0.057 
58379.2080      0.159      0.025      0.397      0.021 
58382.0020      0.099      0.032      0.323      0.047 
58386.4830      0.091      0.041      0.421      0.050 
58387.2080      0.134      0.024      0.260      0.030 
58389.2700      0.130      0.044      0.240      0.043 
58393.2080      0.106      0.020      0.296      0.021 
58396.2700      0.251      0.024      0.276      0.023 
58400.2080      0.170      0.018      0.347      0.017 
58401.2280      0.073      0.066      0.447      0.057 
58402.2500      0.259      0.054      0.221      0.053 
58403.2690      0.348      0.036      0.338      0.034 
58407.2080      0.192      0.022      0.288      0.019 
58410.2700      0.230      0.029      0.300      0.028 
58414.2080      0.398      0.033      0.270      0.030 
58417.2700      0.227      0.028      0.272      0.027 
58421.2080      0.285      0.021      0.243      0.019 
58422.2690      0.292      0.030      0.274      0.032 
58425.7270      0.429      0.041      0.163      0.030 
58428.2080      0.338      0.024      0.149      0.023 
58431.2700      0.669      0.161      1.010      0.198 
58435.2080      0.293      0.032      0.242      0.028 
58436.2260      0.566      0.104      0.280      0.072 
58437.2480      0.429      0.093      0.085      0.089 
58438.2700      0.303      0.030      0.216      0.029 
58440.8320      0.277      0.027      0.041      0.038 
58442.2080      0.353      0.025      0.083      0.023 
58443.2700      0.238      0.038      0.112      0.037 
58449.2080      0.270      0.017      0.158      0.015 
58451.2490      0.410      0.067      0.087      0.076 
58452.2700      0.383      0.031      0.117      0.028 
58456.2080      0.325      0.039      0.283      0.036 
58456.7140      0.258      0.038      0.040      0.033 
58459.2700      0.285      0.026      0.142      0.028 
58463.2080      0.393      0.017      0.110      0.018 
58464.2280      0.507      0.047      0.171      0.045 
58465.2490      0.312      0.119      0.308      0.163 
58466.2700      0.423      0.039      0.072      0.047 
58470.2080      0.333      0.032      0.063      0.030 
58471.2260      0.486      0.043      0.099      0.038 
58472.7090      0.238      0.049     -0.090      0.055 
58473.2700      0.413      0.023     -0.020      0.024 
58479.2080      0.492      0.073      0.023      0.072 
58480.2700      0.394      0.047      0.018      0.040 
58481.8380      0.436      0.070     -0.055      0.069 
58486.2080      0.355      0.020      0.004      0.023 
58487.2690      0.439      0.027     -0.103      0.030 
58491.2080      0.301      0.030     -0.119      0.035 
58494.3850      0.428      0.030     -0.064      0.031 
58498.2080      0.346      0.025     -0.092      0.024 
58501.2700      0.258      0.027     -0.136      0.027 
58505.1620      0.252      0.048      0.043      0.062 
58506.2080      0.272      0.019     -0.184      0.018 
58508.2700      0.190      0.023     -0.182      0.024 
58510.8310      0.204      0.038     -0.164      0.038 
58512.2080      0.314      0.022     -0.133      0.023 
58512.7810      0.292      0.046     -0.155      0.050 
58514.2490      0.356      0.036      0.068      0.046 
58515.2700      0.234      0.023     -0.068      0.022 
58519.2080      0.333      0.020     -0.231      0.021 
58522.2700      0.249      0.023     -0.173      0.023 
58526.2080      0.335      0.023     -0.079      0.020 
58529.2700      0.303      0.023     -0.196      0.021 
58530.8330      0.122      0.071     -0.255      0.047 
58534.2080      0.252      0.018     -0.257      0.019 
58536.2690      0.274      0.067     -0.130      0.072 
58540.2080      0.320      0.022     -0.171      0.020 
58540.7330      0.165      0.050     -0.163      0.050 
58543.2690      0.280      0.025     -0.174      0.022 
58547.2080      0.280      0.029     -0.137      0.025 
58550.2690      0.216      0.031     -0.208      0.037 
58551.6880      0.093      0.049     -0.284      0.058 
58554.2080      0.256      0.026     -0.242      0.024 
58557.2690      0.293      0.029     -0.175      0.028 
58561.2080      0.172      0.030     -0.171      0.027 
58564.2690      0.213      0.030     -0.282      0.034 
58568.2080      0.197      0.027     -0.018      0.024 
58569.2280      0.089      0.024     -0.123      0.023 
58570.2480      0.415      0.121     -0.051      0.095 
58571.2700      0.181      0.020     -0.177      0.019 
58575.2080      0.158      0.019     -0.171      0.017 
58576.2280      0.355      0.035     -0.082      0.040 
58578.2700      0.167      0.021     -0.172      0.022 
58582.2080      0.127      0.023     -0.191      0.021 
58585.2700      0.195      0.037     -0.131      0.032 
58589.2080      0.135      0.023     -0.182      0.022 
58591.2690      0.028      0.032     -0.181      0.031 
58593.3330     -0.125      0.048     -0.296      0.049 
58597.2080      0.107      0.021     -0.103      0.020 
58599.2700      0.049      0.028     -0.187      0.027 
58601.0830      0.190      0.059     -0.324      0.060 
58603.2080      0.233      0.027     -0.191      0.026 
58606.2700      0.109      0.028     -0.196      0.026 
58610.0830      0.235      0.050     -0.041      0.066 
58611.2080      0.037      0.020     -0.174      0.018 
58612.2280      0.018      0.048     -0.222      0.042 
58613.2700      0.061      0.022     -0.120      0.025 
58617.2080      0.086      0.020     -0.168      0.020 
58620.2690      0.066      0.028     -0.131      0.028 
