   DATE        X           sigma      Y         sigma 
57361.6460    140.313     10.460    -88.082      8.628 
57364.2070     -0.108      0.019     -0.144      0.020 
57365.2280     -0.147      0.035     -0.100      0.036 
57367.2700     -0.216      0.024     -0.155      0.026 
57371.0010     -0.952      1.164      0.631      1.074 
57372.2270     -0.352      0.079      0.000      0.087 
57373.2490     -0.296      0.221      0.264      0.150 
57374.2710     -0.099      0.031     -0.221      0.032 
57378.2080     -0.133      0.019     -0.225      0.023 
57379.2710      0.006      0.040     -0.177      0.044 
57385.2080     -0.177      0.052     -0.093      0.046 
57386.2700     -0.380      0.031      0.150      0.026 
57392.2070     -0.144      0.030     -0.132      0.030 
57395.2710     -0.261      0.057     -0.294      0.053 
57398.7710     -0.258      0.045     -0.008      0.046 
57400.2070     -0.110      0.018     -0.188      0.018 
57401.2320     -0.098      0.076     -0.022      0.065 
57402.2710     -0.194      0.035     -0.151      0.035 
57406.2080     -0.164      0.019     -0.076      0.020 
57407.2300     -0.212      0.026     -0.272      0.029 
57409.2700     -0.069      0.030     -0.040      0.027 
57412.9990     -0.273      0.104     -0.429      0.089 
57414.2070     -0.097      0.017     -0.105      0.019 
57415.2290      0.552      0.230      0.091      0.266 
57416.2700     -0.024      0.028     -0.152      0.026 
57420.2070     -0.146      0.025     -0.088      0.026 
57421.2280     -0.160      0.058     -0.037      0.043 
57423.2700     -0.131      0.028     -0.111      0.026 
57427.2080     -0.185      0.037     -0.175      0.038 
57428.2260     -0.289      0.110      0.042      0.107 
57429.2490     -0.061      0.110     -0.178      0.119 
57430.2700     -0.288      0.043     -0.116      0.044 
57434.2080     -0.210      0.038     -0.067      0.033 
57435.2270     -0.204      0.054     -0.008      0.053 
57436.2580      0.074      0.126     -0.054      0.126 
57437.2700     -0.035      0.040     -0.117      0.043 
57441.2080     -0.155      0.026     -0.082      0.022 
57442.2380     -0.251      0.085     -0.046      0.056 
57443.2500     -0.074      0.090      0.129      0.090 
57444.2710     -0.184      0.041     -0.064      0.046 
57448.2080     -0.120      0.027     -0.112      0.023 
57451.2710     -0.029      0.041      0.001      0.048 
57455.2080     -0.015      0.026     -0.108      0.022 
57458.2710     -0.120      0.041     -0.010      0.049 
57462.2080     -0.060      0.026      0.017      0.026 
57463.2320     -0.193      0.101     -0.263      0.075 
57464.2510     -0.119      0.051      0.222      0.057 
57465.2710     -0.044      0.041      0.051      0.038 
57469.2070     -0.218      0.051     -0.077      0.037 
57470.2290     -0.286      0.110      0.064      0.116 
57471.2710     -0.245      0.104      0.044      0.090 
57477.2080     -0.118      0.044     -0.047      0.037 
57478.2270      0.139      0.279      0.189      0.214 
57479.2700     -0.095      0.034      0.038      0.038 
57480.4980     -0.203      0.126      0.326      0.105 
57481.4980      0.292      0.117      0.089      0.107 
57483.2080     -0.099      0.034     -0.116      0.034 
57484.2270     -0.121      0.059      0.055      0.060 
57485.2500     -0.096      0.079     -0.018      0.094 
57486.2710     -0.139      0.035      0.005      0.044 
57490.2080     -0.043      0.029      0.097      0.034 
57491.2290      0.296      0.052      0.220      0.063 
57493.2710      0.043      0.054      0.019      0.055 
57497.2080     -0.058      0.039      0.066      0.045 
57498.2300      0.036      0.027      0.104      0.024 
57499.2510     -0.328      0.086      0.317      0.074 
57500.2710      0.025      0.065     -0.043      0.060 
57505.2080      0.044      0.041      0.157      0.043 
57507.2710      0.082      0.053      0.151      0.051 
57512.2080      0.009      0.042      0.062      0.047 
57514.2710      0.258      0.098      0.095      0.095 
57518.2080      0.141      0.053      0.163      0.067 
57520.2500     -0.016      0.041      0.048      0.072 
57521.2690     -0.073      0.098      0.089      0.100 
57525.0830      0.101      0.438      0.425      0.333 
57526.2080      0.043      0.038     -0.012      0.048 
57528.2700      0.092      0.079      0.287      0.083 
57532.2070      0.123      0.051      0.065      0.062 
57535.2710     -0.106      0.157      0.173      0.157 
57540.2080      0.023      0.043      0.127      0.048 
57542.2710      0.062      0.067     -0.003      0.068 
57547.2080      0.103      0.034     -0.041      0.041 
57548.2500      0.344      0.069      0.048      0.076 
57549.2710      0.119      0.058      0.001      0.068 
57553.2080      0.113      0.027      0.023      0.031 
57554.2300      0.049      0.075     -0.025      0.086 
57556.2710      0.043      0.041     -0.001      0.038 
57560.2080      0.154      0.047     -0.025      0.036 
57561.2270      0.004      0.060      0.064      0.060 
57562.2500      0.146      0.135      0.080      0.134 
57563.2710      0.297      0.076     -0.033      0.066 
57567.2070      0.069      0.044     -0.016      0.062 
57568.2280      0.102      0.067     -0.039      0.065 
57569.2500      0.339      0.175     -0.005      0.130 
57570.2710      0.000      0.046     -0.007      0.042 
57574.2070      0.134      0.036     -0.061      0.040 
57576.2500      0.210      0.030      0.037      0.035 
57577.2700      0.258      0.059      0.050      0.055 
57581.2080      0.135      0.035      0.009      0.033 
57582.2300      0.278      0.112     -0.285      0.093 
57583.2500      0.001      0.143      0.178      0.104 
57584.2710      0.175      0.049     -0.022      0.049 
57588.2080      0.193      0.041     -0.074      0.034 
57589.2290      0.076      0.074     -0.010      0.062 
57590.2520      0.292      0.204      1.025      0.316 
57591.2710      0.126      0.058     -0.029      0.048 
57595.2080      0.111      0.020     -0.106      0.019 
57596.2290      0.142      0.045     -0.023      0.041 
57597.2490      0.360      0.085     -0.400      0.063 
57598.2700      0.174      0.046     -0.018      0.047 
57602.2080      0.039      0.079     -0.094      0.067 
57605.2700      0.095      0.080     -0.024      0.069 
57609.2080      0.146      0.032     -0.056      0.030 
57610.2270      0.357      0.150     -0.437      0.113 
57612.2710      0.060      0.050     -0.052      0.047 
57617.2080      0.049      0.059     -0.329      0.053 
57618.2290      0.125      0.300      0.663      0.324 
57619.2710      0.232      0.046     -0.087      0.040 
57623.2080      0.096      0.046     -0.124      0.039 
57624.2280     -0.148      0.055      0.098      0.050 
57625.2490      0.140      0.072     -0.044      0.087 
57626.2710     -0.031      0.044     -0.144      0.044 
57630.2080      0.150      0.035     -0.102      0.037 
57633.2700      0.089      0.048     -0.038      0.053 
57637.0000     -0.169      0.093     -0.340      0.069 
57638.2080     -0.031      0.052      0.014      0.047 
57639.2290      0.033      0.043     -0.098      0.051 
57640.2710      0.195      0.046     -0.171      0.045 
57644.2070      0.267      0.065     -0.124      0.057 
57646.2500      0.128      0.027     -0.127      0.026 
57647.2710      0.189      0.053     -0.136      0.054 
57651.2070     -0.153      0.049      0.002      0.038 
57652.2310     -0.209      0.088     -0.054      0.096 
57653.2500     -0.191      0.157     -0.639      0.151 
57654.2710      0.064      0.051     -0.056      0.055 
57658.2080      0.136      0.046     -0.124      0.048 
57659.2300      0.208      0.273      0.254      0.217 
57660.2500      0.215      0.040      0.012      0.051 
57661.2710      0.141      0.040     -0.088      0.049 
57665.1900      0.192      0.293      0.073      0.465 
57666.2080      0.053      0.036     -0.191      0.038 
57667.2300      0.092      0.041     -0.145      0.047 
57668.2710      0.018      0.048     -0.061      0.058 
57669.3460     -0.083      0.094      0.352      0.159 
57670.3120      0.218      0.125     -0.171      0.173 
57673.2080      0.158      0.036     -0.087      0.040 
57674.2290      0.029      0.072     -0.156      0.090 
57675.2710      0.102      0.027     -0.097      0.027 
57679.2080      0.102      0.025     -0.072      0.025 
57680.2280      0.275      0.086     -0.187      0.099 
57682.2700      0.084      0.040     -0.240      0.040 
57685.1880     -0.046      0.083     -0.326      0.104 
57686.2080      0.101      0.024     -0.094      0.021 
57689.2710      0.049      0.034     -0.191      0.037 
57693.2080      0.125      0.023     -0.112      0.021 
57694.2300     -0.222      0.090     -0.125      0.120 
57696.2710      0.056      0.044     -0.183      0.045 
57699.1870      0.198      0.095     -0.587      0.133 
57700.2080     -0.030      0.043     -0.304      0.040 
57701.2290      0.391      0.107      0.113      0.120 
57702.2500     -0.067      0.100     -0.201      0.136 
57703.2710      0.080      0.051     -0.203      0.050 
57707.2080      0.008      0.025     -0.242      0.026 
57708.2280     -0.025      0.056     -0.181      0.050 
57709.2480      0.265      0.109      0.031      0.125 
57710.2690      0.013      0.034     -0.047      0.031 
57714.2080      0.085      0.031     -0.242      0.030 
57715.2700     -0.002      0.032     -0.173      0.030 
57716.2930      0.448      0.172      0.556      0.278 
57717.0000      0.106      0.167      0.381      0.227 
57721.2080      0.043      0.028     -0.177      0.025 
57722.2290      0.045      0.070      0.022      0.058 
57723.2500      0.001      0.025     -0.157      0.026 
57724.2710      0.025      0.043     -0.153      0.036 
57728.2080     -0.040      0.023     -0.184      0.026 
57729.2280      0.025      0.031     -0.187      0.031 
57730.2500      0.005      0.159     -0.009      0.188 
57731.2710     -0.089      0.018     -0.299      0.019 
57732.2910     -0.185      0.116      0.161      0.104 
57735.2080     -0.167      0.025     -0.183      0.024 
57736.2290     -0.057      0.087     -0.291      0.080 
57737.2700     -0.204      0.047     -0.349      0.045 
57743.2080     -0.076      0.020     -0.232      0.021 
57744.2710     -0.059      0.039     -0.175      0.034 
57750.2080     -0.031      0.081     -0.158      0.082 
57752.2700      0.017      0.051     -0.241      0.045 
57757.2080     -0.093      0.036     -0.223      0.033 
57758.2710     -0.154      0.072     -0.163      0.062 
57764.2080      0.032      0.042     -0.156      0.034 
57765.2500     -0.212      0.091     -0.424      0.103 
57766.2710     -0.083      0.069      0.064      0.062 
57770.4740     -0.187      0.037     -0.246      0.026 
57771.2080      0.035      0.024     -0.132      0.027 
57772.2270      0.136      0.148      0.257      0.127 
57773.2710     -0.115      0.029     -0.151      0.031 
57775.4600     -0.259      0.046     -0.130      0.030 
57777.2080     -0.110      0.017     -0.162      0.020 
57778.2280     -0.057      0.047     -0.199      0.053 
57780.2710     -0.123      0.034     -0.189      0.035 
57784.2080     -0.037      0.023     -0.249      0.024 
57785.2300     -0.143      0.024     -0.062      0.030 
57786.2480     -0.078      0.062      0.005      0.070 
57787.2700     -0.209      0.030     -0.215      0.028 
57791.2080     -0.151      0.017     -0.186      0.018 
57793.2500     -0.312      0.119     -0.023      0.138 
57794.2710     -0.171      0.035     -0.183      0.038 
57798.2080     -0.185      0.027     -0.131      0.027 
57799.2280     -0.049      0.113     -0.101      0.114 
57800.2490     -0.117      0.090      0.139      0.109 
57801.2710     -0.240      0.038     -0.037      0.036 
57804.3810     -0.246      0.046     -0.183      0.032 
57805.1870     -0.113      0.109     -0.405      0.123 
57806.2080     -0.143      0.020     -0.111      0.021 
57807.2270     -0.142      0.118      0.178      0.134 
57808.2710     -0.108      0.038     -0.149      0.036 
57809.3680     -0.140      0.034     -0.171      0.025 
57812.2080     -0.186      0.029     -0.160      0.027 
57815.2700     -0.074      0.059     -0.213      0.062 
57819.2080     -0.258      0.023      0.023      0.021 
57821.2480     -0.261      0.060     -0.072      0.054 
57822.2710     -0.332      0.077     -0.028      0.066 
57826.2080     -0.274      0.032     -0.060      0.031 
57828.2490     -0.098      0.051     -0.106      0.046 
57829.2700     -0.161      0.035     -0.106      0.034 
57833.2080     -0.130      0.049      0.161      0.056 
57834.2280     -0.181      0.087     -0.006      0.077 
57836.2710     -0.209      0.048     -0.161      0.041 
57839.7910     -0.276      0.040     -0.020      0.026 
57841.2290     -0.661      0.110      0.099      0.083 
57842.2510     -0.209      0.136     -0.264      0.144 
57843.2690     -0.093      0.053     -0.063      0.042 
57847.2080     -0.125      0.023     -0.007      0.019 
57848.2300     -0.136      0.266     -0.346      0.175 
57849.2480     -0.102      0.054      0.424      0.049 
57850.2710     -0.220      0.027     -0.024      0.027 
57854.2080     -0.132      0.025      0.002      0.022 
57856.2710     -0.089      0.041     -0.014      0.038 
57862.2080     -0.175      0.023      0.113      0.019 
57863.2290     -0.111      0.193     -0.023      0.150 
57864.2710     -0.150      0.040      0.081      0.035 
57868.2080     -0.143      0.040      0.041      0.039 
57869.2300     -0.296      0.032      0.050      0.030 
57870.2490     -0.158      0.097      0.131      0.117 
57871.2700     -0.220      0.035      0.036      0.038 
57872.1960     -0.121      0.042     -0.158      0.030 
57875.1670     -0.112      0.032      0.018      0.028 
57876.2080     -0.271      0.020      0.134      0.018 
57877.2290     -0.230      0.108      0.199      0.070 
57878.2700     -0.166      0.023      0.034      0.024 
57882.2080     -0.165      0.027      0.155      0.027 
57883.2270      0.131      0.069      0.219      0.069 
57885.2710     -0.143      0.035      0.207      0.033 
57889.0020     -0.263      0.053      0.299      0.059 
57890.2300      0.073      0.171     -0.026      0.206 
57891.2520     -0.387      0.271      0.584      0.263 
57892.2710     -0.200      0.028      0.138      0.032 
57896.2070     -0.204      0.025      0.140      0.024 
57897.2290     -0.138      0.051      0.142      0.049 
57899.2710     -0.184      0.024      0.148      0.026 
57901.4160     -0.088      0.029      0.064      0.036 
57904.2080     -0.173      0.020      0.109      0.024 
57906.2710     -0.167      0.027      0.204      0.034 
57911.2080     -0.102      0.029      0.171      0.029 
57912.2490      0.158      0.053      0.056      0.060 
57913.2710     -0.144      0.032      0.222      0.034 
57914.6290      0.032      0.036      0.086      0.028 
57917.2080     -0.107      0.024      0.217      0.025 
57919.2700     -0.097      0.033      0.137      0.038 
57920.3010     -0.119      0.030      0.000      0.040 
57924.2080     -0.119      0.022      0.119      0.024 
57925.2280      0.175      0.057     -0.123      0.081 
57927.2710     -0.051      0.037      0.024      0.043 
57931.2080      0.033      0.023      0.188      0.027 
57932.2280     -0.277      0.112      0.496      0.122 
57933.2500     -0.116      0.027      0.161      0.028 
57934.2710     -0.042      0.028      0.223      0.030 
57938.2080     -0.024      0.033      0.078      0.039 
57939.2290     -0.084      0.124      0.661      0.123 
57941.2700     -0.006      0.030      0.165      0.033 
57943.7110     -0.035      0.032      0.044      0.039 
57945.2090      0.079      0.034      0.212      0.041 
57946.2280     -0.038      0.047     -0.021      0.067 
57947.2480      0.018      0.075      0.022      0.089 
57948.2700      0.030      0.029      0.077      0.033 
57950.9150     -0.023      0.043      0.803      0.172 
57952.1880     -0.018      0.029      0.141      0.031 
57953.2080      0.078      0.029      0.206      0.029 
57954.2470      0.101      0.066      0.278      0.073 
57955.2710      0.006      0.032      0.194      0.035 
57959.2070      0.030      0.025      0.101      0.029 
57960.2280      0.194      0.086     -0.008      0.076 
57961.2500     -0.148      0.278      0.553      0.329 
57962.2710     -0.021      0.053      0.393      0.059 
57966.2080      0.018      0.037      0.153      0.039 
57967.2300      0.113      0.031      0.180      0.036 
57969.2710      0.023      0.036      0.185      0.035 
57970.6920      0.093      0.032      0.031      0.046 
57973.2080      0.010      0.026      0.102      0.029 
57974.2300      0.042      0.120      0.121      0.092 
57976.2710      0.131      0.034      0.125      0.033 
57978.1310      0.049      0.031      0.102      0.043 
57980.2080      0.063      0.025      0.159      0.025 
57981.2300      0.382      0.228      0.309      0.279 
57982.2480      0.003      0.082      0.073      0.072 
57983.2710      0.015      0.029      0.147      0.029 
57987.2080      0.130      0.023      0.269      0.025 
57988.2320      0.004      0.173     -0.134      0.116 
57989.2500      0.461      0.122      0.449      0.171 
57990.2710      0.060      0.032      0.116      0.031 
57994.2080      0.084      0.029      0.171      0.026 
57997.2710      0.070      0.028      0.225      0.028 
58001.1900      0.398      0.237      0.389      0.301 
58002.2080      0.041      0.032      0.118      0.029 
58003.2300      0.123      0.034      0.097      0.039 
58004.2700      0.072      0.030      0.252      0.032 
58008.2080      0.116      0.021     -0.006      0.020 
58010.2440      0.123      0.152      0.222      0.119 
58011.2700      0.157      0.026      0.149      0.026 
58015.2080      0.165      0.019      0.216      0.019 
58016.2290      0.194      0.068      0.072      0.054 
58018.2700      0.143      0.036      0.128      0.040 
58022.2080      0.134      0.065      0.276      0.054 
58022.7970      0.668      0.096      0.120      0.060 
58024.2510     -0.073      0.284      0.202      0.180 
58025.2710      0.146      0.035      0.059      0.039 
58029.2080      0.246      0.025      0.076      0.022 
58030.2290      0.363      0.092      0.190      0.068 
58031.2480      0.279      0.080      0.089      0.097 
58032.2700      0.166      0.031      0.040      0.030 
58033.5000      0.154      0.022      0.110      0.025 
58036.0000      0.160      0.053      0.342      0.080 
58037.2080      0.144      0.027      0.044      0.022 
58038.2280      0.130      0.059     -0.271      0.070 
58039.2710      0.158      0.041      0.103      0.033 
58043.2080      0.147      0.021      0.045      0.017 
58044.2290      0.396      0.129     -0.070      0.140 
58046.2700      0.211      0.031      0.083      0.031 
58048.0770      0.279      0.056     -0.009      0.065 
58050.2080      0.288      0.026      0.003      0.027 
58053.2710      0.311      0.032      0.092      0.032 
58057.2080      0.276      0.028      0.043      0.023 
58059.2490      0.029      0.071     -0.208      0.073 
58060.2710      0.292      0.039     -0.077      0.041 
58064.2080      0.336      0.046      0.117      0.040 
58065.2300      0.257      0.085     -0.056      0.098 
58066.2480      0.183      0.081     -0.074      0.086 
58067.2700      0.204      0.055      0.090      0.048 
58071.2080      0.161      0.027      0.005      0.025 
58072.2280      0.335      0.098      0.130      0.088 
58073.2500      0.299      0.035      0.041      0.046 
58074.2710      0.223      0.037     -0.038      0.038 
58078.2080      0.261      0.025     -0.035      0.022 
58079.2710      0.228      0.033     -0.083      0.033 
58080.9980      0.525      0.247      0.160      0.249 
58082.0210      0.104      0.154      0.004      0.110 
58085.4980      0.297      0.018     -0.112      0.017 
58086.4980      0.405      0.026     -0.217      0.024 
58087.4990      0.294      0.026     -0.089      0.026 
58088.4980      0.207      0.026     -0.076      0.026 
58089.4980      0.149      0.024     -0.124      0.023 
58090.4980      0.208      0.024     -0.121      0.024 
58091.4520      0.249      0.010     -0.245      0.009 
58092.4530      0.272      0.025     -0.196      0.029 
58093.4530      0.188      0.019     -0.238      0.022 
58094.4530      0.149      0.017     -0.190      0.020 
58095.4790      0.340      0.017     -0.018      0.019 
58096.4980      0.292      0.028     -0.144      0.026 
58097.4980      0.233      0.019     -0.109      0.021 
58098.4980      0.245      0.026     -0.164      0.023 
58099.4980      0.191      0.030     -0.163      0.030 
58101.2480      0.339      0.063     -0.053      0.080 
58102.2700      0.341      0.037     -0.113      0.037 
58106.2080      0.298      0.032     -0.196      0.034 
58107.2710      0.230      0.036     -0.190      0.040 
58108.2910      0.590      0.100     -0.212      0.169 
58108.9990      0.185      0.219     -0.119      0.287 
58116.2710      0.111      0.071     -0.080      0.065 
58121.2080      0.266      0.026     -0.073      0.027 
58122.2300      0.216      0.051     -0.192      0.051 
58123.2710      0.309      0.043     -0.180      0.041 
58127.2080      0.299      0.035     -0.228      0.040 
58128.2290      0.141      0.085     -0.196      0.075 
58129.2500      0.133      0.110     -0.107      0.117 
58130.2710      0.171      0.030     -0.199      0.030 
58134.2080      0.099      0.032     -0.209      0.038 
58136.2480      0.252      0.179      0.184      0.191 
58137.0600      0.149      0.049     -0.427      0.040 
58141.2080      0.156      0.027     -0.270      0.029 
58142.2280      0.156      0.086     -0.457      0.060 
58143.2310     -0.789      0.606     -0.723      0.416 
58143.8550     -0.235      0.047     -0.119      0.047 
58145.2920      0.139      0.119     -0.377      0.113 
58148.2080      0.138      0.028     -0.267      0.033 
58149.2290      0.138      0.081     -0.274      0.068 
58151.2710      0.031      0.039     -0.257      0.040 
58155.2080      0.072      0.027     -0.317      0.032 
58156.2260      0.221      0.125     -0.034      0.143 
58157.2490      0.231      0.121     -0.430      0.149 
58158.2710      0.035      0.029     -0.282      0.029 
58159.4090      0.003      0.063     -0.284      0.040 
58162.2080      0.113      0.021     -0.351      0.026 
58163.2270      0.080      0.061     -0.123      0.072 
58164.2480     -0.054      0.110     -0.491      0.132 
58165.2710      0.085      0.033     -0.337      0.032 
58169.2080      0.068      0.030     -0.286      0.036 
58170.2280      0.417      0.236     -0.214      0.229 
58171.2490     -0.286      0.172     -0.255      0.147 
58172.2710      0.035      0.032     -0.302      0.031 
58176.2080      0.046      0.027     -0.241      0.026 
58177.2290     -0.232      0.427     -0.509      0.373 
58178.2500      0.129      0.768      0.074      0.645 
58179.2710     -0.073      0.036     -0.332      0.034 
58183.2080      0.141      0.076     -0.135      0.065 
58185.2490      0.522      0.574      2.180      0.502 
58186.2710     -0.025      0.037     -0.238      0.034 
58190.2070     -0.075      0.047     -0.236      0.055 
58191.2290     -0.040      0.071     -0.431      0.056 
58193.2700     -0.053      0.074     -0.331      0.074 
58197.2080     -0.047      0.026     -0.276      0.025 
58198.2290      0.246      0.084     -0.335      0.065 
58199.2460     -0.340      0.570      0.357      0.385 
58200.2710     -0.056      0.041     -0.246      0.037 
58203.7970      0.105      0.045     -0.412      0.033 
58205.2710     -0.044      0.033     -0.205      0.031 
58212.2080     -0.048      0.031     -0.149      0.028 
58213.2280     -0.233      0.183     -0.090      0.172 
58214.2710     -0.070      0.035     -0.172      0.037 
58216.8360      0.023      0.041     -0.098      0.034 
58218.2070     -0.082      0.039     -0.175      0.035 
58219.2290     -0.028      0.044     -0.149      0.052 
58220.2500     -0.085      0.066     -0.093      0.053 
58221.2710     -0.080      0.041     -0.153      0.035 
58225.2090      0.021      0.050      0.034      0.052 
58227.2500     -0.361      0.199     -0.131      0.187 
58228.2710     -0.113      0.045     -0.106      0.049 
58232.2080     -0.050      0.032     -0.111      0.028 
58233.2270     -0.057      0.072     -0.222      0.063 
58235.2710     -0.057      0.044      0.041      0.050 
58238.2070     -0.185      0.050     -0.324      0.038 
58240.1640      0.014      0.028     -0.166      0.026 
58241.2080     -0.235      0.024     -0.208      0.025 
58242.2710     -0.283      0.031     -0.035      0.031 
58245.7430      0.043      0.040     -0.252      0.032 
58247.2080     -0.058      0.027     -0.191      0.029 
58248.2280     -0.321      0.154     -0.360      0.122 
58249.2700     -0.121      0.035     -0.189      0.035 
58253.2080     -0.118      0.023     -0.114      0.022 
58254.2280     -0.210      0.056     -0.044      0.052 
58255.2480     -0.363      0.095     -0.250      0.122 
58256.2710     -0.195      0.033     -0.198      0.033 
58258.1460     -0.121      0.041     -0.270      0.030 
58261.2080     -0.260      0.032     -0.127      0.031 
58263.2710     -0.213      0.045     -0.172      0.048 
58268.2080     -0.175      0.030     -0.207      0.030 
58270.2710     -0.172      0.028     -0.068      0.030 
58272.7810     -0.088      0.036     -0.117      0.039 
58274.2080     -0.210      0.032     -0.094      0.036 
58276.2500     -0.298      0.125     -0.119      0.170 
58277.2700     -0.196      0.037     -0.039      0.038 
58279.3050     -0.089      0.032     -0.177      0.042 
58281.2080     -0.219      0.038     -0.014      0.032 
58282.2290     -0.137      0.052     -0.199      0.062 
58284.2710     -0.255      0.042     -0.186      0.044 
58288.2080     -0.139      0.026     -0.028      0.031 
58290.2480     -0.461      0.230     -0.391      0.245 
58291.2710     -0.205      0.025     -0.094      0.029 
58295.2080     -0.290      0.024     -0.026      0.024 
58296.2270     -0.294      0.345     -0.188      0.386 
58297.2500     -0.104      0.113     -0.395      0.122 
58298.2700     -0.181      0.028      0.001      0.028 
58301.2960     -0.205      0.033     -0.062      0.041 
58302.2080     -0.236      0.038      0.006      0.041 
58303.2290     -0.333      0.073      0.087      0.079 
58304.2330     -0.111      0.092     -0.071      0.118 
58305.0270     -0.091      0.048     -0.080      0.034 
58309.2080     -0.229      0.029     -0.056      0.031 
58310.2280     -0.160      0.056      0.031      0.044 
58312.2710     -0.138      0.038      0.088      0.032 
58319.2710     -0.244      0.034      0.054      0.037 
58323.2080     -0.156      0.024      0.078      0.026 
58324.2290     -0.185      0.130      0.081      0.092 
58326.2710     -0.225      0.041      0.057      0.041 
58326.9580     -0.156      0.053     -0.010      0.044 
58330.2080     -0.082      0.034      0.089      0.030 
58330.9570     -0.131      0.055      0.007      0.039 
58332.2500     -0.304      0.376      0.760      0.398 
58333.2700     -0.181      0.042     -0.089      0.042 
58337.2080     -0.152      0.025      0.090      0.025 
58338.2280     -0.056      0.048      0.046      0.036 
58340.2700     -0.079      0.073      0.092      0.051 
58340.9470     -0.070      0.049      0.106      0.034 
58344.2080     -0.279      0.029      0.091      0.038 
58345.2270     -0.219      0.515      0.449      0.394 
58346.4430      0.639      0.620      0.603      0.930 
58347.2710     -0.129      0.032      0.159      0.033 
58349.1640     -0.223      0.181      0.279      0.124 
58350.1870      0.056      0.131      0.092      0.090 
58351.2080     -0.121      0.026      0.209      0.029 
58352.2300     -0.101      0.034      0.344      0.032 
58358.2080     -0.066      0.027      0.219      0.030 
58361.2710     -0.069      0.035      0.140      0.038 
58362.2910     -0.120      0.397      0.038      0.252 
58363.6960     -0.142      0.036      0.189      0.039 
58365.2080     -0.070      0.026      0.235      0.034 
58366.2270     -0.042      0.062      0.337      0.073 
58367.2500     -0.358      0.114      0.670      0.189 
58368.2710     -0.095      0.042      0.162      0.040 
58372.2080     -0.164      0.045      0.377      0.038 
58374.2500     -0.253      0.050      0.324      0.041 
58375.2710     -0.154      0.060     -0.195      0.067 
58379.2080      0.058      0.027      0.337      0.024 
58380.2280      0.014      0.071      0.294      0.066 
58381.2500      0.132      0.103      0.140      0.117 
58382.0020      0.056      0.034      0.284      0.049 
58386.2050     -0.156      0.130      0.578      0.147 
58387.2080      0.077      0.028      0.259      0.032 
58388.2260      0.326      0.432      0.528      0.305 
58389.2710      0.074      0.055      0.225      0.054 
58393.2080      0.033      0.025      0.254      0.026 
58396.2710      0.177      0.031      0.220      0.030 
58400.2080      0.104      0.022      0.334      0.022 
58401.2290     -0.016      0.079      0.399      0.069 
58402.2500      0.156      0.066      0.153      0.064 
58403.2700      0.259      0.045      0.279      0.043 
58407.2080      0.080      0.028      0.269      0.025 
58408.2290      0.478      0.029      0.390      0.038 
58414.2080      0.309      0.037      0.253      0.032 
58417.2710      0.187      0.036      0.239      0.036 
58421.2080      0.233      0.024      0.122      0.022 
58422.2700      0.241      0.039      0.182      0.042 
58425.7270      0.360      0.044      0.106      0.032 
58428.2080      0.275      0.029      0.133      0.029 
58429.2260      0.127      0.097      0.174      0.106 
58430.2490      0.598      0.102      0.286      0.099 
58431.2690      0.453      0.123      0.154      0.102 
58435.2080      0.284      0.034      0.183      0.029 
58436.2270      0.384      0.121      0.129      0.083 
58437.2480      0.449      0.101      0.008      0.093 
58438.2710      0.213      0.040      0.140      0.038 
58440.8320      0.191      0.031      0.015      0.043 
58442.2080      0.325      0.029      0.085      0.027 
58443.2710      0.179      0.046      0.083      0.045 
58445.1660      0.572      0.081      0.422      0.088 
58449.2080      0.254      0.023      0.064      0.021 
58450.2290      0.181      0.381     -0.458      0.381 
58451.2500      0.400      0.082      0.098      0.090 
58452.2710      0.324      0.036      0.044      0.032 
58456.2080      0.263      0.044      0.277      0.042 
58456.7140      0.206      0.041     -0.003      0.035 
58457.2340      0.239      0.110      0.321      0.141 
58459.2710      0.241      0.033      0.072      0.035 
58463.2080      0.394      0.021      0.021      0.022 
58464.2280      0.353      0.054      0.045      0.052 
58465.2500      0.210      0.119     -0.012      0.167 
58466.2710      0.361      0.053      0.054      0.063 
58470.2080      0.311      0.036      0.010      0.035 
58471.2260      0.400      0.050      0.074      0.046 
58473.2710      0.317      0.030     -0.036      0.031 
58479.2080      0.409      0.087      0.002      0.087 
58480.2710      0.290      0.057     -0.054      0.050 
58481.8390      0.397      0.078     -0.147      0.081 
58486.2080      0.344      0.024     -0.127      0.028 
58487.2700      0.358      0.039     -0.133      0.040 
58491.2080      0.311      0.032     -0.217      0.037 
58494.3850      0.436      0.034     -0.182      0.034 
58498.2080      0.295      0.029     -0.121      0.029 
58499.2270      0.168      0.335      0.876      0.487 
58500.2500      0.258      0.256     -0.329      0.460 
58501.2710      0.159      0.033     -0.136      0.033 
58504.9160      0.792      0.117     -0.461      0.092 
58506.2080      0.233      0.024     -0.244      0.023 
58508.2710      0.138      0.029     -0.185      0.030 
58510.8320      0.198      0.046     -0.217      0.046 
58512.2080      0.249      0.026     -0.161      0.027 
58512.7820      0.237      0.055     -0.219      0.058 
58514.2500      0.232      0.042     -0.058      0.054 
58515.2710      0.135      0.030     -0.111      0.028 
58519.2080      0.313      0.024     -0.236      0.025 
58520.2280      0.336      0.084     -0.096      0.084 
58522.2710      0.203      0.031     -0.208      0.031 
58526.2080      0.260      0.027     -0.146      0.025 
58527.2290      0.157      0.059     -0.262      0.051 
