   DATE        X           sigma  
 2008.7230  -481.6654     0.0316 
 2008.7257  -482.2675     0.0240 
 2008.7285  -482.8539     0.0143 
 2008.7312  -483.4937     0.0110 
 2008.7339  -484.3138     0.0108 
 2008.7367  -485.3693     0.0124 
 2008.7394  -486.6152     0.0181 
 2008.7421  -487.9896     0.0285 
 2008.7449  -489.4124     0.0242 
 2008.7476  -490.7814     0.0158 
 2008.7504  -492.0018     0.0133 
 2008.7531  -492.9996     0.0127 
 2008.7558  -493.7489     0.0136 
 2008.7586  -494.2774     0.0192 
 2008.7613  -494.6594     0.0298 
 2008.7640  -494.9878     0.0269 
 2008.7668  -495.3580     0.0201 
 2008.7695  -495.8555     0.0197 
 2008.7723  -496.5306     0.0188 
 2008.7750  -497.4182     0.0179 
 2008.7777  -498.5447     0.0235 
 2008.7805  -499.8970     0.0362 
 2008.7832  -501.4108     0.0422 
 2008.7860  -502.9962     0.0292 
 2008.7887  -504.5384     0.0186 
 2008.7914  -505.9422     0.0150 
 2008.7942  -507.1414     0.0148 
 2008.7969  -508.1429     0.0196 
 2008.7996  -509.0524     0.0288 
 2008.8024  -510.0086     0.0239 
 2008.8051  -511.1077     0.0160 
 2008.8079  -512.3786     0.0144 
 2008.8106  -513.8034     0.0158 
 2008.8133  -515.3468     0.0190 
 2008.8161  -516.9662     0.0293 
 2008.8188  -518.6044     0.0510 
 2008.8215  -520.2061     0.0433 
 2008.8243  -521.6960     0.0286 
 2008.8270  -523.0002     0.0266 
 2008.8298  -524.0831     0.0316 
 2008.8325  -524.9581     0.0380 
 2008.8352  -525.6778     0.0416 
 2008.8380  -526.3122     0.0421 
 2008.8407  -526.9342     0.0349 
 2008.8434  -527.5870     0.0298 
 2008.8462  -528.3064     0.0390 
 2008.8489  -529.1544     0.0591 
 2008.8517  -530.1952     0.0602 
 2008.8544  -531.4419     0.0506 
