   DATE        X           sigma  
 2002.0890  -167.4850     0.0750 
 2002.0918  -166.4710     0.0750 
 2002.0945  -165.5520     0.0760 
 2002.0972  -164.4040     0.0770 
 2002.1000  -163.2480     0.0770 
 2002.1027  -162.2250     0.0770 
 2002.1055  -161.1840     0.0750 
 2002.1082  -159.7810     0.0750 
 2002.1109  -157.9250     0.0750 
 2002.1137  -156.0390     0.0740 
 2002.1164  -154.4740     0.0730 
 2002.1191  -153.3120     0.0730 
 2002.1219  -152.5000     0.0770 
 2002.1246  -151.5000     0.0820 
 2002.1274  -150.1250     0.0820 
 2002.1301  -148.5100     0.0800 
 2002.1328  -146.7760     0.0780 
 2002.1356  -145.2590     0.0740 
 2002.1383  -143.7470     0.0730 
 2002.1410  -142.0070     0.0730 
 2002.1438  -140.2550     0.0760 
 2002.1465  -138.4870     0.0760 
 2002.1493  -136.5520     0.0750 
 2002.1520  -134.0930     0.0760 
 2002.1547  -131.1360     0.0760 
 2002.1575  -128.4130     0.0750 
 2002.1602  -125.9970     0.0740 
 2002.1629  -123.4350     0.0750 
 2002.1657  -120.7770     0.0770 
 2002.1684  -118.5310     0.0770 
 2002.1712  -116.6390     0.0760 
 2002.1739  -114.5000     0.0760 
 2002.1766  -111.8620     0.0780 
 2002.1794  -108.8320     0.0810 
 2002.1821  -105.6210     0.0790 
 2002.1849  -102.3140     0.0770 
 2002.1876   -99.2480     0.0760 
 2002.1903   -96.8950     0.0760 
 2002.1931   -94.9670     0.0770 
 2002.1958   -92.7500     0.0810 
 2002.1985   -90.2160     0.0800 
 2002.2013   -87.6410     0.0770 
 2002.2040   -84.9010     0.0770 
 2002.2068   -81.8720     0.0770 
 2002.2095   -78.7080     0.0800 
 2002.2122   -75.6350     0.0820 
 2002.2150   -72.5480     0.0780 
 2002.2177   -69.2570     0.0760 
 2002.2204   -65.7950     0.0770 
 2002.2232   -62.3230     0.0760 
 2002.2259   -58.8350     0.0790 
 2002.2287   -55.2060     0.0820 
 2002.2314   -51.4680     0.0790 
 2002.2341   -47.9630     0.0760 
 2002.2369   -44.8650     0.0750 
 2002.2396   -41.7140     0.0760 
 2002.2423   -38.2120     0.0770 
 2002.2451   -34.5040     0.0760 
 2002.2478   -30.7500     0.0740 
 2002.2506   -26.9280     0.0730 
 2002.2533   -22.9540     0.0730 
 2002.2560   -18.8530     0.0740 
 2002.2588   -14.9250     0.0760 
 2002.2615   -11.6240     0.0780 
 2002.2643    -8.7670     0.0790 
 2002.2670    -6.1560     0.0790 
 2002.2697    -3.8660     0.0780 
 2002.2725    -1.8100     0.0760 
 2002.2752     0.6520     0.0720 
 2002.2779     3.7290     0.0720 
 2002.2807     6.7850     0.0740 
 2002.2834     9.8900     0.0750 
 2002.2862    12.9240     0.0740 
 2002.2889    15.6960     0.0780 
 2002.2916    18.8280     0.0780 
 2002.2944    22.1880     0.0770 
 2002.2971    25.5480     0.0750 
 2002.2998    28.9650     0.0730 
 2002.3026    32.0230     0.0730 
 2002.3053    34.8710     0.0730 
 2002.3081    37.8990     0.0710 
 2002.3108    41.2400     0.0700 
 2002.3135    44.8900     0.0720 
 2002.3163    48.7250     0.0720 
 2002.3190    52.4970     0.0700 
 2002.3217    56.2270     0.0690 
 2002.3245    59.9170     0.0690 
 2002.3272    63.4850     0.0700 
 2002.3300    66.8000     0.0710 
 2002.3327    70.0030     0.0720 
 2002.3354    73.3880     0.0730 
 2002.3382    76.8960     0.0730 
 2002.3409    80.6770     0.0700 
 2002.3437    84.6590     0.0700 
 2002.3464    88.4460     0.0690 
 2002.3491    91.4930     0.0690 
 2002.3519    94.2930     0.0690 
 2002.3546    97.7160     0.0690 
 2002.3573   101.0860     0.0690 
 2002.3601   103.9110     0.0710 
 2002.3628   106.7830     0.0710 
 2002.3656   109.6620     0.0720 
 2002.3683   112.0740     0.0740 
 2002.3710   114.1660     0.0730 
 2002.3738   116.4480     0.0720 
 2002.3765   119.1090     0.0730 
 2002.3792   121.9830     0.0720 
 2002.3820   125.1730     0.0700 
 2002.3847   128.4330     0.0700 
 2002.3875   131.1830     0.0720 
 2002.3902   133.6020     0.0720 
 2002.3929   135.9270     0.0730 
 2002.3957   138.1680     0.0740 
 2002.3984   140.5130     0.0740 
 2002.4011   143.1880     0.0730 
 2002.4039   146.1790     0.0710 
 2002.4066   149.0950     0.0720 
 2002.4094   151.8920     0.0730 
 2002.4121   154.6860     0.0730 
 2002.4148   157.3160     0.0730 
 2002.4176   159.8540     0.0740 
 2002.4203   162.4620     0.0730 
 2002.4230   165.2770     0.0710 
 2002.4258   168.3490     0.0710 
 2002.4285   171.4330     0.0720 
 2002.4313   174.5410     0.0720 
 2002.4340   177.6580     0.0710 
 2002.4367   180.7050     0.0710 
 2002.4395   183.5620     0.0710 
 2002.4422   186.1200     0.0720 
 2002.4450   188.4490     0.0740 
 2002.4477   190.7740     0.0750 
 2002.4504   193.2420     0.0760 
 2002.4532   195.9430     0.0750 
 2002.4559   199.1130     0.0710 
 2002.4586   202.2920     0.0720 
 2002.4614   204.9520     0.0730 
 2002.4641   207.5270     0.0740 
 2002.4669   210.2660     0.0740 
 2002.4696   212.6500     0.0710 
 2002.4723   214.6470     0.0700 
 2002.4751   216.5720     0.0680 
 2002.4778   218.2320     0.0680 
 2002.4805   219.5590     0.0690 
 2002.4833   220.8930     0.0710 
 2002.4860   222.5470     0.0730 
 2002.4888   224.4230     0.0720 
 2002.4915   225.9940     0.0700 
 2002.4942   227.1680     0.0690 
 2002.4970   228.1160     0.0700 
 2002.4997   228.8860     0.0720 
 2002.5024   229.5170     0.0710 
 2002.5052   229.9730     0.0700 
 2002.5079   230.3710     0.0710 
 2002.5107   230.8170     0.0710 
 2002.5134   231.5450     0.0720 
 2002.5161   232.3900     0.0710 
 2002.5189   233.0870     0.0710 
 2002.5216   234.0570     0.0710 
 2002.5244   235.4100     0.0700 
 2002.5271   236.8260     0.0700 
 2002.5298   238.1100     0.0700 
 2002.5326   239.2130     0.0700 
 2002.5353   240.2660     0.0700 
 2002.5380   241.1710     0.0700 
 2002.5408   241.9520     0.0700 
 2002.5435   242.9580     0.0700 
 2002.5463   243.8890     0.0700 
 2002.5490   244.3640     0.0690 
 2002.5517   244.7950     0.0690 
 2002.5545   245.5080     0.0680 
 2002.5572   246.2390     0.0670 
 2002.5599   246.7090     0.0680 
 2002.5627   246.9550     0.0690 
 2002.5654   246.9210     0.0700 
 2002.5682   246.8600     0.0690 
 2002.5709   247.1470     0.0690 
 2002.5736   247.6470     0.0690 
 2002.5764   248.4900     0.0690 
 2002.5791   249.8150     0.0690 
 2002.5818   251.2380     0.0690 
 2002.5846   252.2270     0.0710 
 2002.5873   252.9760     0.0740 
 2002.5901   253.9800     0.0730 
 2002.5928   254.9680     0.0710 
 2002.5955   255.7600     0.0700 
 2002.5983   256.7490     0.0700 
 2002.6010   257.9460     0.0720 
 2002.6038   259.0330     0.0730 
 2002.6065   259.9500     0.0720 
 2002.6092   260.4590     0.0720 
 2002.6120   260.5580     0.0710 
 2002.6147   260.7140     0.0730 
 2002.6174   260.8760     0.0740 
 2002.6202   260.8020     0.0730 
 2002.6229   260.6060     0.0730 
 2002.6257   260.2740     0.0720 
 2002.6284   259.7490     0.0720 
 2002.6311   259.1550     0.0710 
 2002.6339   258.5080     0.0700 
 2002.6366   257.8620     0.0700 
 2002.6393   257.2430     0.0710 
 2002.6421   256.7450     0.0710 
 2002.6448   256.2630     0.0720 
 2002.6476   255.5370     0.0720 
 2002.6503   254.9320     0.0730 
 2002.6530   254.6140     0.0730 
 2002.6558   254.5790     0.0720 
 2002.6585   254.5540     0.0730 
 2002.6612   254.1730     0.0750 
 2002.6640   253.5830     0.0750 
 2002.6667   252.7950     0.0740 
 2002.6695   251.5930     0.0740 
 2002.6722   250.1180     0.0760 
 2002.6749   249.0600     0.0750 
 2002.6777   248.3170     0.0740 
 2002.6804   247.4450     0.0750 
 2002.6832   246.2450     0.0740 
 2002.6859   244.6570     0.0750 
 2002.6886   242.8080     0.0760 
 2002.6914   241.0070     0.0740 
 2002.6941   239.3210     0.0720 
 2002.6968   237.5470     0.0710 
 2002.6996   235.8450     0.0700 
 2002.7023   234.2740     0.0700 
 2002.7051   232.9430     0.0710 
 2002.7078   231.7170     0.0720 
 2002.7105   230.1380     0.0730 
 2002.7133   227.9930     0.0730 
 2002.7160   225.3540     0.0740 
 2002.7187   222.3920     0.0750 
 2002.7215   219.4290     0.0760 
 2002.7242   216.7410     0.0750 
 2002.7270   214.4020     0.0740 
 2002.7297   212.3380     0.0760 
 2002.7324   210.5200     0.0750 
 2002.7352   208.7600     0.0720 
 2002.7379   206.8210     0.0730 
 2002.7406   204.7900     0.0730 
 2002.7434   202.7340     0.0730 
 2002.7461   200.6170     0.0730 
 2002.7489   198.5220     0.0730 
 2002.7516   196.5900     0.0720 
 2002.7543   194.6730     0.0710 
 2002.7571   192.4970     0.0710 
 2002.7598   189.9160     0.0700 
 2002.7626   187.3080     0.0710 
 2002.7653   184.9700     0.0710 
 2002.7680   182.5160     0.0710 
 2002.7708   180.0990     0.0720 
 2002.7735   177.9530     0.0730 
 2002.7762   175.6010     0.0740 
 2002.7790   173.1920     0.0760 
 2002.7817   170.9820     0.0730 
 2002.7845   168.5370     0.0700 
 2002.7872   165.8890     0.0700 
 2002.7899   163.4830     0.0700 
 2002.7927   161.1580     0.0680 
 2002.7954   158.2670     0.0680 
 2002.7981   154.5290     0.0670 
 2002.8009   150.3930     0.0670 
 2002.8036   146.5770     0.0670 
 2002.8064   143.1880     0.0670 
 2002.8091   139.9570     0.0670 
 2002.8118   136.6390     0.0690 
 2002.8146   133.0620     0.0690 
 2002.8173   129.4590     0.0690 
 2002.8200   125.8720     0.0690 
 2002.8228   122.2880     0.0710 
 2002.8255   118.8880     0.0710 
 2002.8283   115.3970     0.0700 
 2002.8310   111.5680     0.0700 
 2002.8337   107.5530     0.0700 
 2002.8365   103.5510     0.0730 
 2002.8392    99.9030     0.0750 
 2002.8419    96.4540     0.0740 
 2002.8447    92.7700     0.0720 
 2002.8474    88.8290     0.0710 
 2002.8502    84.7800     0.0720 
 2002.8529    80.7100     0.0730 
 2002.8556    76.6660     0.0750 
 2002.8584    72.8130     0.0750 
 2002.8611    69.2290     0.0730 
 2002.8639    65.9080     0.0730 
 2002.8666    62.9580     0.0720 
 2002.8693    59.9730     0.0720 
 2002.8721    56.4840     0.0730 
 2002.8748    53.0750     0.0730 
 2002.8775    49.7580     0.0730 
 2002.8803    46.2670     0.0720 
 2002.8830    42.7130     0.0700 
 2002.8858    39.0690     0.0690 
 2002.8885    35.6320     0.0690 
 2002.8912    32.5290     0.0700 
 2002.8940    29.5020     0.0700 
 2002.8967    26.2710     0.0690 
 2002.8994    23.1200     0.0690 
 2002.9022    20.4140     0.0700 
 2002.9049    17.7340     0.0710 
 2002.9077    14.5810     0.0710 
 2002.9104    11.0860     0.0700 
 2002.9131     7.5540     0.0700 
 2002.9159     4.1690     0.0700 
 2002.9186     0.9710     0.0710 
 2002.9213    -2.1060     0.0720 
 2002.9241    -5.1730     0.0710 
 2002.9268    -8.5630     0.0720 
 2002.9296   -12.4410     0.0730 
 2002.9323   -16.7020     0.0720 
 2002.9350   -20.8740     0.0720 
 2002.9378   -24.2440     0.0730 
 2002.9405   -27.1480     0.0730 
 2002.9433   -30.0420     0.0720 
 2002.9460   -32.9950     0.0710 
 2002.9487   -36.3590     0.0700 
 2002.9515   -40.1190     0.0700 
 2002.9542   -44.1560     0.0690 
 2002.9569   -48.0880     0.0700 
 2002.9597   -51.5680     0.0700 
 2002.9624   -54.5250     0.0690 
 2002.9652   -56.9480     0.0690 
 2002.9679   -59.1510     0.0690 
 2002.9706   -61.5880     0.0700 
 2002.9734   -64.2700     0.0690 
 2002.9761   -66.7760     0.0710 
 2002.9788   -69.0860     0.0710 
 2002.9816   -71.6200     0.0690 
 2002.9843   -74.2020     0.0690 
 2002.9871   -76.4860     0.0690 
 2002.9898   -78.7470     0.0680 
 2002.9925   -81.1440     0.0670 
 2002.9953   -83.4540     0.0670 
 2002.9980   -85.7140     0.0670 
 2003.0007   -88.4670     0.0710 
 2003.0035   -91.5240     0.0720 
 2003.0062   -94.5070     0.0720 
 2003.0090   -97.5650     0.0720 
 2003.0117  -100.6470     0.0760 
 2003.0144  -103.5190     0.0770 
 2003.0172  -106.0440     0.0730 
 2003.0199  -108.5940     0.0700 
 2003.0227  -111.0660     0.0680 
 2003.0254  -113.1890     0.0680 
 2003.0281  -115.2400     0.0680 
 2003.0309  -117.2720     0.0680 
 2003.0336  -118.9990     0.0680 
 2003.0363  -120.3920     0.0690 
 2003.0391  -121.7150     0.0710 
 2003.0418  -122.9620     0.0710 
 2003.0446  -124.3500     0.0700 
 2003.0473  -126.0860     0.0700 
 2003.0500  -127.6640     0.0700 
 2003.0528  -128.8600     0.0720 
 2003.0555  -129.9340     0.0730 
 2003.0582  -130.9980     0.0740 
 2003.0610  -132.2080     0.0730 
 2003.0637  -133.6050     0.0710 
 2003.0665  -135.1770     0.0710 
 2003.0692  -136.8180     0.0710 
 2003.0719  -138.1430     0.0730 
 2003.0747  -138.9990     0.0730 
 2003.0774  -139.3420     0.0720 
 2003.0801  -139.4140     0.0730 
 2003.0829  -139.9240     0.0730 
 2003.0856  -141.1380     0.0730 
 2003.0884  -142.5960     0.0720 
 2003.0911  -144.0930     0.0720 
 2003.0938  -145.2850     0.0720 
 2003.0966  -146.1730     0.0720 
 2003.0993  -147.2890     0.0740 
 2003.1021  -148.3920     0.0760 
 2003.1048  -149.6390     0.0750 
 2003.1075  -151.3160     0.0750 
 2003.1103  -152.9490     0.0770 
 2003.1130  -154.2970     0.0780 
 2003.1157  -155.3340     0.0760 
 2003.1185  -155.9490     0.0740 
 2003.1212  -156.2400     0.0710 
 2003.1240  -156.3760     0.0710 
 2003.1267  -156.3210     0.0730 
 2003.1294  -155.8120     0.0760 
 2003.1322  -155.2750     0.0790 
 2003.1349  -154.9340     0.0790 
 2003.1376  -154.7510     0.0760 
 2003.1404  -155.0810     0.0730 
 2003.1431  -155.4640     0.0730 
 2003.1459  -155.4290     0.0730 
 2003.1486  -155.0790     0.0720 
 2003.1513  -154.6840     0.0720 
 2003.1541  -154.5990     0.0720 
 2003.1568  -154.6480     0.0740 
 2003.1595  -154.3670     0.0730 
 2003.1623  -153.8190     0.0730 
 2003.1650  -153.1740     0.0740 
 2003.1678  -152.8730     0.0760 
 2003.1705  -153.0720     0.0740 
 2003.1732  -153.4050     0.0720 
 2003.1760  -153.7710     0.0730 
 2003.1787  -154.1350     0.0750 
 2003.1815  -154.5400     0.0740 
 2003.1842  -154.7950     0.0720 
 2003.1869  -154.9530     0.0720 
 2003.1897  -155.6060     0.0710 
 2003.1924  -156.4440     0.0700 
 2003.1951  -157.0520     0.0710 
 2003.1979  -157.3700     0.0700 
 2003.2006  -157.2110     0.0690 
 2003.2034  -156.9600     0.0690 
 2003.2061  -156.6730     0.0710 
 2003.2088  -156.0150     0.0710 
 2003.2116  -154.9490     0.0700 
 2003.2143  -153.8810     0.0710 
 2003.2170  -153.1100     0.0710 
 2003.2198  -152.3210     0.0700 
 2003.2225  -151.4980     0.0700 
 2003.2253  -150.5090     0.0690 
 2003.2280  -149.1110     0.0700 
 2003.2307  -147.5580     0.0700 
 2003.2335  -145.7200     0.0710 
 2003.2362  -143.3420     0.0730 
 2003.2389  -140.5920     0.0730 
 2003.2417  -137.8190     0.0720 
 2003.2444  -135.3880     0.0690 
 2003.2472  -133.3050     0.0700 
 2003.2499  -131.2490     0.0700 
 2003.2526  -129.0880     0.0680 
 2003.2554  -126.9610     0.0690 
 2003.2581  -124.6490     0.0700 
 2003.2609  -122.1480     0.0680 
 2003.2636  -119.7830     0.0680 
 2003.2663  -117.7410     0.0680 
 2003.2691  -116.1100     0.0680 
 2003.2718  -114.7290     0.0680 
 2003.2745  -113.2550     0.0680 
 2003.2773  -111.4180     0.0680 
 2003.2800  -109.3500     0.0690 
 2003.2828  -107.2140     0.0690 
 2003.2855  -105.3680     0.0690 
 2003.2882  -103.9010     0.0700 
 2003.2910  -102.2730     0.0700 
 2003.2937  -100.3380     0.0690 
 2003.2964   -98.0650     0.0690 
 2003.2992   -95.5300     0.0690 
 2003.3019   -93.0970     0.0680 
 2003.3047   -90.7930     0.0680 
 2003.3074   -88.5770     0.0680 
 2003.3101   -85.9690     0.0680 
 2003.3129   -82.8660     0.0680 
 2003.3156   -80.0760     0.0680 
 2003.3183   -77.6670     0.0680 
 2003.3211   -75.2650     0.0680 
 2003.3238   -72.9240     0.0680 
 2003.3266   -70.3140     0.0700 
 2003.3293   -66.9190     0.0730 
 2003.3320   -63.1470     0.0740 
 2003.3348   -59.4960     0.0720 
 2003.3375   -56.1900     0.0700 
 2003.3402   -53.2450     0.0700 
 2003.3430   -50.2160     0.0690 
 2003.3457   -47.2740     0.0700 
 2003.3485   -44.6880     0.0700 
 2003.3512   -42.1640     0.0680 
 2003.3539   -39.7620     0.0670 
 2003.3567   -37.7680     0.0670 
 2003.3594   -36.0950     0.0680 
 2003.3622   -34.4590     0.0680 
 2003.3649   -32.5860     0.0670 
 2003.3676   -30.4570     0.0660 
 2003.3704   -28.2150     0.0680 
 2003.3731   -25.9070     0.0700 
 2003.3758   -23.6260     0.0700 
 2003.3786   -21.3060     0.0690 
 2003.3813   -18.5750     0.0690 
 2003.3841   -15.5000     0.0700 
 2003.3868   -12.5450     0.0720 
 2003.3895    -9.7960     0.0720 
 2003.3923    -6.9570     0.0720 
 2003.3950    -4.0330     0.0730 
 2003.3977    -0.9650     0.0710 
 2003.4005     2.3940     0.0700 
 2003.4032     5.8960     0.0690 
 2003.4060     9.3380     0.0710 
 2003.4087    12.5630     0.0710 
 2003.4114    15.6350     0.0700 
 2003.4142    18.4950     0.0700 
 2003.4169    21.3370     0.0690 
 2003.4196    24.3760     0.0680 
 2003.4224    27.7900     0.0680 
 2003.4251    31.5130     0.0710 
 2003.4279    34.9950     0.0720 
 2003.4306    38.1760     0.0700 
 2003.4333    41.4030     0.0680 
 2003.4361    44.8100     0.0680 
 2003.4388    48.3250     0.0700 
 2003.4416    51.7770     0.0700 
 2003.4443    55.2400     0.0680 
 2003.4470    58.6860     0.0680 
 2003.4498    62.1200     0.0670 
 2003.4525    65.8310     0.0650 
 2003.4552    69.7940     0.0660 
 2003.4580    74.1070     0.0680 
 2003.4607    78.6050     0.0700 
 2003.4635    83.1270     0.0710 
 2003.4662    87.7400     0.0690 
 2003.4689    92.0140     0.0670 
 2003.4717    95.9450     0.0660 
 2003.4744    99.8360     0.0650 
 2003.4771   103.5830     0.0660 
 2003.4799   107.2890     0.0660 
 2003.4826   110.9960     0.0660 
 2003.4854   114.7950     0.0670 
 2003.4881   118.6770     0.0670 
 2003.4908   122.6840     0.0680 
 2003.4936   126.7460     0.0680 
 2003.4963   130.4940     0.0670 
 2003.4990   133.9320     0.0660 
 2003.5018   137.0460     0.0650 
 2003.5045   139.9780     0.0650 
 2003.5073   143.1700     0.0650 
 2003.5100   146.5080     0.0650 
 2003.5127   149.6990     0.0650 
 2003.5155   153.1050     0.0660 
 2003.5182   156.7520     0.0660 
 2003.5210   160.4820     0.0660 
 2003.5237   164.0740     0.0660 
 2003.5264   167.5340     0.0660 
 2003.5292   170.6080     0.0650 
 2003.5319   173.1960     0.0650 
 2003.5346   175.6900     0.0660 
 2003.5374   178.2760     0.0670 
 2003.5401   180.9820     0.0680 
 2003.5429   183.6190     0.0670 
 2003.5456   186.3860     0.0660 
 2003.5483   189.3560     0.0660 
 2003.5511   192.0230     0.0660 
 2003.5538   194.4540     0.0650 
 2003.5565   197.2010     0.0660 
 2003.5593   200.0170     0.0660 
 2003.5620   202.5470     0.0670 
 2003.5648   204.7980     0.0670 
 2003.5675   206.8840     0.0670 
 2003.5702   209.0400     0.0670 
 2003.5730   211.3320     0.0680 
 2003.5757   213.8620     0.0680 
 2003.5784   216.5800     0.0680 
 2003.5812   219.2400     0.0680 
 2003.5839   221.4420     0.0670 
 2003.5867   223.1250     0.0660 
 2003.5894   224.8110     0.0660 
 2003.5921   226.4640     0.0660 
 2003.5949   228.1930     0.0660 
 2003.5976   230.1970     0.0660 
 2003.6004   232.2090     0.0660 
 2003.6031   234.0800     0.0670 
 2003.6058   235.9310     0.0670 
 2003.6086   237.7600     0.0680 
 2003.6113   239.5950     0.0680 
 2003.6140   241.3790     0.0670 
 2003.6168   243.1180     0.0670 
 2003.6195   244.6940     0.0660 
