   DATE        X           sigma  
 2019.9758   278.2860     0.0490 
 2019.9785   279.0340     0.0490 
 2019.9813   279.5570     0.0490 
 2019.9840   280.0580     0.0490 
 2019.9867   280.6750     0.0490 
 2019.9895   281.2580     0.0490 
 2019.9922   281.6220     0.0490 
 2019.9950   281.7440     0.0490 
 2019.9977   281.9160     0.0490 
 2020.0004   282.3090     0.0500 
 2020.0032   282.6940     0.0500 
 2020.0059   283.1750     0.0500 
 2020.0086   283.9750     0.0500 
 2020.0114   284.7810     0.0500 
 2020.0141   285.2080     0.0500 
 2020.0169   285.4920     0.0500 
 2020.0196   285.9420     0.0500 
 2020.0223   286.5800     0.0510 
 2020.0251   287.4900     0.0510 
 2020.0278   288.6340     0.0500 
 2020.0305   289.8180     0.0500 
 2020.0333   290.9910     0.0500 
 2020.0360   292.3370     0.0500 
 2020.0388   293.7850     0.0500 
 2020.0415   295.3050     0.0510 
 2020.0442   296.6930     0.0510 
 2020.0470   297.6590     0.0500 
 2020.0497   298.5540     0.0500 
 2020.0524   299.4580     0.0490 
 2020.0552   300.2370     0.0490 
 2020.0579   301.1810     0.0490 
 2020.0607   302.4750     0.0490 
 2020.0634   303.6440     0.0490 
 2020.0661   304.8250     0.0490 
 2020.0689   306.2170     0.0500 
 2020.0716   307.4210     0.0500 
 2020.0744   308.6480     0.0500 
 2020.0771   310.1360     0.0500 
 2020.0798   311.6090     0.0500 
 2020.0826   312.9590     0.0500 
 2020.0853   314.4160     0.0500 
 2020.0880   316.0160     0.0500 
 2020.0908   317.6720     0.0500 
 2020.0935   319.4020     0.0500 
 2020.0963   321.1880     0.0500 
 2020.0990   322.7540     0.0500 
 2020.1017   323.9250     0.0500 
 2020.1045   324.7840     0.0500 
 2020.1072   325.3200     0.0510 
 2020.1099   326.0770     0.0510 
 2020.1127   327.3100     0.0510 
 2020.1154   328.6700     0.0510 
 2020.1182   330.2330     0.0510 
 2020.1209   331.8950     0.0510 
 2020.1236   333.1590     0.0510 
 2020.1264   334.0150     0.0510 
 2020.1291   334.8980     0.0510 
 2020.1318   336.0900     0.0510 
 2020.1346   337.5910     0.0510 
 2020.1373   338.9530     0.0500 
 2020.1401   339.9470     0.0500 
 2020.1428   340.7870     0.0500 
 2020.1455   341.6080     0.0490 
 2020.1483   342.7990     0.0500 
 2020.1510   344.6220     0.0500 
 2020.1538   346.6910     0.0500 
 2020.1565   348.8750     0.0500 
 2020.1592   351.1120     0.0500 
 2020.1620   353.2270     0.0500 
 2020.1647   355.2300     0.0500 
 2020.1674   357.1240     0.0510 
 2020.1702   358.9860     0.0510 
 2020.1729   360.5900     0.0510 
 2020.1757   362.0370     0.0510 
 2020.1784   363.8260     0.0500 
 2020.1811   365.6660     0.0500 
 2020.1839   367.4160     0.0500 
 2020.1866   369.0840     0.0500 
 2020.1893   370.6720     0.0500 
 2020.1921   372.2760     0.0500 
 2020.1948   373.7640     0.0500 
 2020.1976   375.4520     0.0500 
 2020.2003   377.4790     0.0490 
 2020.2030   379.3700     0.0490 
 2020.2058   380.8690     0.0490 
 2020.2085   382.0880     0.0500 
 2020.2112   383.0210     0.0500 
 2020.2140   383.9930     0.0500 
 2020.2167   385.0280     0.0500 
 2020.2195   386.0430     0.0500 
 2020.2222   387.2170     0.0500 
 2020.2249   388.5190     0.0490 
 2020.2277   389.9460     0.0490 
 2020.2304   391.4480     0.0490 
 2020.2331   392.9520     0.0490 
 2020.2359   394.1020     0.0490 
 2020.2386   395.1060     0.0490 
 2020.2414   396.4370     0.0490 
 2020.2441   397.9930     0.0490 
 2020.2468   399.6160     0.0490 
 2020.2496   401.3170     0.0490 
 2020.2523   403.2270     0.0490 
 2020.2551   405.1720     0.0500 
 2020.2578   406.7700     0.0490 
 2020.2605   407.9200     0.0490 
 2020.2633   408.8260     0.0490 
 2020.2660   409.4250     0.0490 
 2020.2687   409.9850     0.0490 
 2020.2715   410.9570     0.0490 
 2020.2742   412.0090     0.0500 
 2020.2770   412.9410     0.0500 
 2020.2797   414.0190     0.0500 
 2020.2824   415.3590     0.0500 
 2020.2852   416.7100     0.0500 
 2020.2879   418.0940     0.0500 
 2020.2906   419.6770     0.0500 
 2020.2934   421.3630     0.0490 
 2020.2961   422.9260     0.0500 
 2020.2989   424.1610     0.0500 
 2020.3016   425.0890     0.0500 
 2020.3043   425.8340     0.0500 
 2020.3071   426.4870     0.0500 
 2020.3098   427.3070     0.0490 
 2020.3125   428.2490     0.0490 
 2020.3153   429.3510     0.0490 
 2020.3180   430.7050     0.0500 
 2020.3208   431.9030     0.0490 
 2020.3235   432.8600     0.0490 
 2020.3262   433.6860     0.0500 
 2020.3290   434.6580     0.0500 
 2020.3317   435.8030     0.0500 
 2020.3345   436.9100     0.0500 
 2020.3372   438.1010     0.0500 
 2020.3399   439.3060     0.0500 
 2020.3427   440.3810     0.0490 
 2020.3454   441.2950     0.0490 
 2020.3481   442.1200     0.0490 
 2020.3509   442.7850     0.0490 
 2020.3536   443.5230     0.0500 
 2020.3564   444.5200     0.0500 
 2020.3591   445.4850     0.0510 
 2020.3618   446.2450     0.0510 
 2020.3646   446.6590     0.0500 
 2020.3673   446.5910     0.0500 
 2020.3700   446.3780     0.0490 
 2020.3728   446.2750     0.0490 
 2020.3755   446.1120     0.0500 
 2020.3783   445.9930     0.0500 
 2020.3810   445.8770     0.0490 
 2020.3837   445.9650     0.0490 
 2020.3865   446.3320     0.0500 
 2020.3892   446.7750     0.0500 
 2020.3919   446.9690     0.0500 
 2020.3947   446.5990     0.0500 
 2020.3974   446.0060     0.0500 
 2020.4002   445.3020     0.0500 
 2020.4029   444.4750     0.0510 
 2020.4056   443.8950     0.0510 
 2020.4084   443.4020     0.0500 
 2020.4111   442.8920     0.0500 
 2020.4139   442.3530     0.0500 
 2020.4166   441.6250     0.0490 
 2020.4193   440.9950     0.0500 
 2020.4221   440.5770     0.0500 
 2020.4248   440.3300     0.0500 
 2020.4275   440.4250     0.0500 
 2020.4303   440.8060     0.0510 
 2020.4330   441.3290     0.0500 
 2020.4358   441.6590     0.0500 
 2020.4385   441.5470     0.0500 
 2020.4412   441.1190     0.0500 
 2020.4440   440.7830     0.0500 
 2020.4467   440.8040     0.0500 
 2020.4494   440.8120     0.0500 
 2020.4522   440.6750     0.0500 
 2020.4549   440.4160     0.0500 
 2020.4577   439.8890     0.0500 
 2020.4604   439.3280     0.0490 
 2020.4631   438.7500     0.0490 
 2020.4659   438.0910     0.0490 
 2020.4686   437.5630     0.0490 
 2020.4713   437.0560     0.0490 
 2020.4741   436.5010     0.0490 
 2020.4768   435.8110     0.0490 
 2020.4796   435.0510     0.0490 
 2020.4823   434.4410     0.0490 
 2020.4850   433.8620     0.0500 
 2020.4878   433.3180     0.0500 
 2020.4905   432.7660     0.0510 
 2020.4933   432.2930     0.0510 
 2020.4960   432.0310     0.0500 
 2020.4987   431.6150     0.0500 
 2020.5015   430.9160     0.0500 
 2020.5042   429.9750     0.0500 
 2020.5069   428.7970     0.0500 
 2020.5097   427.4110     0.0500 
 2020.5124   426.0710     0.0510 
 2020.5152   424.8110     0.0510 
 2020.5179   423.4000     0.0500 
 2020.5206   421.8680     0.0500 
 2020.5234   420.4830     0.0500 
 2020.5261   419.3720     0.0510 
 2020.5288   418.2080     0.0510 
 2020.5316   416.9260     0.0510 
 2020.5343   415.7020     0.0510 
 2020.5371   414.7100     0.0510 
 2020.5398   413.8330     0.0510 
 2020.5425   412.8710     0.0500 
 2020.5453   411.8830     0.0500 
 2020.5480   410.7220     0.0500 
 2020.5507   409.4510     0.0500 
 2020.5535   408.1690     0.0500 
 2020.5562   406.6860     0.0500 
 2020.5590   405.2210     0.0500 
 2020.5617   403.9900     0.0500 
 2020.5644   402.8260     0.0500 
 2020.5672   401.6650     0.0500 
 2020.5699   400.4920     0.0500 
 2020.5727   399.3150     0.0500 
 2020.5754   398.1930     0.0500 
 2020.5781   397.1160     0.0500 
 2020.5809   395.9680     0.0500 
 2020.5836   394.8300     0.0500 
 2020.5863   394.1090     0.0500 
 2020.5891   393.6710     0.0500 
 2020.5918   393.1860     0.0500 
 2020.5946   392.5110     0.0500 
 2020.5973   391.6900     0.0510 
 2020.6000   390.7790     0.0510 
 2020.6028   389.4900     0.0510 
 2020.6055   388.0280     0.0510 
 2020.6082   386.6760     0.0510 
 2020.6110   385.3220     0.0510 
 2020.6137   383.8840     0.0510 
 2020.6165   382.2340     0.0510 
 2020.6192   380.5710     0.0520 
 2020.6219   379.1210     0.0520 
 2020.6247   377.9270     0.0520 
 2020.6274   377.0730     0.0510 
 2020.6301   376.4110     0.0510 
 2020.6329   375.7330     0.0510 
 2020.6356   374.8130     0.0500 
 2020.6384   373.4890     0.0500 
 2020.6411   371.8220     0.0510 
 2020.6438   370.1360     0.0500 
 2020.6466   368.6830     0.0500 
 2020.6493   367.3220     0.0500 
 2020.6521   366.0730     0.0500 
 2020.6548   364.8920     0.0500 
 2020.6575   363.8460     0.0500 
 2020.6603   363.1100     0.0510 
 2020.6630   362.3240     0.0510 
 2020.6657   361.5060     0.0510 
 2020.6685   360.5930     0.0510 
 2020.6712   359.3280     0.0510 
 2020.6740   357.7990     0.0510 
 2020.6767   356.0420     0.0510 
 2020.6794   354.4340     0.0510 
 2020.6822   353.1260     0.0510 
 2020.6849   351.7640     0.0510 
 2020.6876   350.3970     0.0510 
 2020.6904   349.4460     0.0510 
 2020.6931   348.8080     0.0510 
 2020.6959   348.3020     0.0500 
 2020.6986   347.5350     0.0510 
 2020.7013   346.4340     0.0510 
 2020.7041   345.4040     0.0510 
 2020.7068   344.1360     0.0510 
 2020.7095   342.7550     0.0500 
 2020.7123   341.4580     0.0500 
 2020.7150   340.0430     0.0510 
 2020.7178   338.6050     0.0500 
 2020.7205   337.2230     0.0500 
 2020.7232   336.0030     0.0500 
 2020.7260   334.9650     0.0500 
 2020.7287   333.9790     0.0500 
 2020.7314   332.9620     0.0500 
 2020.7342   331.8160     0.0500 
 2020.7369   330.5420     0.0500 
 2020.7397   329.2280     0.0500 
 2020.7424   327.9260     0.0500 
 2020.7451   326.5990     0.0510 
 2020.7479   325.3480     0.0510 
 2020.7506   324.4210     0.0510 
 2020.7534   323.6930     0.0510 
 2020.7561   322.8000     0.0510 
 2020.7588   321.5460     0.0510 
 2020.7616   320.1820     0.0510 
 2020.7643   319.2200     0.0500 
 2020.7670   318.4790     0.0510 
 2020.7698   317.5170     0.0510 
 2020.7725   316.2470     0.0510 
 2020.7753   314.9500     0.0510 
 2020.7780   313.7990     0.0510 
 2020.7807   312.5140     0.0520 
 2020.7835   311.3430     0.0520 
 2020.7862   310.4570     0.0520 
 2020.7889   309.5730     0.0510 
 2020.7917   308.8340     0.0510 
 2020.7944   308.1550     0.0510 
 2020.7972   307.4200     0.0510 
 2020.7999   306.5880     0.0510 
 2020.8026   305.5890     0.0510 
 2020.8054   304.7040     0.0510 
 2020.8081   303.9520     0.0510 
 2020.8108   303.1860     0.0510 
 2020.8136   302.3890     0.0510 
 2020.8163   301.5180     0.0510 
 2020.8191   300.6180     0.0510 
 2020.8218   299.8700     0.0510 
 2020.8245   299.1710     0.0520 
 2020.8273   298.5250     0.0520 
 2020.8300   298.2110     0.0520 
 2020.8328   297.7530     0.0520 
 2020.8355   297.0850     0.0520 
 2020.8382   296.5830     0.0520 
 2020.8410   296.0470     0.0530 
 2020.8437   295.3960     0.0530 
 2020.8464   294.5830     0.0540 
 2020.8492   293.5550     0.0540 
 2020.8519   292.7630     0.0540 
 2020.8547   292.3970     0.0530 
 2020.8574   292.0330     0.0530 
 2020.8601   291.6350     0.0530 
 2020.8629   291.1940     0.0520 
 2020.8656   290.6840     0.0520 
 2020.8683   290.2290     0.0520 
 2020.8711   289.6340     0.0520 
 2020.8738   288.9590     0.0520 
 2020.8766   288.4460     0.0520 
 2020.8793   287.9640     0.0530 
 2020.8820   287.3540     0.0530 
 2020.8848   286.8190     0.0530 
 2020.8875   286.7000     0.0530 
 2020.8902   286.6620     0.0530 
 2020.8930   286.3560     0.0530 
 2020.8957   286.3090     0.0530 
 2020.8985   286.6050     0.0530 
 2020.9012   286.9820     0.0530 
 2020.9039   287.4300     0.0530 
 2020.9067   287.8500     0.0530 
 2020.9094   288.2280     0.0530 
 2020.9122   288.4580     0.0530 
 2020.9149   288.4830     0.0530 
 2020.9176   288.1120     0.0530 
 2020.9204   287.7790     0.0550 
 2020.9231   287.4770     0.0570 
 2020.9258   287.9090     0.0610 
 2020.9286   288.8020     0.0660 
 2020.9313   289.4990     0.0690 
 2020.9341   289.6560     0.0690 
 2020.9368   289.6910     0.0680 
 2020.9395   289.6240     0.0650 
 2020.9423   289.3860     0.0610 
 2020.9450   289.3970     0.0580 
 2020.9477   290.0110     0.0600 
 2020.9505   291.0750     0.0600 
 2020.9532   292.0600     0.0580 
 2020.9560   292.7970     0.0540 
 2020.9587   293.3510     0.0520 
 2020.9614   293.9700     0.0530 
 2020.9642   294.5630     0.0540 
 2020.9669   294.9150     0.0560 
 2020.9696   295.2310     0.0590 
 2020.9724   295.4920     0.0580 
 2020.9751   295.7740     0.0560 
 2020.9779   296.0590     0.0570 
 2020.9806   296.5180     0.0610 
 2020.9833   297.2470     0.0640 
 2020.9861   297.9510     0.0640 
 2020.9888   298.7170     0.0650 
 2020.9916   299.9560     0.0680 
 2020.9943   301.5050     0.0700 
 2020.9970   302.5450     0.0700 
 2020.9998   303.1140     0.0710 
 2021.0025   304.0680     0.0500 
 2021.0052   305.4340     0.0510 
 2021.0080   306.7160     0.0520 
 2021.0107   307.7560     0.0530 
 2021.0135   308.6380     0.0530 
 2021.0162   309.4910     0.0530 
 2021.0189   310.2600     0.0520 
 2021.0217   311.0950     0.0510 
 2021.0244   311.9980     0.0510 
 2021.0271   313.0230     0.0510 
 2021.0299   314.0090     0.0500 
 2021.0326   314.6540     0.0490 
 2021.0354   315.3890     0.0490 
 2021.0381   316.0730     0.0490 
 2021.0408   316.8510     0.0500 
 2021.0436   317.7870     0.0510 
 2021.0463   318.7000     0.0530 
 2021.0490   319.4360     0.0540 
 2021.0518   320.0240     0.0560 
 2021.0545   320.9100     0.0560 
 2021.0573   321.9720     0.0550 
 2021.0600   323.0860     0.0530 
 2021.0627   324.2660     0.0530 
 2021.0655   325.6520     0.0530 
 2021.0682   327.1450     0.0550 
 2021.0710   328.6740     0.0550 
 2021.0737   330.4670     0.0540 
 2021.0764   332.4340     0.0530 
 2021.0792   334.3510     0.0520 
 2021.0819   336.1230     0.0510 
 2021.0846   337.9100     0.0520 
 2021.0874   339.8480     0.0530 
 2021.0901   341.6530     0.0540 
 2021.0929   343.1190     0.0540 
 2021.0956   344.3540     0.0540 
 2021.0983   345.6270     0.0540 
 2021.1011   346.9800     0.0540 
 2021.1038   348.3730     0.0540 
 2021.1065   349.8600     0.0540 
 2021.1093   351.3160     0.0540 
 2021.1120   352.6000     0.0540 
 2021.1148   353.8020     0.0540 
 2021.1175   354.8980     0.0530 
 2021.1202   355.7360     0.0530 
 2021.1230   356.7820     0.0530 
 2021.1257   358.1000     0.0520 
 2021.1284   359.2750     0.0510 
 2021.1312   360.3030     0.0500 
 2021.1339   361.1480     0.0510 
 2021.1367   362.0210     0.0510 
 2021.1394   363.0300     0.0510 
 2021.1421   363.8680     0.0500 
 2021.1449   364.5770     0.0490 
 2021.1476   365.2320     0.0490 
 2021.1503   365.6130     0.0490 
 2021.1531   366.1100     0.0500 
 2021.1558   367.1290     0.0500 
 2021.1586   368.5650     0.0500 
 2021.1613   370.2340     0.0500 
 2021.1640   371.9960     0.0510 
 2021.1668   373.7150     0.0510 
 2021.1695   375.2080     0.0520 
 2021.1723   376.5250     0.0520 
 2021.1750   377.9000     0.0520 
 2021.1777   379.3730     0.0520 
 2021.1805   380.8460     0.0530 
 2021.1832   382.3440     0.0550 
 2021.1859   383.8670     0.0540 
 2021.1887   385.2130     0.0530 
 2021.1914   386.4060     0.0520 
 2021.1942   387.7740     0.0520 
 2021.1969   389.3720     0.0520 
 2021.1996   391.0000     0.0520 
 2021.2024   392.5470     0.0510 
 2021.2051   394.2110     0.0490 
 2021.2078   395.9150     0.0480 
 2021.2106   397.4460     0.0470 
 2021.2133   398.9400     0.0480 
 2021.2161   400.3910     0.0480 
 2021.2188   401.8390     0.0490 
 2021.2215   403.4930     0.0510 
 2021.2243   405.0840     0.0520 
 2021.2270   406.5150     0.0520 
 2021.2297   407.8570     0.0530 
 2021.2325   408.9850     0.0530 
 2021.2352   409.6020     0.0540 
 2021.2380   409.8390     0.0540 
 2021.2407   410.1310     0.0540 
 2021.2434   410.4970     0.0530 
 2021.2462   411.0440     0.0510 
 2021.2489   411.7390     0.0500 
 2021.2517   412.5290     0.0490 
 2021.2544   413.3430     0.0490 
 2021.2571   413.9420     0.0490 
 2021.2599   414.5620     0.0500 
 2021.2626   415.6120     0.0500 
 2021.2653   416.8010     0.0510 
 2021.2681   417.7840     0.0510 
 2021.2708   418.8090     0.0500 
 2021.2736   419.8740     0.0500 
 2021.2763   420.7290     0.0500 
 2021.2790   421.3690     0.0510 
 2021.2818   421.8740     0.0520 
 2021.2845   422.4560     0.0520 
 2021.2872   423.2390     0.0530 
 2021.2900   423.8180     0.0540 
 2021.2927   424.3820     0.0540 
 2021.2955   425.2520     0.0530 
 2021.2982   426.2720     0.0510 
 2021.3009   427.5730     0.0490 
 2021.3037   428.9220     0.0480 
 2021.3064   430.1020     0.0470 
 2021.3091   431.1460     0.0480 
 2021.3119   432.0360     0.0480 
 2021.3146   432.7670     0.0490 
 2021.3174   433.3590     0.0480 
 2021.3201   433.8680     0.0480 
 2021.3228   434.4040     0.0470 
 2021.3256   434.8490     0.0470 
 2021.3283   435.2370     0.0470 
 2021.3311   435.7800     0.0480 
 2021.3338   436.4800     0.0490 
 2021.3365   437.4290     0.0490 
 2021.3393   438.4620     0.0490 
 2021.3420   439.3780     0.0500 
 2021.3447   440.3460     0.0510 
 2021.3475   441.5020     0.0530 
 2021.3502   442.5950     0.0540 
 2021.3530   443.4460     0.0550 
 2021.3557   444.2440     0.0540 
 2021.3584   444.8930     0.0520 
 2021.3612   445.0850     0.0500 
 2021.3639   444.9570     0.0490 
 2021.3666   445.0550     0.0490 
 2021.3694   445.4180     0.0480 
 2021.3721   445.8090     0.0480 
 2021.3749   446.2970     0.0490 
 2021.3776   446.5860     0.0490 
 2021.3803   446.4550     0.0500 
 2021.3831   446.2480     0.0510 
 2021.3858   446.1140     0.0540 
 2021.3885   446.1260     0.0580 
 2021.3913   446.2240     0.0580 
 2021.3940   446.0010     0.0560 
 2021.3968   445.5560     0.0530 
 2021.3995   445.1600     0.0500 
 2021.4022   444.7020     0.0480 
 2021.4050   444.0430     0.0480 
 2021.4077   443.3910     0.0490 
 2021.4105   443.1700     0.0500 
 2021.4132   442.9980     0.0500 
 2021.4159   442.5380     0.0510 
 2021.4187   442.1720     0.0520 
 2021.4214   441.7800     0.0510 
 2021.4241   441.0290     0.0490 
 2021.4269   439.9500     0.0480 
 2021.4296   438.7870     0.0470 
 2021.4324   437.8110     0.0470 
 2021.4351   437.0530     0.0470 
 2021.4378   436.4810     0.0470 
 2021.4406   436.0840     0.0480 
 2021.4433   435.7170     0.0480 
 2021.4460   435.3890     0.0480 
 2021.4488   435.0710     0.0480 
 2021.4515   434.7990     0.0480 
 2021.4543   434.4780     0.0490 
 2021.4570   433.9140     0.0500 
 2021.4597   433.0760     0.0510 
 2021.4625   432.0500     0.0510 
 2021.4652   431.2460     0.0520 
 2021.4679   430.7330     0.0520 
 2021.4707   430.3190     0.0510 
 2021.4734   429.6610     0.0500 
 2021.4762   428.6760     0.0490 
 2021.4789   427.5280     0.0490 
 2021.4816   426.2510     0.0510 
 2021.4844   424.9940     0.0530 
 2021.4871   423.9830     0.0550 
 2021.4899   423.1360     0.0550 
 2021.4926   421.9870     0.0550 
 2021.4953   420.6720     0.0560 
 2021.4981   419.3820     0.0560 
 2021.5008   418.1340     0.0560 
 2021.5035   416.9390     0.0560 
 2021.5063   415.8560     0.0540 
 2021.5090   414.9530     0.0530 
 2021.5118   414.0390     0.0510 
 2021.5145   413.1320     0.0500 
 2021.5172   412.1050     0.0490 
 2021.5200   410.7430     0.0490 
 2021.5227   409.1240     0.0500 
 2021.5254   407.6700     0.0500 
 2021.5282   406.5490     0.0510 
 2021.5309   405.7520     0.0510 
 2021.5337   405.0890     0.0520 
 2021.5364   404.1610     0.0530 
 2021.5391   403.1030     0.0530 
 2021.5419   402.2710     0.0530 
 2021.5446   401.4770     0.0530 
 2021.5473   400.3010     0.0520 
 2021.5501   398.9380     0.0500 
 2021.5528   397.6180     0.0490 
 2021.5556   396.2890     0.0490 
 2021.5583   394.8340     0.0490 
 2021.5610   393.3900     0.0490 
 2021.5638   392.0890     0.0500 
 2021.5665   390.7760     0.0510 
 2021.5692   389.1680     0.0510 
 2021.5720   386.9830     0.0510 
 2021.5747   384.5680     0.0520 
 2021.5775   382.5290     0.0530 
 2021.5802   381.1370     0.0520 
 2021.5829   380.1200     0.0510 
 2021.5857   378.9710     0.0500 
 2021.5884   377.6540     0.0500 
 2021.5912   376.2060     0.0500 
 2021.5939   374.7040     0.0500 
 2021.5966   373.4090     0.0510 
 2021.5994   372.1840     0.0510 
 2021.6021   370.9150     0.0510 
 2021.6048   369.4490     0.0510 
 2021.6076   367.4620     0.0510 
 2021.6103   365.2920     0.0510 
 2021.6131   363.3410     0.0510 
 2021.6158   361.5090     0.0500 
 2021.6185   359.7440     0.0510 
 2021.6213   358.1000     0.0510 
 2021.6240   356.5180     0.0510 
 2021.6267   354.9040     0.0500 
 2021.6295   353.2650     0.0480 
 2021.6322   351.6680     0.0460 
 2021.6350   350.0430     0.0440 
 2021.6377   348.2890     0.0430 
 2021.6404   346.5150     0.0430 
 2021.6432   344.5150     0.0420 
 2021.6459   342.2510     0.0430 
 2021.6486   340.1350     0.0430 
 2021.6514   338.2870     0.0440 
 2021.6541   336.4550     0.0440 
 2021.6569   334.7390     0.0450 
 2021.6596   333.2100     0.0460 
 2021.6623   331.6510     0.0460 
 2021.6651   329.8270     0.0470 
 2021.6678   327.8330     0.0490 
 2021.6706   325.9550     0.0490 
 2021.6733   324.1980     0.0490 
 2021.6760   322.7360     0.0490 
 2021.6788   321.1760     0.0500 
 2021.6815   319.2720     0.0510 
 2021.6842   317.2740     0.0520 
 2021.6870   315.4040     0.0520 
 2021.6897   313.6880     0.0520 
 2021.6925   311.9970     0.0520 
 2021.6952   310.4380     0.0520 
 2021.6979   309.2130     0.0520 
 2021.7007   308.1780     0.0520 
 2021.7034   306.8360     0.0500 
 2021.7061   305.4600     0.0490 
 2021.7089   304.1460     0.0480 
 2021.7116   302.4580     0.0470 
 2021.7144   300.6770     0.0470 
 2021.7171   298.9450     0.0470 
 2021.7198   297.0690     0.0460 
 2021.7226   295.1900     0.0470 
 2021.7253   293.4510     0.0470 
 2021.7280   291.9440     0.0470 
 2021.7308   290.7260     0.0470 
 2021.7335   289.6910     0.0480 
 2021.7363   288.5320     0.0480 
 2021.7390   286.8920     0.0500 
 2021.7417   285.0940     0.0510 
 2021.7445   283.2250     0.0530 
 2021.7472   281.3640     0.0550 
 2021.7500   279.8090     0.0560 
 2021.7527   278.4600     0.0550 
 2021.7554   277.4050     0.0540 
 2021.7582   276.3620     0.0530 
 2021.7609   275.3030     0.0520 
 2021.7636   274.0540     0.0510 
 2021.7664   272.2800     0.0510 
 2021.7691   270.3900     0.0510 
 2021.7719   268.6390     0.0530 
 2021.7746   267.1160     0.0540 
 2021.7773   265.9800     0.0530 
 2021.7801   265.3800     0.0510 
 2021.7828   265.0400     0.0490 
 2021.7855   264.5200     0.0480 
 2021.7883   264.0030     0.0480 
 2021.7910   263.3640     0.0480 
 2021.7938   262.7210     0.0480 
 2021.7965   262.0410     0.0490 
 2021.7992   261.1310     0.0510 
 2021.8020   260.3590     0.0530 
 2021.8047   259.6490     0.0540 
 2021.8074   258.9090     0.0550 
 2021.8102   258.0440     0.0560 
 2021.8129   256.8490     0.0570 
 2021.8157   255.7640     0.0580 
 2021.8184   255.1260     0.0560 
 2021.8211   254.6410     0.0550 
 2021.8239   254.1670     0.0550 
 2021.8266   253.7090     0.0550 
 2021.8294   253.4120     0.0560 
 2021.8321   253.0450     0.0570 
 2021.8348   252.5540     0.0570 
 2021.8376   251.9610     0.0570 
 2021.8403   251.1710     0.0550 
 2021.8430   250.4300     0.0540 
 2021.8458   249.8020     0.0520 
 2021.8485   249.2660     0.0510 
 2021.8513   248.7060     0.0500 
 2021.8540   248.0740     0.0490 
 2021.8567   247.5540     0.0490 
 2021.8595   247.1280     0.0490 
 2021.8622   246.7890     0.0500 
 2021.8649   246.6000     0.0510 
 2021.8677   246.4900     0.0510 
 2021.8704   246.4220     0.0500 
 2021.8732   246.3020     0.0500 
 2021.8759   245.9650     0.0500 
 2021.8786   245.3990     0.0510 
 2021.8814   245.1300     0.0520 
 2021.8841   245.2160     0.0510 
 2021.8868   245.3520     0.0510 
 2021.8896   245.9500     0.0500 
 2021.8923   246.8310     0.0500 
 2021.8951   247.2340     0.0500 
 2021.8978   247.2770     0.0510 
 2021.9005   247.7190     0.0530 
 2021.9033   248.3930     0.0550 
 2021.9060   249.1740     0.0560 
 2021.9088   250.1040     0.0570 
 2021.9115   250.8110     0.0580 
 2021.9142   251.4280     0.0580 
 2021.9170   252.1630     0.0570 
 2021.9197   253.1020     0.0580 
 2021.9224   254.0630     0.0590 
 2021.9252   254.4440     0.0590 
 2021.9279   254.6100     0.0570 
 2021.9307   255.0940     0.0550 
 2021.9334   255.6760     0.0530 
 2021.9361   256.2850     0.0540 
 2021.9389   256.7460     0.0550 
 2021.9416   257.0780     0.0560 
 2021.9443   257.3360     0.0580 
 2021.9471   257.3830     0.0590 
 2021.9498   257.4820     0.0590 
 2021.9526   258.0900     0.0590 
 2021.9553   258.9480     0.0590 
 2021.9580   259.7590     0.0600 
 2021.9608   260.6720     0.0600 
 2021.9635   261.2810     0.0600 
 2021.9662   261.7510     0.0610 
 2021.9690   262.5640     0.0630 
 2021.9717   263.4550     0.0640 
 2021.9745   264.2800     0.0640 
 2021.9772   265.2060     0.0630 
 2021.9799   266.4850     0.0630 
 2021.9827   267.8070     0.0630 
 2021.9854   269.0110     0.0600 
 2021.9881   270.3660     0.0570 
 2021.9909   271.9090     0.0550 
 2021.9936   273.4490     0.0550 
 2021.9964   274.7350     0.0560 
 2021.9991   275.9270     0.0560 
 2022.0018   276.9820     0.0550 
 2022.0046   277.9210     0.0540 
 2022.0073   279.0620     0.0550 
 2022.0101   280.6920     0.0560 
 2022.0128   282.8760     0.0570 
 2022.0155   285.0270     0.0570 
 2022.0183   286.9250     0.0560 
 2022.0210   288.6490     0.0550 
 2022.0237   290.1810     0.0540 
 2022.0265   291.4590     0.0520 
 2022.0292   292.5490     0.0520 
 2022.0320   293.4570     0.0520 
 2022.0347   294.4180     0.0520 
 2022.0374   295.8630     0.0520 
 2022.0402   297.8500     0.0520 
 2022.0429   299.8310     0.0540 
 2022.0456   301.4700     0.0550 
 2022.0484   302.9070     0.0550 
 2022.0511   303.9820     0.0550 
 2022.0539   305.0660     0.0540 
 2022.0566   306.2040     0.0530 
 2022.0593   307.3200     0.0530 
 2022.0621   308.6520     0.0530 
 2022.0648   310.0940     0.0540 
 2022.0675   311.5030     0.0550 
 2022.0703   312.7960     0.0550 
 2022.0730   314.1390     0.0540 
 2022.0758   315.6350     0.0510 
 2022.0785   317.1790     0.0490 
 2022.0812   318.9830     0.0480 
 2022.0840   320.9510     0.0480 
 2022.0867   323.0710     0.0470 
 2022.0895   325.4400     0.0470 
 2022.0922   327.7320     0.0470 
 2022.0949   329.9610     0.0470 
 2022.0977   332.1080     0.0480 
 2022.1004   333.9140     0.0500 
